Unix	jday	Downward_Long-Wave_Rad_Flux
1041379200	1	349.105054764978
1041382800	1	349.439395843576
1041386400	1	350.317238898112
1041390000	1	351.705173165201
1041393600	1	352.819904353515
1041397200	1	353.357748951641
1041400800	1	336.75854674184
1041404400	1	333.502798409003
1041408000	1	330.269584224158
1041411600	1	327.294265266802
1041415200	1	324.618373897498
1041418800	1	322.561017459806
1041422400	1	312.547315448854
1041426000	1	312.131979022232
1041429600	1	312.475861851341
1041433200	1	312.397314376971
1041436800	1	311.96794919353
1041440400	1	311.370201124256
1041444000	1	310.806228589259
1041447600	1	313.778642186624
1041451200	1	316.602068415463
1041454800	1	319.936362122501
1041458400	1	323.243182010626
1041462000	1	326.315239414604
1041465600	2	345.119139555879
1041469200	2	346.701039534355
1041472800	2	347.012423830848
1041476400	2	346.940728636828
1041480000	2	346.007361431485
1041483600	2	344.46329878239
1041487200	2	326.560103580332
1041490800	2	325.300040920611
1041494400	2	324.189016473965
1041498000	2	322.651935486314
1041501600	2	321.486787721734
1041505200	2	320.898600313478
1041508800	2	316.038681056769
1041512400	2	316.617189559404
1041516000	2	315.097098671975
1041519600	2	313.382566083086
1041523200	2	310.490501310213
1041526800	2	307.743154328682
1041530400	2	289.211795592935
1041534000	2	291.509645033986
1041537600	2	294.396828469544
1041541200	2	298.738328580846
1041544800	2	304.618578546841
1041548400	2	310.908804481029
1041552000	3	341.159238479911
1041555600	3	345.375699421322
1041559200	3	349.902441336601
1041562800	3	355.349957227111
1041566400	3	359.144373215521
1041570000	3	360.554408929601
1041573600	3	356.886583922346
1041577200	3	355.833116077991
1041580800	3	352.369454582251
1041584400	3	348.159468140101
1041588000	3	344.493273644758
1041591600	3	341.132702102983
1041595200	3	313.086859610974
1041598800	3	311.482563238958
1041602400	3	311.178009413375
1041606000	3	306.692689407019
1041609600	3	303.009613025199
1041613200	3	300.228196495114
1041616800	3	295.257140627346
1041620400	3	297.76064779357
1041624000	3	308.013656975393
1041627600	3	316.729307766755
1041631200	3	323.411341339684
1041634800	3	328.422057857143
1041638400	4	339.957143324406
1041642000	4	342.761141862641
1041645600	4	343.848616872408
1041649200	4	345.031770405622
1041652800	4	346.609742299707
1041656400	4	347.268505553538
1041660000	4	345.95585213074
1041663600	4	343.757770430159
1041667200	4	352.254263791427
1041670800	4	355.468385511958
1041674400	4	357.583522295753
1041678000	4	359.895582671032
1041681600	4	373.214748885848
1041685200	4	373.215183954443
1041688800	4	372.237115551729
1041692400	4	371.19803568389
1041696000	4	369.677229079904
1041699600	4	365.20568918053
1041703200	4	337.804976676074
1041706800	4	339.282135005075
1041710400	4	339.365426553757
1041714000	4	344.105486782788
1041717600	4	350.668420782781
1041721200	4	356.108247175594
1041724800	5	358.517258581859
1041728400	5	362.047046756923
1041732000	5	351.612912632666
1041735600	5	350.691760418019
1041739200	5	360.171248339596
1041742800	5	365.710734718228
1041746400	5	384.286083349921
1041750000	5	383.240159493414
1041753600	5	379.920288677323
1041757200	5	375.726725764352
1041760800	5	372.695301288561
1041764400	5	370.253904453762
1041768000	5	349.186139388987
1041771600	5	347.787376111956
1041775200	5	344.704845308731
1041778800	5	342.740494723289
1041782400	5	339.471458673235
1041786000	5	335.813968542989
1041789600	5	294.303072420893
1041793200	5	295.827221753501
1041796800	5	293.508998536527
1041800400	5	294.251184579527
1041804000	5	296.849179979815
1041807600	5	301.442345522834
1041811200	6	318.344760550306
1041814800	6	321.162679673269
1041818400	6	322.241635421953
1041822000	6	323.450871203727
1041825600	6	324.159067901756
1041829200	6	324.440153342302
1041832800	6	323.249724701424
1041836400	6	322.330607506816
1041840000	6	319.478921863732
1041843600	6	317.473260766806
1041847200	6	315.276410057642
1041850800	6	313.296352483897
1041854400	6	302.543187925209
1041858000	6	301.650358138259
1041861600	6	299.976916367998
1041865200	6	298.403486678472
1041868800	6	297.429269307694
1041872400	6	296.869298497245
1041876000	6	316.802883289914
1041879600	6	318.48332420636
1041883200	6	336.553996390956
1041886800	6	350.35062214532
1041890400	6	353.953566446995
1041894000	6	354.418177260661
1041897600	7	326.048746753261
1041901200	7	326.533133402686
1041904800	7	332.26443102426
1041908400	7	330.268724552945
1041912000	7	329.129421595933
1041915600	7	327.988727047934
1041919200	7	312.706551382336
1041922800	7	311.403204135118
1041926400	7	308.658426043919
1041930000	7	305.212208667146
1041933600	7	302.51017589636
1041937200	7	300.704795349963
1041940800	7	289.541262347014
1041944400	7	289.104006968615
1041948000	7	286.682222150593
1041951600	7	285.471801199943
1041955200	7	285.049175055586
1041958800	7	285.052299068877
1041962400	7	286.160603039164
1041966000	7	289.669964530347
1041969600	7	293.277638339433
1041973200	7	297.317835307582
1041976800	7	301.294914009309
1041980400	7	304.847286286511
1041984000	8	327.135438516591
1041987600	8	326.129170266336
1041991200	8	326.546204082653
1041994800	8	327.760380427697
1041998400	8	329.237482200911
1042002000	8	330.302267946716
1042005600	8	331.056700866561
1042009200	8	330.161347283832
1042012800	8	327.765439287149
1042016400	8	324.763294675374
1042020000	8	322.050048427444
1042023600	8	319.53501571702
1042027200	8	299.691212767179
1042030800	8	299.401248812863
1042034400	8	297.163315652098
1042038000	8	297.277818731647
1042041600	8	300.915922272856
1042045200	8	304.163442169951
1042048800	8	319.659858135883
1042052400	8	321.864940768029
1042056000	8	316.749598774444
1042059600	8	314.041439831131
1042063200	8	314.718148846388
1042066800	8	317.269611208817
1042070400	9	343.487976367355
1042074000	9	345.749743210536
1042077600	9	349.28941238166
1042081200	9	351.460784763959
1042084800	9	353.13561093633
1042088400	9	354.561303397232
1042092000	9	366.208086759163
1042095600	9	365.569905292148
1042099200	9	372.750986607662
1042102800	9	374.184943767508
1042106400	9	372.320248883129
1042110000	9	368.759590309358
1042113600	9	355.81910718906
1042117200	9	355.851427876426
1042120800	9	359.514628648427
1042124400	9	363.037030346292
1042128000	9	364.287936473751
1042131600	9	363.074151275518
1042135200	9	349.885717690263
1042138800	9	351.206644228207
1042142400	9	351.725898269802
1042146000	9	354.793941494359
1042149600	9	357.717941172251
1042153200	9	361.169120802326
1042156800	10	389.031168789316
1042160400	10	389.946281293788
1042164000	10	390.831356286883
1042167600	10	393.751397405348
1042171200	10	394.062876940309
1042174800	10	393.443518003961
1042178400	10	364.846839292156
1042182000	10	363.188642972467
1042185600	10	359.25938086794
1042189200	10	354.664719983531
1042192800	10	352.426613032781
1042196400	10	352.529429817076
1042200000	10	382.601119695368
1042203600	10	383.031804475982
1042207200	10	383.190654616089
1042210800	10	383.142575083409
1042214400	10	382.493873358584
1042218000	10	381.600546295679
1042221600	10	379.369292905972
1042225200	10	380.151715465423
1042228800	10	381.682598503758
1042232400	10	382.724905821548
1042236000	10	383.180910994664
1042239600	10	384.226022603707
1042243200	11	391.72815503669
1042246800	11	393.977968613521
1042250400	11	394.572329182157
1042254000	11	392.1490197369
1042257600	11	387.03673777482
1042261200	11	383.204468991203
1042264800	11	373.690955642755
1042268400	11	372.45291147209
1042272000	11	369.743661062597
1042275600	11	368.208796081012
1042279200	11	367.231342330391
1042282800	11	366.825129726792
1042286400	11	371.111822930493
1042290000	11	370.752857660673
1042293600	11	372.304251919005
1042297200	11	373.125054842326
1042300800	11	373.268284428626
1042304400	11	373.173016209552
1042308000	11	370.332800342616
1042311600	11	369.933465837352
1042315200	11	368.369717727095
1042318800	11	366.985164008134
1042322400	11	365.731339882963
1042326000	11	364.527415506113
1042329600	12	355.532111592021
1042333200	12	354.511227239165
1042336800	12	351.131235218745
1042340400	12	347.609865374003
1042344000	12	345.919213464156
1042347600	12	345.696296816846
1042351200	12	353.58115145707
1042354800	12	353.702758147086
1042358400	12	355.830806908641
1042362000	12	356.928031308337
1042365600	12	357.421293572768
1042369200	12	357.421934093133
1042372800	12	352.494339031573
1042376400	12	351.525429115652
1042380000	12	346.071895802435
1042383600	12	346.331253256144
1042387200	12	344.946698292046
1042390800	12	343.318833312101
1042394400	12	327.917876069659
1042398000	12	328.883492195361
1042401600	12	330.43438292777
1042405200	12	332.993527749683
1042408800	12	334.934716009345
1042412400	12	337.055639626146
1042416000	13	350.620952610664
1042419600	13	350.34876940827
1042423200	13	350.452913192543
1042426800	13	350.870099627048
1042430400	13	351.439897103918
1042434000	13	351.498916653183
1042437600	13	319.697844948808
1042441200	13	319.424231494552
1042444800	13	311.964979396108
1042448400	13	303.868837640285
1042452000	13	300.755189520923
1042455600	13	302.109785803034
1042459200	13	340.961178290341
1042462800	13	340.574802667562
1042466400	13	343.338790339521
1042470000	13	343.530133780031
1042473600	13	343.221844820697
1042477200	13	342.841195060224
1042480800	13	343.632524122484
1042484400	13	343.965263031349
1042488000	13	343.731023148303
1042491600	13	342.812912126695
1042495200	13	342.489260470086
1042498800	13	342.568862036803
1042502400	14	331.049979867119
1042506000	14	332.698331571313
1042509600	14	330.067688113086
1042513200	14	327.279853538663
1042516800	14	324.660195423715
1042520400	14	321.792589016062
1042524000	14	299.977281767117
1042527600	14	298.88496045875
1042531200	14	303.339008873439
1042534800	14	307.082125519595
1042538400	14	310.265004811929
1042542000	14	312.130550791296
1042545600	14	310.114478747652
1042549200	14	309.351722500611
1042552800	14	289.88468275975
1042556400	14	283.343733376515
1042560000	14	282.914543901748
1042563600	14	284.163406705483
1042567200	14	293.285797636127
1042570800	14	295.198366003142
1042574400	14	289.917766896277
1042578000	14	288.936494186018
1042581600	14	289.771684778653
1042585200	14	291.536768131002
1042588800	15	306.772560324356
1042592400	15	308.37992310154
1042596000	15	309.864888238506
1042599600	15	311.734788812022
1042603200	15	313.082459459702
1042606800	15	313.722999119622
1042610400	15	312.569411026067
1042614000	15	311.418587035478
1042617600	15	309.444583514182
1042621200	15	306.260347323674
1042624800	15	304.096753831155
1042628400	15	302.656193647521
1042632000	15	295.456817785998
1042635600	15	294.773243032675
1042639200	15	295.175413886263
1042642800	15	295.054144475667
1042646400	15	294.67298366932
1042650000	15	294.359057260639
1042653600	15	292.896606275256
1042657200	15	294.773870450758
1042660800	15	298.891279912735
1042664400	15	303.538273055009
1042668000	15	308.302880835173
1042671600	15	312.396754130072
1042675200	16	342.118001493288
1042678800	16	342.539244617092
1042682400	16	353.689239852658
1042686000	16	353.945608846339
1042689600	16	349.845226652931
1042693200	16	345.78092226473
1042696800	16	324.863834670503
1042700400	16	321.293817918738
1042704000	16	316.224205398446
1042707600	16	312.176648369239
1042711200	16	309.342387146248
1042714800	16	307.647415050754
1042718400	16	296.484903070616
1042722000	16	296.095863472997
1042725600	16	295.705730367759
1042729200	16	294.737322579576
1042732800	16	294.657626339078
1042736400	16	294.731298713979
1042740000	16	307.949016550393
1042743600	16	309.224262687295
1042747200	16	317.698950545379
1042750800	16	322.138050778005
1042754400	16	332.190085609032
1042758000	16	341.224360763371
1042761600	17	386.472632009338
1042765200	17	386.033402145327
1042768800	17	385.246719655231
1042772400	17	385.592689601221
1042776000	17	385.586266816802
1042779600	17	384.889917146867
1042783200	17	341.534588295029
1042786800	17	340.334380875943
1042790400	17	352.385410492432
1042794000	17	359.355488261577
1042797600	17	361.87930285883
1042801200	17	363.637354909992
1042804800	17	346.675148623858
1042808400	17	346.369544970918
1042812000	17	342.336981545042
1042815600	17	339.559999718249
1042819200	17	336.551258371165
1042822800	17	334.553396667565
1042826400	17	320.010140291229
1042830000	17	321.055065772504
1042833600	17	334.124701298903
1042837200	17	343.796056574281
1042840800	17	351.744917849215
1042844400	17	358.587198854103
1042848000	18	384.336430268202
1042851600	18	384.868912070408
1042855200	18	379.176420908803
1042858800	18	373.95652643876
1042862400	18	369.92673637641
1042866000	18	367.548833860445
1042869600	18	335.064730367093
1042873200	18	334.337191611324
1042876800	18	328.176867534524
1042880400	18	325.823884384005
1042884000	18	323.760040827837
1042887600	18	321.888729780231
1042891200	18	309.558649610015
1042894800	18	308.600382598395
1042898400	18	306.459025424451
1042902000	18	301.371481739493
1042905600	18	296.973076432053
1042909200	18	293.483379294479
1042912800	18	279.292075781048
1042916400	18	281.121742597443
1042920000	18	284.81762761401
1042923600	18	287.957890254434
1042927200	18	292.347233802956
1042930800	18	297.728180951843
1042934400	19	341.081356064132
1042938000	19	342.298127386232
1042941600	19	345.89245160743
1042945200	19	350.114996934675
1042948800	19	356.71932493155
1042952400	19	362.184888556969
1042956000	19	380.973430524419
1042959600	19	380.207118934835
1042963200	19	376.608579430605
1042966800	19	373.523397468494
1042970400	19	372.002435910107
1042974000	19	371.236277578346
1042977600	19	357.606918296281
1042981200	19	355.940901364245
1042984800	19	347.473178314409
1042988400	19	342.717921198458
1042992000	19	337.797302389593
1042995600	19	333.54128651725
1042999200	19	279.545464101536
1043002800	19	280.190129960424
1043006400	19	280.45903652932
1043010000	19	282.141241107678
1043013600	19	284.853268391236
1043017200	19	288.053516160941
1043020800	20	315.228055793084
1043024400	20	318.079452390685
1043028000	20	319.671866728616
1043031600	20	322.127808879612
1043035200	20	324.066915116031
1043038800	20	325.61017257059
1043042400	20	325.765159763034
1043046000	20	323.616620248771
1043049600	20	316.991956633187
1043053200	20	310.541846379417
1043056800	20	305.174763042193
1043060400	20	300.772961847612
1043064000	20	277.133245428367
1043067600	20	275.817316205838
1043071200	20	276.665958102666
1043074800	20	281.427828908201
1043078400	20	282.843286086838
1043082000	20	282.755204577809
1043085600	20	285.781824793721
1043089200	20	286.851565651063
1043092800	20	294.916518289864
1043096400	20	303.920418320152
1043100000	20	307.451305321064
1043103600	20	309.717972554518
1043107200	21	324.38135802577
1043110800	21	327.961597455034
1043114400	21	327.974362812593
1043118000	21	330.419798707781
1043121600	21	332.656868226044
1043125200	21	334.77730950923
1043128800	21	368.687703112509
1043132400	21	366.791909454959
1043136000	21	369.521747036289
1043139600	21	364.664029339251
1043143200	21	356.954905380239
1043146800	21	350.22783012411
1043150400	21	329.241818142778
1043154000	21	328.947003280258
1043157600	21	319.629175095557
1043161200	21	316.703901984915
