Unix	jday	Pressure
631152000	1	99513.3494220043
631155600	1	99503.3494220043
631159200	1	99506.0846959676
631162800	1	99477.2768694312
631166400	1	99454.2413775862
631170000	1	99450.3139301593
631173600	1	99512.1572485407
631177200	1	99534.3023536869
631180800	1	99565.7963139153
631184400	1	99607.6396322967
631188000	1	99612.7608220702
631191600	1	99605.4960960335
631195200	1	99541.5686486066
631198800	1	99519.7253302252
631202400	1	99496.9900562619
631206000	1	99458.8333746433
631209600	1	99407.6412011797
631213200	1	99404.9059272165
631216800	1	99428.8333746433
631220400	1	99476.7492455979
631224000	1	99459.7847374429
631227600	1	99439.7847374429
631231200	1	99427.9414190615
631234800	1	99407.9414190615
631238400	2	99314.0139716346
631242000	2	99304.0139716346
631245600	2	99254.0139716346
631249200	2	99217.9414190615
631252800	2	99165.2061450982
631256400	2	99117.0494634796
631260000	2	99050.0849553247
631263600	2	99054.3141895164
631267200	2	99027.0494634796
631270800	2	99043.7121848698
631274400	2	99061.8688664884
631278000	2	99080.025548107
631281600	2	99129.7253302252
631285200	2	99136.6882694971
631288800	2	99159.7253302252
631292400	2	99175.7978827983
631296000	2	99188.5331567616
631299600	2	99208.5331567616
631303200	2	99286.6898383802
631306800	2	99329.4251123435
631310400	2	99360.6172858071
631314000	2	99380.6172858071
631317600	2	99376.3880516154
631321200	2	99357.580225079
631324800	3	99313.3509908873
631328400	3	99285.1943092688
631332000	3	99260.3154990423
631335600	3	99266.0862648506
631339200	3	99209.4235434604
631342800	3	99176.6882694971
631346400	3	99246.6882694971
631350000	3	99245.4960960335
631353600	3	99221.5686486066
631357200	3	99188.5331567616
631360800	3	99145.7978827983
631364400	3	99105.7978827983
631368000	3	99085.7978827983
631371600	3	99058.8333746433
631375200	3	99031.8704353714
631378800	3	98917.9429879445
631382400	3	98852.8217981709
631386000	3	98826.7492455979
631389600	3	98768.8927818611
631393200	3	98751.0378870072
631396800	3	98632.820229288
631400400	3	98606.1575078978
631404000	3	98523.1220160527
631407600	3	98425.2671211989
631411200	4	98332.2316293539
631414800	4	98217.3528191274
631418400	4	98281.338104889
631422000	4	98114.0883524478
631425600	4	97963.786565683
631429200	4	97849.8591182561
631432800	4	97681.7008677545
631436400	4	97672.5943922194
631440000	4	97556.2200528815
631443600	4	97494.0749477353
631447200	4	97454.6651165524
631450800	4	97459.7863063259
631454400	4	97483.064177718
631458000	4	97486.0996695631
631461600	4	97491.8704353714
631465200	4	97516.0996695631
631468800	4	97494.0155405176
631472400	4	97467.0510323626
631476000	4	97488.892781861
631479600	4	97487.0510323627
631483200	4	97532.821798171
631486800	4	97587.0510323626
631490400	4	97605.857290016
631494000	4	97619.7847374429
631497600	5	97707.9414190615
631501200	5	97742.5200114062
631504800	5	97799.7847374429
631508400	5	97854.0139716346
631512000	5	97866.7492455979
631515600	5	97892.821798171
631519200	5	97986.7508144809
631522800	5	98016.7508144809
631526400	5	98033.7137537528
631530000	5	98084.6057093347
631533600	5	98158.8349435264
631537200	5	98230.6782619078
631540800	5	98398.5347256446
631544400	5	98445.1974470348
631548000	5	98512.4621730715
631551600	5	98555.4976649165
631555200	5	98593.6543465351
631558800	5	98653.6543465351
631562400	5	98773.6543465351
631566000	5	98850.6172858071
631569600	5	98916.3880516154
631573200	5	98963.6527776521
631576800	5	99007.580225079
631580400	5	99054.543164351
631584000	6	99190.3139301593
631587600	6	99277.578656196
631591200	6	99301.2652929589
631594800	6	99309.4219745774
631598400	6	99316.6867006141
631602000	6	99335.4945271505
631605600	6	99455.4945271505
631609200	6	99528.5315878786
631612800	6	99582.7608220703
631616400	6	99632.7608220702
631620000	6	99674.6041404517
631623600	6	99724.6041404517
631627200	6	99814.6041404517
631630800	6	99852.7608220702
631634400	6	99872.7608220703
631638000	6	99851.5686486066
631641600	6	99851.5686486066
631645200	6	99881.5686486066
631648800	6	99968.5315878786
631652400	6	100042.76082207
631656000	6	100078.531587879
631659600	6	100055.49452715
631663200	6	100046.686700614
631666800	6	100042.457466422
631670400	7	100079.420405694
631674000	7	100099.420405694
631677600	7	100099.420405694
631681200	7	100079.420405694
631684800	7	100029.420405694
631688400	7	100018.228232231
631692000	7	100119.120187813
631695600	7	100139.421974577
631699200	7	100142.459035305
631702800	7	100151.266861842
631706400	7	100161.266861842
631710000	7	100161.266861842
631713600	7	100085.496096034
631717200	7	100066.688269497
631720800	7	100016.688269497
631724400	7	99961.2668618419
631728000	7	99936.6882694971
631731600	7	99928.5315878786
631735200	7	99948.5315878786
631738800	7	99961.5670797236
631742400	7	99951.5670797236
631746000	7	99959.7237613422
631749600	7	99955.4945271505
631753200	7	99949.7237613422
631756800	8	99918.5315878786
631760400	8	99872.4590353055
631764000	8	99816.6867006141
631767600	8	99756.6867006141
631771200	8	99715.4945271505
631774800	8	99705.4945271505
631778400	8	99662.4590353055
631782000	8	99665.4960960335
631785600	8	99652.4606041885
631789200	8	99641.5686486066
631792800	8	99611.5686486066
631796400	8	99593.411966988
631800000	8	99672.5215802892
631803600	8	99640.6782619078
631807200	8	99587.6427700628
631810800	8	99518.8349435264
631814400	8	99480.6782619078
631818000	8	99464.6057093347
631821600	8	99522.7623909533
631825200	8	99548.5331567616
631828800	8	99548.5331567616
631832400	8	99503.6527776521
631836000	8	99500.615716924
631839600	8	99493.3509908873
631843200	9	99618.7723985426
631846800	9	99617.580225079
631850400	9	99569.4235434604
631854000	9	99470.615716924
631857600	9	99430.9175036888
631861200	9	99415.4960960335
631864800	9	99482.7608220703
631868400	9	99581.5686486066
631872000	9	99657.6412011797
631875600	9	99687.6412011797
631879200	9	99720.02711699
631882800	9	99758.8349435264
631886400	9	99748.8349435264
631890000	9	99724.6057093347
631893600	9	99715.7994516813
631897200	9	99678.8349435264
631900800	9	99711.5702174896
631904400	9	99768.5347256446
631908000	9	99902.7639598363
631911600	9	99954.6057093347
631915200	9	99962.7623909533
631918800	9	99971.5686486066
631922400	9	99962.7608220703
631926000	9	99955.7963139153
631929600	10	100027.339414415
631933200	10	100042.76082207
631936800	10	100038.531587879
631940400	10	100006.688269497
631944000	10	99908.5315878786
631947600	10	99865.4960960335
631951200	10	99922.4606041885
631954800	10	99995.4960960335
631958400	10	100018.533156762
631962000	10	100018.533156762
631965600	10	99979.7253302252
631969200	10	99962.4606041885
631972800	10	100006.68983838
631976400	10	99998.2313699968
631980000	10	99949.1233255787
631983600	10	99903.6527776521
631987200	10	99853.6527776521
631990800	10	99833.6527776521
631994400	10	99790.6172858071
631998000	10	99786.3880516154
632001600	10	99793.3525597703
632005200	10	99800.3154990423
632008800	10	99740.3154990423
632012400	10	99673.3509908873
632016000	11	99673.3509908873
632019600	11	99630.3139301593
632023200	11	99562.1572485407
632026800	11	99489.4219745774
632030400	11	99412.1572485407
632034000	11	99353.3509908873
632037600	11	99343.3509908873
632041200	11	99369.4235434604
632044800	11	99370.615716924
632048400	11	99352.4590353055
632052000	11	99308.5315878786
632055600	11	99261.5670797236
632059200	11	99219.7253302252
632062800	11	99233.6527776521
632066400	11	99188.5315878786
632070000	11	99125.4960960335
632073600	11	99052.7608220703
632077200	11	99015.4960960335
632080800	11	99025.4960960335
632084400	11	99062.7608220702
632088000	11	99046.6867006141
632091600	11	98972.4574664224
632095200	11	98925.4945271505
632098800	11	98885.4945271505
632102400	12	98966.6882694972
632106000	12	98946.6882694971
632109600	12	98918.5315878786
632113200	12	98896.6882694972
632116800	12	98829.4235434604
632120400	12	98799.4235434604
632124000	12	98789.4235434604
632127600	12	98798.5315878786
632131200	12	98806.6882694972
632134800	12	98795.4960960335
632138400	12	98770.9175036888
632142000	12	98752.7608220702
632145600	12	98659.4235434604
632149200	12	98618.5315878786
632152800	12	98602.7608220702
632156400	12	98561.5686486066
632160000	12	98528.8333746433
632163600	12	98505.7978827983
632167200	12	98481.8704353714
632170800	12	98503.7137537528
632174400	12	98519.1351614081
632178000	12	98530.9784797895
632181600	12	98524.9059272164
632185200	12	98520.9784797896
632188800	13	98530.9784797895
632192400	13	98522.821798171
632196000	13	98510.9784797895
632199600	13	98506.7508144809
632203200	13	98504.9074960994
632206800	13	98513.7153226358
632210400	13	98529.1367302911
632214000	13	98577.9445568275
632217600	13	98577.9445568275
632221200	13	98584.9090649825
632224800	13	98577.9445568275
632228400	13	98585.2092828642
632232000	13	98589.7878752089
632235600	13	98588.2447747093
632239200	13	98561.2802665543
632242800	13	98487.0510323627
632246400	13	98460.0865242077
632250000	13	98453.1220160527
632253600	13	98483.4222339345
632257200	13	98561.0378870073
