Unix	jday	Downward_Short-Wave_Rad_Flux
631152000	1	1030.80194550026
631155600	1	1030.80194550026
631159200	1	1041.82779488904
631162800	1	1021.80849200292
631166400	1	979.68719538951
631170000	1	919.14640127857
631173600	1	255.206679324822
631177200	1	255.206679324822
631180800	1	167.90551967336
631184400	1	112.456623485974
631188000	1	84.341387884896
631191600	1	67.475819473582
631195200	1	0
631198800	1	0
631202400	1	0
631206000	1	0
631209600	1	0
631213200	1	0
631216800	1	100.317132214561
631220400	1	100.317132214561
631224000	1	105.753341352495
631227600	1	126.24797229281
631231200	1	151.436477586679
631234800	1	173.649593993993
631238400	2	378.025580856843
631242000	2	378.025580856843
631245600	2	346.31492123473
631249200	2	314.657598139365
631252800	2	262.658672296593
631256400	2	220.340349880177
631260000	2	15.9785867231886
631263600	2	15.9785867231886
631267200	2	15.692117262461
631270800	2	10.7311591137104
631274400	2	8.05478182076197
631278000	2	6.44384536527948
631281600	2	0
631285200	2	0
631288800	2	0
631292400	2	0
631296000	2	0
631299600	2	0
631303200	2	29.458482934942
631306800	2	29.458482934942
631310400	2	78.8033097863455
631314000	2	158.977636494628
631317600	2	245.740086642067
631321200	2	339.42147441142
631324800	3	1013.5355932171
631328400	3	1013.5355932171
631332000	3	1025.88619247362
631335600	3	1005.42398625718
631339200	3	951.641281472625
631342800	3	876.534962237156
631346400	3	173.297264295637
631350000	3	173.297264295637
631353600	3	110.767436048444
631357200	3	74.110507597631
631360800	3	55.5779985735363
631364400	3	44.4637855742281
631368000	3	0
631371600	3	0
631375200	3	0
631378800	3	0
631382400	3	0
631386000	3	0
631389600	3	17.737719227118
631393200	3	17.737719227118
631396800	3	41.3854608661351
631400400	3	76.3457662005291
631404000	3	109.501881988794
631407600	3	140.797447344958
631411200	4	313.996891511659
631414800	4	313.996891511659
631418400	4	262.510399673147
631422000	4	195.098068919491
631425600	4	158.518110764152
631429200	4	132.150996398104
631432800	4	9.67462994159838
631436400	4	9.67462994159838
631440000	4	6.42590389084854
631443600	4	4.3013631290339
631447200	4	3.2309621361284
631450800	4	2.5860000046691
631454400	4	0
631458000	4	0
631461600	4	0
631465200	4	0
631468800	4	0
631472400	4	0
631476000	4	57.058962075692
631479600	4	57.058962075692
631483200	4	88.5714560950324
631486800	4	116.575981093024
631490400	4	169.832380662365
631494000	4	239.792060986549
631497600	5	792.757221627897
631501200	5	792.757221627897
631504800	5	631.764028545082
631508400	5	568.426163183513
631512000	5	510.556153424684
631515600	5	449.708465800911
631519200	5	205.448741984336
631522800	5	205.448741984336
631526400	5	141.936308504538
631530000	5	95.1226139297691
631533600	5	71.3418786806855
631537200	5	57.0815504839028
631540800	5	0
631544400	5	0
631548000	5	0
631551600	5	0
631555200	5	0
631558800	5	0
631562400	5	119.508800326039
631566000	5	119.508800326039
631569600	5	225.633875417768
631573200	5	339.007848841607
631576800	5	444.55168136919
631580400	5	538.738807130656
631584000	6	1058.74893879722
631587600	6	1058.74893879722
631591200	6	1051.43848328476
631594800	6	1024.92351088567
631598400	6	980.906140625429
631602000	6	921.194364054362
631605600	6	282.910880294642
631609200	6	282.910880294642
631612800	6	187.060683798327
631616400	6	125.24218489242
631620000	6	93.9398081601838
631623600	6	75.1492952867491
631627200	6	0
631630800	6	0
631634400	6	0
631638000	6	0
631641600	6	0
631645200	6	0
631648800	6	171.355656435347
631652400	6	171.355656435347
631656000	6	272.972195377345
631659600	6	374.529051367119
631663200	6	471.487924158712
631666800	6	559.046452310252
631670400	7	1056.07634861407
631674000	7	1056.07634861407
631677600	7	1049.40000977276
631681200	7	1022.38943632606
631684800	7	975.766085346742
631688400	7	910.590527464303
631692000	7	174.468551745241
631695600	7	174.468551745241
631699200	7	115.318981928528
631702800	7	77.2806819722476
631706400	7	57.9602764614733
631710000	7	46.362037600175
631713600	7	0
631717200	7	0
631720800	7	0
631724400	7	0
631728000	7	0
631731600	7	0
631735200	7	27.1875709102656
631738800	7	27.1875709102656
631742400	7	46.0251751897432
631746000	7	64.2357257580657
631749600	7	84.6102355532934
631753200	7	109.484250041565
631756800	8	362.408235951195
631760400	8	362.408235951195
631764000	8	432.819062065565
631767600	8	469.034908821617
631771200	8	440.365666630649
631774800	8	393.007510237176
631778400	8	46.1695989656689
631782000	8	46.1695989656689
631785600	8	37.2657239519051
631789200	8	25.1908310437242
631792800	8	18.8880601839893
631796400	8	15.1197721137032
631800000	8	0
631803600	8	0
631807200	8	0
631810800	8	0
631814400	8	0
631818000	8	0
631821600	8	37.830734163483
631825200	8	37.830734163483
631828800	8	81.5557073251143
631832400	8	160.049031746524
631836000	8	263.580104716678
631839600	8	367.318421944125
631843200	9	757.415759445618
631846800	9	757.415759445618
631850400	9	805.635788830484
631854000	9	844.157878633916
631857600	9	835.537103442598
631861200	9	798.426193264041
631864800	9	256.68393838405
631868400	9	256.68393838405
631872000	9	163.578147850351
631875600	9	109.470425761463
631879200	9	82.1039734329497
631882800	9	65.6785256021116
631886400	9	0
631890000	9	0
631893600	9	0
631897200	9	0
631900800	9	0
631904400	9	0
631908000	9	154.716891564958
631911600	9	154.716891564958
631915200	9	254.420366730829
631918800	9	353.944818820503
631922400	9	444.318708306847
631926000	9	524.173999638007
631929600	10	1004.9756308046
631933200	10	1004.9756308046
631936800	10	1008.66935914333
631940400	10	990.149231782161
631944000	10	950.639646738089
631947600	10	894.137061571048
631951200	10	274.112333393106
631954800	10	274.112333393106
631958400	10	179.077404206507
631962000	10	119.86435729833
631965600	10	89.8947429002845
631969200	10	71.9191065890297
631972800	10	0
631976400	10	0
631980000	10	0
631983600	10	0
631987200	10	0
631990800	10	0
631994400	10	27.4185035421062
631998000	10	27.4185035421062
632001600	10	53.0042786501523
632005200	10	76.3948979571646
632008800	10	102.731868971919
632012400	10	127.628951258854
632016000	11	555.214547842431
632019600	11	555.214547842431
632023200	11	630.316745721885
632026800	11	638.820074206611
632030400	11	611.900515987172
632034000	11	566.494408941316
632037600	11	108.475751103519
632041200	11	108.475751103519
632044800	11	68.5273087185278
632048400	11	45.8265288278393
632052000	11	34.3645822489134
632055600	11	27.4902898566174
632059200	11	0
632062800	11	0
632066400	11	0
632070000	11	0
632073600	11	0
632077200	11	0
632080800	11	87.417046000047
632084400	11	87.417046000047
632088000	11	160.730119511819
632091600	11	171.213200845209
632095200	11	162.352098005855
632098800	11	155.92732727188
632102400	12	147.638145134998
632106000	12	147.638145134998
632109600	12	161.18558041583
632113200	12	169.408047337459
632116800	12	167.843445450589
632120400	12	160.004586236109
632124000	12	33.5176065868
632127600	12	33.5176065868
632131200	12	21.5865698247502
632134800	12	14.4440349819484
632138400	12	10.8303348311964
632142000	12	8.66447757946218
632145600	12	0
632149200	12	0
632152800	12	0
632156400	12	0
632160000	12	0
632163600	12	0
632167200	12	11.4809220957724
632170800	12	11.4809220957724
632174400	12	21.705433778881
632178000	12	32.3826083567714
632181600	12	37.9217443880395
632185200	12	41.3438110330894
632188800	13	65.2421686424054
632192400	13	65.2421686424054
632196000	13	78.8471845365745
632199600	13	87.9786562529387
632203200	13	92.5086898521493
632206800	13	91.5668624357961
632210400	13	27.831627397696
632214000	13	27.831627397696
632217600	13	17.8859999379125
632221200	13	11.9667919516229
632224800	13	8.97527387117603
632228400	13	7.17825578894816
632232000	13	0
632235600	13	0
632239200	13	0
632242800	13	0
632246400	13	0
632250000	13	0
632253600	13	18.1840751042457
632257200	13	18.1840751042457
632260800	13	40.0709625921361
632264400	13	60.6048161965425
632268000	13	79.2209066995396
632271600	13	98.1228420266423
632275200	14	287.071423909278
632278800	14	287.071423909278
632282400	14	281.982807528543
632286000	14	284.648549900749
632289600	14	296.091748482417
632293200	14	299.81875946564
632296800	14	111.463534988511
632300400	14	111.463534988511
632304000	14	76.2582112657028
632307600	14	51.0868891564839
632311200	14	38.3207037915068
632314800	14	30.650066882043
632318400	14	0
632322000	14	0
632325600	14	0
632329200	14	0
632332800	14	0
632336400	14	0
632340000	14	92.4058049477545
632343600	14	92.4058049477545
632347200	14	216.554043636137
632350800	14	328.113920810663
632354400	14	410.622463871663
632358000	14	459.308376302973
632361600	15	660.816343159815
632365200	15	660.816343159815
632368800	15	626.71602685008
632372400	15	583.488009456794
632376000	15	527.334336290003
632379600	15	467.397632621888
632383200	15	61.5139703326109
632386800	15	61.5139703326109
632390400	15	41.8337636610811
632394000	15	28.0488822472912
632397600	15	21.0408248126112
632401200	15	16.8311288576912
632404800	15	0
632408400	15	0
632412000	15	0
632415600	15	0
632419200	15	0
632422800	15	0
632426400	15	20.2125582555819
632430000	15	20.2125582555819
632433600	15	63.1143352328718
632437200	15	142.951841094193
632440800	15	235.599891632171
632444400	15	342.553653619169
632448000	16	1008.2021546224
632451600	16	1008.2021546224
632455200	16	989.944980017251
632458800	16	955.522837932782
632462400	16	900.482136196855
632466000	16	823.303955389438
632469600	16	126.227161820069
632473200	16	126.227161820069
632476800	16	82.190635250393
632480400	16	54.9184682188998
632484000	16	41.1880332577928
632487600	16	32.9480393124927
632491200	16	0
632494800	16	0
632498400	16	0
632502000	16	0
632505600	16	0
632509200	16	0
632512800	16	13.5712994024711
632516400	16	13.5712994024711
632520000	16	18.0902286902974
632523600	16	20.3507259650147
632527200	16	28.9519566216122
632530800	16	42.1299092244731
632534400	17	204.444055468288
632538000	17	204.444055468288
632541600	17	193.0324529303
632545200	17	170.01721382884
632548800	17	150.248785489958
632552400	17	132.868135143334
632556000	17	24.5833864599763
632559600	17	24.5833864599763
632563200	17	16.3872229166489
632566800	17	10.9766587647567
632570400	17	8.22572196234481
632574000	17	6.58497437497011
632577600	17	0
632581200	17	0
632584800	17	0
632588400	17	0
632592000	17	0
632595600	17	0
632599200	17	30.0418007482483
632602800	17	30.0418007482483
632606400	17	49.7481726457166
632610000	17	58.6169756206195
632613600	17	67.5172468085069
632617200	17	77.5949248865839
632620800	18	213.105300497355
632624400	18	213.105300497355
632628000	18	230.472506799141
632631600	18	231.22269579262
632635200	18	229.279452926047
632638800	18	216.335032608184
632642400	18	131.755169130579
632646000	18	131.755169130579
632649600	18	91.1299003935838
632653200	18	60.9024184748473
632656800	18	45.6835586295032
632660400	18	36.5457888345986
632664000	18	0
632667600	18	0
632671200	18	0
632674800	18	0
632678400	18	0
632682000	18	0
632685600	18	120.747513303736
632689200	18	120.747513303736
632692800	18	191.505535539178
632696400	18	242.555850877026
632700000	18	294.041394794553
632703600	18	346.180141362986
632707200	19	865.728062268518
632710800	19	865.728062268518
632714400	19	896.653231205246
632718000	19	888.796957339841
632721600	19	862.574675024895
