Unix	jday	Temperature
1167609600	1	288.83673604716
1167613200	1	289.106496607508
1167616800	1	289.225842931652
1167620400	1	289.206536652102
1167624000	1	288.821398874376
1167627600	1	288.502433090529
1167631200	1	288.315185457448
1167634800	1	287.688955401462
1167638400	1	285.864057804946
1167642000	1	285.035725792004
1167645600	1	284.580269261018
1167649200	1	284.108354842831
1167652800	1	283.285454627027
1167656400	1	282.736943621531
1167660000	1	282.107748784275
1167663600	1	281.627648908768
1167667200	1	281.340948391547
1167670800	1	281.071832675315
1167674400	1	281.394682639421
1167678000	1	282.821452968816
1167681600	1	284.887496903488
1167685200	1	286.818130206051
1167688800	1	288.400218174109
1167692400	1	289.33153184958
1167696000	2	289.925723573808
1167699600	2	290.511271944974
1167703200	2	290.988623314268
1167706800	2	291.226924061377
1167710400	2	290.931510546182
1167714000	2	290.715796663
1167717600	2	290.240209012543
1167721200	2	289.376435066516
1167724800	2	287.418951910067
1167728400	2	286.448727858115
1167732000	2	285.895574758361
1167735600	2	285.36114267809
1167739200	2	284.775296113735
1167742800	2	284.237107637788
1167746400	2	283.660461441909
1167750000	2	283.136319543491
1167753600	2	282.721593671603
1167757200	2	282.35723332053
1167760800	2	282.922367128305
1167764400	2	284.022347345741
1167768000	2	285.623755819075
1167771600	2	287.811399011884
1167775200	2	289.561250657176
1167778800	2	289.42574581909
1167782400	3	290.192442350024
1167786000	3	290.358694998453
1167789600	3	290.265712160303
1167793200	3	290.148979062941
1167796800	3	289.787261988283
1167800400	3	289.124510549495
1167804000	3	288.17559029047
1167807600	3	287.635361812077
1167811200	3	287.229072200541
1167814800	3	286.987578918209
1167818400	3	285.849414461448
1167822000	3	284.699401993724
1167825600	3	284.077134396476
1167829200	3	283.820572122448
1167832800	3	283.535393037805
1167836400	3	283.296095912882
1167840000	3	283.139848535463
1167843600	3	283.148054510476
1167847200	3	285.296756503732
1167850800	3	286.528929034648
1167854400	3	288.757142849485
1167858000	3	289.682061580476
1167861600	3	290.143548430733
1167865200	3	290.825673420942
1167868800	4	291.05868435726
1167872400	4	290.960413663763
1167876000	4	290.919655299966
1167879600	4	290.60730021079
1167883200	4	290.045178435632
1167886800	4	289.35721002696
1167890400	4	288.502723665714
1167894000	4	287.590172027769
1167897600	4	286.120565538532
1167901200	4	284.87893638345
1167904800	4	285.607239061899
1167908400	4	285.875199109266
1167912000	4	285.894464344627
1167915600	4	285.801129750666
1167919200	4	285.696355470433
1167922800	4	285.578421119117
1167926400	4	285.453327319728
1167930000	4	285.291643965551
1167933600	4	285.217042588935
1167937200	4	285.533563894577
1167940800	4	286.416513477038
1167944400	4	288.33322996317
1167948000	4	288.850757768308
1167951600	4	289.336866325307
1167955200	5	289.398360133893
1167958800	5	289.703791641812
1167962400	5	289.656386290159
1167966000	5	289.246482424787
1167969600	5	288.788231696965
1167973200	5	288.408181996928
1167976800	5	287.632209794487
1167980400	5	287.469176861537
1167984000	5	286.566199197312
1167987600	5	286.021940751589
1167991200	5	286.153391374958
1167994800	5	286.255777364672
1167998400	5	286.21534474141
1168002000	5	286.08206210842
1168005600	5	285.968344011108
1168009200	5	285.80377323032
1168012800	5	285.592639694335
1168016400	5	285.353873744752
1168020000	5	285.344288995859
1168023600	5	285.568964298652
1168027200	5	285.977882854813
1168030800	5	286.702050713388
1168034400	5	287.302711114346
1168038000	5	287.532699500116
1168041600	6	287.594171394208
1168045200	6	287.763702389258
1168048800	6	287.952995102101
1168052400	6	287.850825091096
1168056000	6	287.55530294213
1168059600	6	287.227584959532
1168063200	6	285.969982140048
1168066800	6	285.771133809474
1168070400	6	285.980982696476
1168074000	6	286.258606944734
1168077600	6	286.409561243174
1168081200	6	286.568933584148
1168084800	6	286.882708144791
1168088400	6	286.981389255393
1168092000	6	287.080319988384
1168095600	6	287.205243738855
1168099200	6	287.322476952361
1168102800	6	287.18163555023
1168106400	6	287.848584232862
1168110000	6	288.165715205962
1168113600	6	288.728428087266
1168117200	6	289.652503110816
1168120800	6	290.37351211017
1168124400	6	291.046922922881
1168128000	7	290.98399326131
1168131600	7	290.601714767206
1168135200	7	289.600477460788
1168138800	7	288.839284480235
1168142400	7	288.505795988876
1168146000	7	288.201945164973
1168149600	7	287.748775145661
1168153200	7	287.436917517153
1168156800	7	287.147417020002
1168160400	7	286.957920596215
1168164000	7	286.84564392964
1168167600	7	286.75453108439
1168171200	7	287.08798022916
1168174800	7	287.159116112054
1168178400	7	287.300651796642
1168182000	7	287.492499468292
1168185600	7	287.622199640193
1168189200	7	287.7396115015
1168192800	7	287.69262068994
1168196400	7	287.922674200855
1168200000	7	288.402776096204
1168203600	7	288.773740570756
1168207200	7	289.148781201294
1168210800	7	289.483769339654
1168214400	8	289.767504511479
1168218000	8	289.929325474075
1168221600	8	290.141115068732
1168225200	8	289.59698563901
1168228800	8	289.101279164697
1168232400	8	288.726765849208
1168236000	8	288.979929850525
1168239600	8	288.672636477249
1168243200	8	288.23778360924
1168246800	8	288.023683061835
1168250400	8	288.041931498289
1168254000	8	288.038740867591
1168257600	8	288.341010472494
1168261200	8	288.327171760503
1168264800	8	288.289859895219
1168268400	8	288.198630507084
1168272000	8	287.96858933706
1168275600	8	287.577497528627
1168279200	8	287.831330899066
1168282800	8	288.214857918248
1168286400	8	288.199998753608
1168290000	8	288.049479854421
1168293600	8	288.273096690419
1168297200	8	288.649031330421
1168300800	9	288.882558069592
1168304400	9	289.280546733712
1168308000	9	289.442751474393
1168311600	9	289.512776908351
1168315200	9	289.587172622415
1168318800	9	289.594445729705
1168322400	9	288.852033558198
1168326000	9	288.516434830708
1168329600	9	288.187069491167
1168333200	9	287.924052255538
1168336800	9	287.65070694806
1168340400	9	287.364527573642
1168344000	9	287.13940994587
1168347600	9	286.848761898021
1168351200	9	286.530079158995
1168354800	9	286.294817826348
1168358400	9	286.170673820139
1168362000	9	286.084430219613
1168365600	9	285.648747150982
1168369200	9	285.708766165206
1168372800	9	285.829246081195
1168376400	9	286.00967197079
1168380000	9	286.278927512966
1168383600	9	286.587645420792
1168387200	10	287.092137033758
1168390800	10	287.53193332144
1168394400	10	287.955476433973
1168398000	10	288.213887051444
1168401600	10	288.404066908348
1168405200	10	288.583868525587
1168408800	10	288.572252450313
1168412400	10	288.701582852564
1168416000	10	288.679441463375
1168419600	10	288.638689144231
1168423200	10	288.576550021963
1168426800	10	288.51409734092
1168430400	10	288.39182632244
1168434000	10	288.313941218697
1168437600	10	288.284757866673
1168441200	10	288.317118791293
1168444800	10	288.362093839777
