Unix	jday	V-component_of_wind
1167609600	1	1.20873362451699
1167613200	1	0.672961911367234
1167616800	1	0.683704592859719
1167620400	1	0.93736135489261
1167624000	1	1.69282794977241
1167627600	1	2.43288383655468
1167631200	1	1.63920767122594
1167634800	1	2.49196127108676
1167638400	1	3.03387123542405
1167642000	1	3.19102779947185
1167645600	1	2.75388539099228
1167649200	1	2.46803471812827
1167652800	1	2.50009350266349
1167656400	1	2.16274531786567
1167660000	1	1.89538965074206
1167663600	1	1.67782214418954
1167667200	1	1.66249365315871
1167670800	1	1.66380259136011
1167674400	1	1.29034117802274
1167678000	1	1.93082617091487
1167681600	1	1.76619522785767
1167685200	1	1.65237535582725
1167688800	1	1.98264585840303
1167692400	1	2.2358703208589
1167696000	2	3.19652509472137
1167699600	2	2.98113814992992
1167703200	2	3.06902733144077
1167706800	2	3.17074575723157
1167710400	2	3.47153278773768
1167714000	2	3.71142614174876
1167717600	2	3.17865229661502
1167721200	2	3.36103269417645
1167724800	2	3.51837498752342
1167728400	2	3.47306615576841
1167732000	2	3.26483588124781
1167735600	2	3.05484975579514
1167739200	2	2.54812282819646
1167742800	2	2.22809840689656
1167746400	2	1.99125344833716
1167750000	2	1.48518060633826
1167753600	2	1.27841112272554
1167757200	2	1.11790255096675
1167760800	2	-0.659113217804906
1167764400	2	0.595847116848998
1167768000	2	0.672135086608811
1167771600	2	0.344594547881603
1167775200	2	0.443692345120445
1167778800	2	0.38793197670136
1167782400	3	-0.541660400450435
1167786000	3	-0.766576894660004
1167789600	3	-0.950703004331999
1167793200	3	-0.72212567990945
1167796800	3	-0.2155340351719
1167800400	3	0.29945958681487
1167804000	3	0.384653614897645
1167807600	3	1.02307133524079
1167811200	3	1.4804158681648
1167814800	3	1.72998113462682
1167818400	3	1.62162064444152
1167822000	3	1.40501353728618
1167825600	3	1.98021195068048
1167829200	3	1.59207551548444
1167832800	3	1.46476139923586
1167836400	3	1.21333866899083
1167840000	3	0.980233685447397
1167843600	3	0.814370934283619
1167847200	3	0.962295829162259
1167850800	3	0.794463884087791
1167854400	3	0.742501557214817
1167858000	3	0.7743476330089
1167861600	3	0.579629944701347
1167865200	3	0.306306412802599
1167868800	4	0.586055443046375
1167872400	4	0.0594737176782823
1167876000	4	-0.29284078799663
1167879600	4	-0.50802864082609
1167883200	4	-0.454747665160859
1167886800	4	-0.303020389393829
1167890400	4	1.02350761371338
1167894000	4	0.828443458675485
1167897600	4	0.81522935611799
1167901200	4	0.825276168469507
1167904800	4	0.780477884247607
1167908400	4	0.703488241018174
1167912000	4	-0.0388078225054202
1167915600	4	0.179602692160121
1167919200	4	0.390999314330763
1167922800	4	0.219420211124542
1167926400	4	-0.236343785153156
1167930000	4	-0.520364038027949
1167933600	4	1.18922793557077
1167937200	4	0.428414530150033
1167940800	4	-0.270221537084384
1167944400	4	-0.714378811970743
1167948000	4	-0.575857243928041
1167951600	4	-0.47285136019198
1167955200	5	1.05295150503245
1167958800	5	-0.351928228141899
1167962400	5	-0.465040984572549
1167966000	5	-0.181029391779198
1167969600	5	0.0257504173985216
1167973200	5	0.225527458296506
1167976800	5	2.59148305177391
1167980400	5	1.88544782628048
1167984000	5	1.8247658821991
1167987600	5	2.07115601597335
1167991200	5	1.84889868983704
1167994800	5	1.63435629725976
1167998400	5	2.44510311021756
1168002000	5	2.37646782729779
1168005600	5	3.04159926677724
1168009200	5	3.45110223693766
1168012800	5	3.32222146169733
1168016400	5	3.23545466506954
1168020000	5	4.32188408524245
1168023600	5	3.35803585086216
1168027200	5	2.93353676684771
1168030800	5	2.64274722008588
1168034400	5	2.34237864420913
1168038000	5	2.0774268647394
1168041600	6	2.01942454140132
1168045200	6	2.06554080745544
1168048800	6	1.79062166705873
1168052400	6	1.4906596987961
1168056000	6	1.25852303344586
1168059600	6	1.14724167520342
1168063200	6	0.00159459021967952
1168066800	6	0.955139511441452
1168070400	6	0.879761887673716
1168074000	6	0.741777980128088
1168077600	6	0.632916223982058
1168081200	6	0.416835609592993
1168084800	6	0.942949804530777
1168088400	6	0.451357212403443
1168092000	6	-0.112572502285107
1168095600	6	-0.205934976557037
1168099200	6	0.299400382784283
1168102800	6	0.643705102922243
1168106400	6	0.700926031384169
1168110000	6	1.32870751862083
1168113600	6	1.21503665310876
1168117200	6	0.0702824752004762
1168120800	6	-1.71975819990257
1168124400	6	-3.2201075979226
1168128000	7	-4.01549846099973
1168131600	7	-4.37284428392889
1168135200	7	-4.54043704828051
1168138800	7	-4.73932078642919
1168142400	7	-4.43620395453736
1168146000	7	-4.2793720069732
1168149600	7	-5.28589403739235
1168153200	7	-5.11016999991652
1168156800	7	-5.07323843875624
1168160400	7	-5.05514865237637
1168164000	7	-4.97175901153258
1168167600	7	-4.88879547440385
1168171200	7	-5.33922382306414
1168174800	7	-5.03286258759461
1168178400	7	-4.37355283751728
1168182000	7	-3.40645449110996
1168185600	7	-2.71908125942943
1168189200	7	-2.28160406813422
1168192800	7	-3.05768995287655
1168196400	7	-2.63650412929332
1168200000	7	-2.12443243002297
1168203600	7	-1.58667931629876
1168207200	7	-1.11764325570624
1168210800	7	-0.742286422317663
1168214400	8	-0.922254316446552
1168218000	8	-0.516791777864592
1168221600	8	-0.211878263405179
1168225200	8	0.028135720945879
1168228800	8	0.320641268804062
1168232400	8	0.39381208211961
1168236000	8	-0.0691940928873385
1168239600	8	-0.402432845774538
1168243200	8	-1.00898227588989
1168246800	8	-1.69667146043637
1168250400	8	-2.15292269754088
1168254000	8	-2.2852308657705
1168257600	8	-2.05328565590529
1168261200	8	-2.05345007111243
1168264800	8	-2.14710479082659
1168268400	8	-2.39119401206222
1168272000	8	-1.80220861465534
1168275600	8	-1.267261620097
1168279200	8	-0.325659141626371
1168282800	8	0.179634437424732
1168286400	8	0.637575919381881
1168290000	8	1.4135264227776
1168293600	8	1.73775017248215
1168297200	8	1.85483589062988
1168300800	9	2.11220144837344
1168304400	9	1.04564371633594
1168308000	9	0.216959809693701
1168311600	9	-0.190640725678165
1168315200	9	0.176404592820985
1168318800	9	0.514879558414908
1168322400	9	2.76005114952739
1168326000	9	2.11357776801182
1168329600	9	1.7874131103496
1168333200	9	1.75999836776965
1168336800	9	2.07962528932214
1168340400	9	2.33337317850614
1168344000	9	4.23019064603213
1168347600	9	3.66043128632806
1168351200	9	3.70768456192622
1168354800	9	3.87526259618876
1168358400	9	3.78036784660404
1168362000	9	3.51148524267534
1168365600	9	1.52676799328521
1168369200	9	2.26553871943221
1168372800	9	2.67583913017509
