Unix	jday	U-component_of_wind
1104537600	1	1.36564548390446
1104541200	1	1.52437150011971
1104544800	1	0.653185992584245
1104548400	1	-0.101407189465782
1104552000	1	-0.0122327952339863
1104555600	1	-0.0400593712190212
1104559200	1	-2.18068619937309
1104562800	1	-2.08403506787539
1104566400	1	-1.67653024267065
1104570000	1	-1.22378891404274
1104573600	1	-0.697118202384245
1104577200	1	-0.154007401133478
1104580800	1	0.69456173978281
1104584400	1	1.06077835932977
1104588000	1	1.58960530156196
1104591600	1	2.03230771792184
1104595200	1	2.08353492209277
1104598800	1	2.02706608193258
1104602400	1	2.34766503688387
1104606000	1	2.19199664036511
1104609600	1	1.98182758127025
1104613200	1	1.69692308755382
1104616800	1	1.2048836118611
1104620400	1	0.554657588241984
1104624000	2	-0.874309181290377
1104627600	2	-1.6067408088632
1104631200	2	-2.01558099661747
1104634800	2	-2.15244283714278
1104638400	2	-2.52774942668928
1104642000	2	-2.99501910349818
1104645600	2	-3.97001282959766
1104649200	2	-4.40030311791534
1104652800	2	-4.02454878121197
1104656400	2	-3.01099725368016
1104660000	2	-2.06744219790307
1104663600	2	-1.43740818242065
1104667200	2	-1.86475101634922
1104670800	2	-1.10425817602887
1104674400	2	-0.696384195643633
1104678000	2	-0.470377329122966
1104681600	2	-0.464529712353634
1104685200	2	-0.493497220729217
1104688800	2	-0.148850211045886
1104692400	2	-0.462020158999621
1104696000	2	-1.32811288643571
1104699600	2	-2.14991298298401
1104703200	2	-3.3045171810934
1104706800	2	-4.31390160040486
1104710400	3	-4.82106179083368
1104714000	3	-4.91296241687373
1104717600	3	-4.73101351803363
1104721200	3	-4.5951318221466
1104724800	3	-4.27215933013159
1104728400	3	-3.67385493861762
1104732000	3	-2.83735019137234
1104735600	3	-3.17218199242514
1104739200	3	-2.40178864187346
1104742800	3	-0.641493719543458
1104746400	3	1.19406505187963
1104750000	3	2.52710016240492
1104753600	3	2.54112049408539
1104757200	3	4.06309795868609
1104760800	3	4.29074905656733
1104764400	3	3.63564677172796
1104768000	3	2.73819639682595
1104771600	3	1.9154719319879
1104775200	3	-2.52548585877344
1104778800	3	-1.53375489080331
1104782400	3	-1.33371655099847
1104786000	3	-0.124504889393455
1104789600	3	-0.725205516715353
1104793200	3	-1.36962868208348
1104796800	4	-1.71016149956162
1104800400	4	-1.32289372030165
1104804000	4	-0.592853206376154
1104807600	4	0.283335431269884
1104811200	4	0.519597640156582
1104814800	4	0.673658040511859
1104818400	4	0.613232721347036
1104822000	4	-0.630429276189208
1104825600	4	-1.0666112793399
1104829200	4	-0.108872399154732
1104832800	4	0.84531480310586
1104836400	4	1.52826232046223
1104840000	4	1.90761328478215
1104843600	4	2.17067589875322
1104847200	4	2.82114689641733
