Unix	jday	Downward_Short-Wave_Rad_Flux
1104537600	1	549.514252601999
1104541200	1	549.514252601999
1104544800	1	667.263638159047
1104548400	1	693.304333939474
1104552000	1	670.790018708136
1104555600	1	611.919720471742
1104559200	1	136.664729668871
1104562800	1	136.664729668871
1104566400	1	93.4360077382861
1104570000	1	62.6414565027562
1104573600	1	46.977472480772
1104577200	1	37.5844222420864
1104580800	1	0
1104584400	1	0
1104588000	1	0
1104591600	1	0
1104595200	1	0
1104598800	1	0
1104602400	1	31.769739501141
1104606000	1	31.769739501141
1104609600	1	51.2156070804831
1104613200	1	76.8754087593703
1104616800	1	105.052016684481
1104620400	1	132.89269323953
1104624000	2	364.620343565829
1104627600	2	364.620343565829
1104631200	2	400.402542447413
1104634800	2	466.1950915935
1104638400	2	505.00583337475
1104642000	2	522.426345782225
1104645600	2	253.110672276208
1104649200	2	253.110672276208
1104652800	2	168.791821221492
1104656400	2	113.069426323463
1104660000	2	84.7888470340615
1104663600	2	67.8373906065191
1104667200	2	0
1104670800	2	0
1104674400	2	0
1104678000	2	0
1104681600	2	0
1104685200	2	0
1104688800	2	149.808680646093
1104692400	2	149.808680646093
1104696000	2	240.513209034449
1104699600	2	317.446365633244
1104703200	2	416.869690332948
1104706800	2	512.847275805264
1104710400	3	1021.11103951365
1104714000	3	1021.11103951365
1104717600	3	961.070411773657
1104721200	3	865.228833329835
1104724800	3	790.499316639079
1104728400	3	720.857477998668
1104732000	3	171.40196699185
1104735600	3	171.40196699185
1104739200	3	113.244589052673
1104742800	3	75.9679637437265
1104746400	3	56.9805761464764
1104750000	3	45.5769519734983
1104753600	3	0
1104757200	3	0
1104760800	3	0
1104764400	3	0
1104768000	3	0
1104771600	3	0
1104775200	3	97.532428931815
1104778800	3	97.532428931815
1104782400	3	204.572310078563
1104786000	3	284.504399696054
1104789600	3	325.953654789594
1104793200	3	340.198866269761
1104796800	4	656.271675367293
1104800400	4	656.271675367293
1104804000	4	818.484431498286
1104807600	4	848.440597110373
1104811200	4	835.67651353593
1104814800	4	796.535049693238
1104818400	4	265.58309897106
1104822000	4	265.58309897106
1104825600	4	175.653466060774
1104829200	4	117.650072928648
1104832800	4	88.2291254349778
1104836400	4	70.5864466567978
1104840000	4	0
1104843600	4	0
1104847200	4	0
1104850800	4	0
1104854400	4	0
1104858000	4	0
1104861600	4	197.101634427209
1104865200	4	197.101634427209
1104868800	4	292.253838782652
1104872400	4	393.377297509543
1104876000	4	488.559834959474
1104879600	4	573.726077027458
1104883200	5	978.508095854052
1104886800	5	978.508095854052
1104890400	5	958.622290873211
1104894000	5	937.250748946004
1104897600	5	883.0440222286
1104901200	5	787.145672659018
1104904800	5	53.1475137797256
1104908400	5	53.1475137797256
1104912000	5	31.2268301816119
1104915600	5	20.866220766828
1104919200	5	15.6458461585729
1104922800	5	12.5244523324127
1104926400	5	0
1104930000	5	0
1104933600	5	0
1104937200	5	0
1104940800	5	0
1104944400	5	0
1104948000	5	40.4795153518452
1104951600	5	40.4795153518452
1104955200	5	95.4792337244929
1104958800	5	150.186034965756
1104962400	5	187.236340781021
1104966000	5	217.34693123554
1104969600	6	371.741342412956
1104973200	6	371.741342412956
1104976800	6	323.778028249443
1104980400	6	297.453818063361
1104984000	6	270.05615616344
1104987600	6	242.823780381633
1104991200	6	37.6396499598666
1104994800	6	37.6396499598666
1104998400	6	24.8187267161221
1105002000	6	16.6414571651631
1105005600	6	12.4906041311152
1105009200	6	9.98455844698988
1105012800	6	0
1105016400	6	0
1105020000	6	0
1105023600	6	0
1105027200	6	0
1105030800	6	0
1105034400	6	149.612281745672
1105038000	6	149.612281745672
1105041600	6	227.845859014598
1105045200	6	329.476486611454
1105048800	6	434.386382508389
1105052400	6	527.021201706952
1105056000	7	1029.07729751011
1105059600	7	1029.07729751011
1105063200	7	1021.87536661904
1105066800	7	980.505519009821
1105070400	7	845.700194852126
1105074000	7	753.19737448103
1105077600	7	201.386923834056
1105081200	7	201.386923834056
1105084800	7	142.604540034145
1105088400	7	95.5890340100095
1105092000	7	71.6911167536464
1105095600	7	57.3424981664001
1105099200	7	0
1105102800	7	0
1105106400	7	0
1105110000	7	0
1105113600	7	0
1105117200	7	0
1105120800	7	41.0718130611532
1105124400	7	41.0718130611532
1105128000	7	85.1659788919605
1105131600	7	127.250843510431
1105135200	7	177.367739383597
1105138800	7	234.715802578728
1105142400	8	647.828990395355
1105146000	8	647.828990395355
1105149600	8	582.775695511486
1105153200	8	513.09809684063
1105156800	8	446.439439487156
1105160400	8	389.828270004657
1105164000	8	48.2501049728966
1105167600	8	48.2501049728966
1105171200	8	30.9897024212735
1105174800	8	20.7349029335799
1105178400	8	15.550332061893
1105182000	8	12.452092656571
1105185600	8	0
1105189200	8	0
1105192800	8	0
1105196400	8	0
1105200000	8	0
1105203600	8	0
1105207200	8	10.4551497360463
1105210800	8	10.4551497360463
1105214400	8	20.614008837594
1105218000	8	42.9441696592121
1105221600	8	80.416875196574
1105225200	8	113.981922743963
1105228800	9	304.724831887122
1105232400	9	304.724831887122
1105236000	9	270.279818397898
1105239600	9	242.0267498663
1105243200	9	221.334999220694
1105246800	9	200.749703738548
1105250400	9	46.1188725884305
1105254000	9	46.1188725884305
1105257600	9	29.4612530814761
1105261200	9	19.7487595855413
1105264800	9	14.8014060631087
1105268400	9	11.8418011678042
1105272000	9	0
1105275600	9	0
1105279200	9	0
1105282800	9	0
1105286400	9	0
1105290000	9	0
1105293600	9	12.7405931414822
1105297200	9	12.7405931414822
1105300800	9	24.4820186621023
1105304400	9	38.5725859707631
1105308000	9	54.0268771376345
1105311600	9	72.9712571385993
1105315200	10	286.15665972127
1105318800	10	286.15665972127
1105322400	10	359.843227613
1105326000	10	444.200510144033
1105329600	10	498.159952954289
1105333200	10	514.257991850897
1105336800	10	261.120536384109
1105340400	10	261.120536384109
1105344000	10	171.997716576694
1105347600	10	115.115957004579
1105351200	10	86.3467598978136
1105354800	10	69.0620632610097
1105358400	10	0
1105362000	10	0
1105365600	10	0
1105369200	10	0
1105372800	10	0
1105376400	10	0
1105380000	10	160.762439668511
1105383600	10	160.762439668511
1105387200	10	244.876010409828
1105390800	10	339.563003800691
1105394400	10	395.704512470285
1105398000	10	420.143636569463
1105401600	11	679.343057044475
1105405200	11	679.343057044475
1105408800	11	715.680176812467
1105412400	11	733.185659297148
1105416000	11	731.806522015673
1105419600	11	700.155115591981
1105423200	11	238.693056737454
1105426800	11	238.693056737454
1105430400	11	153.330514107757
1105434000	11	102.504247409808
1105437600	11	76.8688543650083
1105441200	11	61.4950380941789
1105444800	11	0
1105448400	11	0
1105452000	11	0
1105455600	11	0
1105459200	11	0
1105462800	11	0
1105466400	11	162.978930695913
1105470000	11	162.978930695913
1105473600	11	271.930257170074
1105477200	11	375.371016698876
1105480800	11	472.015638142744
1105484400	11	558.391124886343
1105488000	12	1038.13562003725
1105491600	12	1038.13562003725
1105495200	12	1028.67900199273
1105498800	12	1000.45760502537
1105502400	12	954.403287205129
1105506000	12	892.97018292704
1105509600	12	256.176299604725
1105513200	12	256.176299604725
1105516800	12	168.598262251931
1105520400	12	112.818189261418
1105524000	12	84.6087018866487
1105527600	12	67.6794912579639
1105531200	12	0
1105534800	12	0
1105538400	12	0
1105542000	12	0
1105545600	12	0
1105549200	12	0
1105552800	12	185.441423774792
1105556400	12	185.441423774792
1105560000	12	285.668204550821
1105563600	12	384.811600892707
1105567200	12	477.647885096278
1105570800	12	560.022612309579
1105574400	13	1024.69803346215
1105578000	13	1024.69803346215
1105581600	13	980.163306476453
1105585200	13	922.449042829587
1105588800	13	836.704070608865
1105592400	13	751.434358600392
1105596000	13	86.1080908665457
