Unix	jday	Downward_Long-Wave_Rad_Flux
662688000	1	351.72163544548
662691600	1	354.642033916212
662695200	1	355.549669246645
662698800	1	355.944666549129
662702400	1	354.543045124972
662706000	1	353.317080947281
662709600	1	357.32120311886
662713200	1	352.129386404625
662716800	1	348.332220047403
662720400	1	345.900089336566
662724000	1	346.812967948567
662727600	1	348.037110337565
662731200	1	339.997044397377
662734800	1	336.907273865619
662738400	1	346.264672827922
662742000	1	347.591020050051
662745600	1	347.12950458609
662749200	1	345.725344859181
662752800	1	324.530926056318
662756400	1	324.945195737834
662760000	1	310.98601846755
662763600	1	317.199813734756
662767200	1	322.491801562118
662770800	1	326.172768072234
662774400	2	346.373791304473
662778000	2	347.121659747623
662781600	2	346.405052203402
662785200	2	345.479452589072
662788800	2	341.162390807858
662792400	2	339.201945573978
662796000	2	322.497842645842
662799600	2	322.181984204475
662803200	2	322.930306491127
662806800	2	323.217265812267
662810400	2	323.841029775059
662814000	2	325.971860452813
662817600	2	319.453893291942
662821200	2	319.269204137567
662824800	2	328.519921388045
662828400	2	331.260516401438
662832000	2	332.189268590562
662835600	2	332.696974789742
662839200	2	322.479679619696
662842800	2	324.30185474958
662846400	2	318.628857867149
662850000	2	306.205174810198
662853600	2	300.184606853063
662857200	2	296.641624598595
662860800	3	286.675765208003
662864400	3	288.054091153693
662868000	3	290.418227654404
662871600	3	293.473803040141
662875200	3	297.326734651432
662878800	3	300.322905162271
662882400	3	318.499053732825
662886000	3	316.445553801823
662889600	3	321.339485237249
662893200	3	323.213503700812
662896800	3	323.045445337779
662900400	3	322.448918111636
662904000	3	352.623502589002
662907600	3	351.938005744264
662911200	3	348.930082162292
662914800	3	345.046532956062
662918400	3	340.123890582786
662922000	3	332.250523027518
662925600	3	292.411413047483
662929200	3	294.496509884566
662932800	3	310.849267861997
662936400	3	321.161786336094
662940000	3	326.022327185902
662943600	3	327.034429460289
662947200	4	324.291399835884
662950800	4	326.603666727098
662954400	4	328.448458551032
662958000	4	330.752371374644
662961600	4	333.245448298394
662965200	4	335.249550284756
662968800	4	343.495006921744
662972400	4	342.450254807925
662976000	4	340.057182275636
662979600	4	337.829037958697
662983200	4	336.251934873816
662986800	4	334.927175190069
662990400	4	327.347409683534
662994000	4	326.086902744784
662997600	4	322.868625812458
663001200	4	320.226087575034
663004800	4	317.735822980225
663008400	4	315.453844355508
663012000	4	303.187307598975
663015600	4	305.092793765758
663019200	4	306.596419521726
663022800	4	309.659216548507
663026400	4	313.126916239814
663030000	4	316.635676986441
663033600	5	338.740608967117
663037200	5	340.355779961554
663040800	5	340.802497374166
663044400	5	340.262664495905
663048000	5	338.689444264034
663051600	5	336.458836456181
663055200	5	318.927048045696
663058800	5	313.951685542787
663062400	5	309.773983999369
663066000	5	305.844274950395
663069600	5	302.777036391679
663073200	5	300.895473851022
663076800	5	304.495203228859
663080400	5	304.737225154398
663084000	5	305.706181593902
663087600	5	306.676883929301
663091200	5	307.318611973363
663094800	5	307.819050399469
663098400	5	312.337815372737
663102000	5	315.268189085305
663105600	5	318.157268734384
663109200	5	321.397593422663
663112800	5	324.662361917197
663116400	5	328.021953620115
663120000	6	356.157718639883
663123600	6	357.43014693675
663127200	6	361.011444106909
663130800	6	365.334353703983
663134400	6	370.062331556364
663138000	6	375.113299324964
663141600	6	399.360023226408
663145200	6	395.835992070025
663148800	6	391.664508094285
663152400	6	388.709909586053
663156000	6	386.526945660043
663159600	6	385.04451452744
663163200	6	377.065981046657
663166800	6	377.366147437228
663170400	6	375.049578890207
663174000	6	375.645987555996
663177600	6	374.613014344217
663181200	6	372.848048963298
663184800	6	355.054548558423
663188400	6	356.078368727438
663192000	6	350.279821708696
663195600	6	352.197085907865
663199200	6	359.117212841446
663202800	6	357.235510182966
663206400	7	388.24335997206
663210000	7	391.031505131249
663213600	7	379.589855665247
663217200	7	374.772568056501
663220800	7	370.770127937967
663224400	7	367.408498323552
663228000	7	351.23864631455
663231600	7	349.129211614049
663235200	7	342.298749421131
663238800	7	337.928680181248
663242400	7	334.628640065989
663246000	7	332.346662879985
663249600	7	314.116565234386
663253200	7	311.139394921839
663256800	7	295.528578840152
663260400	7	286.207017600206
663264000	7	280.369706564291
663267600	7	276.588376068713
663271200	7	265.543872140554
663274800	7	267.568952597334
663278400	7	271.686478645034
663282000	7	276.06206487908
663285600	7	280.631508753013
663289200	7	285.369853728916
663292800	8	323.836971620713
663296400	8	326.46848631444
663300000	8	332.948442651568
663303600	8	331.775217170068
663307200	8	326.38985025859
663310800	8	321.684269608554
663314400	8	313.020250620577
663318000	8	310.804689203218
663321600	8	317.237844442434
663325200	8	321.735654296419
663328800	8	322.595277786505
663332400	8	322.059266593142
663336000	8	282.782113375139
663339600	8	281.296061358506
663343200	8	284.725680259273
663346800	8	287.911858157064
663350400	8	287.056754456256
663354000	8	285.294456413916
663357600	8	265.932296389558
663361200	8	267.525493324059
663364800	8	268.595897891283
663368400	8	270.34171642411
663372000	8	272.549063370458
663375600	8	274.64561638456
663379200	9	331.589361302947
663382800	9	331.18957045197
663386400	9	319.973082887267
