Unix	jday	Downward_Short-Wave_Rad_Flux
662688000	1	910.396254730381
662691600	1	910.396254730381
662695200	1	899.204532733091
662698800	1	867.516690471833
662702400	1	829.020788985413
662706000	1	771.700858539583
662709600	1	88.9118332225177
662713200	1	88.9118332225177
662716800	1	56.8601097781151
662720400	1	38.1018342115969
662724000	1	28.5612122572319
662727600	1	22.8640680366331
662731200	1	0
662734800	1	0
662738400	1	0
662742000	1	0
662745600	1	0
662749200	1	0
662752800	1	68.6039219029862
662756400	1	68.6039219029862
662760000	1	196.578029717427
662763600	1	235.84949737261
662767200	1	275.640215276366
662770800	1	312.640842028574
662774400	2	521.97305024166
662778000	2	521.97305024166
662781600	2	524.875668887035
662785200	2	539.638675346791
662788800	2	556.856330084397
662792400	2	528.555715055664
662796000	2	179.503117951073
662799600	2	179.503117951073
662803200	2	114.073864446903
662806800	2	76.3703848210439
662810400	2	57.2825130833864
662814000	2	45.8184867170225
662817600	2	0
662821200	2	0
662824800	2	0
662828400	2	0
662832000	2	0
662835600	2	0
662839200	2	112.344616519145
662842800	2	112.344616519145
662846400	2	204.979958674978
662850000	2	339.071665965807
662853600	2	451.796323342782
662857200	2	548.4058451464
662860800	3	1064.88646207411
662864400	3	1064.88646207411
662868000	3	1053.98378629481
662871600	3	1021.06640650501
662875200	3	966.724095296624
662878800	3	897.887312973765
662882400	3	217.962934329029
662886000	3	217.962934329029
662889600	3	136.892920065175
662893200	3	91.6853144480932
662896800	3	68.764437980123
662900400	3	55.0114521040605
662904000	3	0
662907600	3	0
662911200	3	0
662914800	3	0
662918400	3	0
662922000	3	0
662925600	3	196.112679092124
662929200	3	196.112679092124
662932800	3	250.79741343406
662936400	3	300.397476141598
662940000	3	379.059754017718
662943600	3	473.262953568271
662947200	4	1035.97685792637
662950800	4	1035.97685792637
662954400	4	1027.15712749401
662958000	4	999.172931121398
662961600	4	953.53348184956
662965200	4	893.020595805925
662968800	4	262.990017905419
662972400	4	262.990017905419
662976000	4	173.246317300077
662979600	4	116.025841559507
662983200	4	87.0146632781932
662986800	4	69.6115146479587
662990400	4	0
662994000	4	0
662997600	4	0
663001200	4	0
663004800	4	0
663008400	4	0
663012000	4	205.624793630286
663015600	4	205.624793630286
663019200	4	304.971682798592
663022800	4	404.22744598802
663026400	4	499.037728257075
663030000	4	584.60135671537
663033600	5	1060.78994287525
663037200	5	1060.78994287525
663040800	5	1051.95393178957
663044400	5	1025.00177927227
663048000	5	980.760669433573
663051600	5	921.077508874486
663055200	5	281.223979772857
663058800	5	281.223979772857
663062400	5	186.042509735675
663066000	5	124.610999494696
663069600	5	93.4434761092981
663073200	5	74.7593374893101
663076800	5	0
663080400	5	0
663084000	5	0
663087600	5	0
663091200	5	0
663094800	5	0
663098400	5	200.495771823256
663102000	5	200.495771823256
663105600	5	298.823259856897
663109200	5	396.288855805875
663112800	5	489.134154705082
663116400	5	572.514002310421
663120000	6	1031.90841593643
663123600	6	1031.90841593643
663127200	6	1012.79155657919
663130800	6	969.004203929866
663134400	6	904.382115441688
663138000	6	815.670747780632
663141600	6	55.6298667217277
663145200	6	55.6298667217277
663148800	6	37.0461047732109
663152400	6	24.8445385640553
663156000	6	18.6300393386558
663159600	6	14.91099381934
663163200	6	0
663166800	6	0
663170400	6	0
663174000	6	0
663177600	6	0
663181200	6	0
663184800	6	80.4190116336462
663188400	6	80.4190116336462
663192000	6	173.400565742232
663195600	6	254.274798962385
663199200	6	240.108450921013
663202800	6	360.623194777097
663206400	7	561.436589982873
663210000	7	561.436589982873
663213600	7	766.312823322785
663217200	7	812.44994982618
663220800	7	810.051248318438
663224400	7	777.070374079192
663228000	7	257.755854371238
663231600	7	257.755854371238
663235200	7	171.939867269819
663238800	7	115.16115112854
663242400	7	86.361198935075
663246000	7	69.0884553713015
663249600	7	0
663253200	7	0
663256800	7	0
663260400	7	0
663264000	7	0
663267600	7	0
663271200	7	205.58124106574
663274800	7	205.58124106574
663278400	7	306.121976755971
663282000	7	405.485422090266
663285600	7	499.057520210174
663289200	7	582.568833334649
663292800	8	1015.89493583863
663296400	8	1015.89493583863
663300000	8	967.149994626254
663303600	8	938.942975245732
663307200	8	908.645917614022
663310800	8	858.70594819008
663314400	8	220.88916706956
663318000	8	220.88916706956
663321600	8	137.268442961136
663325200	8	91.8175602073999
663328800	8	68.8675168499483
663332400	8	55.0948482406722
663336000	8	0
663339600	8	0
663343200	8	0
663346800	8	0
663350400	8	0
663354000	8	0
663357600	8	198.116805363656
663361200	8	198.116805363656
663364800	8	299.776834999508
663368400	8	400.859324715183
663372000	8	495.481832033044
663375600	8	579.908664307217
663379200	9	794.5992936752
663382800	9	794.5992936752
663386400	9	848.727230607196
663390000	9	865.861113933642
663393600	9	856.159206711832
663397200	9	820.776148459402
663400800	9	267.978266488301
663404400	9	267.978266488301
663408000	9	175.660378697031
663411600	9	117.594706210205
663415200	9	88.1918714546844
663418800	9	70.5646811985419
663422400	9	0
663426000	9	0
663429600	9	0
663433200	9	0
663436800	9	0
663440400	9	0
663444000	9	190.747449111313
663447600	9	190.747449111313
663451200	9	291.517497465456
663454800	9	391.149110293209
663458400	9	484.351488164636
663462000	9	564.707128595384
663465600	10	622.039740648114
663469200	10	622.039740648114
663472800	10	642.023772785662
663476400	10	669.131644331603
663480000	10	651.530041179599
663483600	10	607.860230714221
663487200	10	143.341234058394
663490800	10	143.341234058394
663494400	10	92.9913712362701
663498000	10	62.2852714772969
663501600	10	46.7093465506576
663505200	10	37.3707898463576
663508800	10	0
663512400	10	0
663516000	10	0
663519600	10	0
663523200	10	0
663526800	10	0
663530400	10	156.600430463169
663534000	10	156.600430463169
663537600	10	253.478980461451
663541200	10	356.183145492005
663544800	10	455.319863112941
663548400	10	543.347884848368
663552000	11	1033.48854414205
663555600	11	1033.48854414205
663559200	11	1024.49801128637
663562800	11	996.61577261582
663566400	11	951.690362877843
663570000	11	891.732776330044
663573600	11	264.985418277828
663577200	11	264.985418277828
663580800	11	173.958573979037
663584400	11	116.433278779687
663588000	11	87.3286569965007
663591600	11	69.8593431389002
663595200	11	0
663598800	11	0
663602400	11	0
663606000	11	0
663609600	11	0
663613200	11	0
663616800	11	181.433214154885
663620400	11	181.433214154885
663624000	11	279.630796587272
663627600	11	378.460155192131
663631200	11	472.423312598693
663634800	11	557.295787152335
663638400	12	1033.26611095915
663642000	12	1033.26611095915
663645600	12	1024.88775811484
663649200	12	995.610871899294
663652800	12	950.303193445123
663656400	12	890.289009791909
663660000	12	267.133514876445
663663600	12	267.133514876445
663667200	12	175.415115212205
663670800	12	117.377623334741
663674400	12	88.0382713657967
663678000	12	70.4190620384569
663681600	12	0
663685200	12	0
663688800	12	0
663692400	12	0
663696000	12	0
663699600	12	0
663703200	12	180.274355810042
663706800	12	180.274355810042
663710400	12	281.287965783895
663714000	12	382.209743394559
663717600	12	477.88115156253
663721200	12	564.089175031599
663724800	13	1044.41593106958
663728400	13	1044.41593106958
663732000	13	1029.89757801446
663735600	13	1000.79542431977
663739200	13	956.99907454281
663742800	13	897.291134903216
663746400	13	265.113509975368
663750000	13	265.113509975368
663753600	13	173.16439209719
663757200	13	115.84292534661
663760800	13	86.8916427986497
663764400	13	69.501654210753
663768000	13	0
663771600	13	0
663775200	13	0
663778800	13	0
663782400	13	0
663786000	13	0
663789600	13	167.841414806602
663793200	13	167.841414806602
663796800	13	264.908356104799
663800400	13	362.634686110594
663804000	13	453.411977687215
663807600	13	532.677394891913
663811200	14	974.914842247221
663814800	14	974.914842247221
663818400	14	963.666752412245
663822000	14	939.680939014353
663825600	14	899.013452744187
663829200	14	843.274304579098
