Unix	jday	U-component_of_wind
1041379200	1	1.49048931369577
1041382800	1	2.3787326518238
1041386400	1	3.10468231272698
1041390000	1	3.81508938251115
1041393600	1	3.88873999511576
1041397200	1	3.80540424847837
1041400800	1	2.40373459270351
1041404400	1	2.27850548347328
1041408000	1	1.80164563630527
1041411600	1	1.26229092688201
1041415200	1	0.548895522344658
1041418800	1	-0.0275128424380273
1041422400	1	-1.08847852499822
1041426000	1	-0.900461714713098
1041429600	1	-0.523066110203376
1041433200	1	0.0330048047286401
1041436800	1	0.114830850864708
1041440400	1	0.0684657474850053
1041444000	1	0.632294749666752
1041447600	1	0.216556909238421
1041451200	1	0.564991880470847
1041454800	1	1.21974440960661
1041458400	1	2.33175898126259
1041462000	1	3.49667203803041
1041465600	2	3.36399376534116
1041469200	2	4.95594237726364
1041472800	2	5.24528221779562
1041476400	2	4.54121149863483
1041480000	2	3.80739402072206
1041483600	2	3.24851295731741
1041487200	2	3.4175452662322
1041490800	2	2.20021016255618
1041494400	2	1.11423994336694
1041498000	2	0.173604846402171
1041501600	2	-0.0864343076167828
1041505200	2	-0.409683262096633
1041508800	2	-0.290767613801865
1041512400	2	-0.612627348285537
1041516000	2	-0.843381730513403
1041519600	2	-0.64276201567505
1041523200	2	0.0408148450052044
1041526800	2	0.550742851268238
1041530400	2	0.696375911133677
1041534000	2	0.3948419085524
1041537600	2	0.837626224317412
1041541200	2	1.63899922213751
1041544800	2	2.17627427201517
1041548400	2	2.67982686679585
1041552000	3	2.21880780963774
1041555600	3	2.85047598859313
1041559200	3	2.8756917176486
1041562800	3	3.14934049671306
1041566400	3	3.0964177795694
1041570000	3	2.95230139174265
1041573600	3	4.30204938586188
1041577200	3	3.00825781817549
1041580800	3	2.04575836088504
1041584400	3	0.82587614924469
1041588000	3	0.0333334425390794
1041591600	3	-0.522024419055343
1041595200	3	-0.583496401941011
1041598800	3	-0.357515666691991
1041602400	3	0.127265227576795
1041606000	3	0.233279557934915
1041609600	3	-0.372661480324245
1041613200	3	-0.723028550536083
1041616800	3	-1.74114833636837
1041620400	3	-1.45734516990539
1041624000	3	-0.537250805634319
1041627600	3	0.427314786488965
1041631200	3	0.9585534933256
1041634800	3	1.27473282921118
1041638400	4	-0.168036961641221
1041642000	4	0.962187318713457
1041645600	4	1.24660235151157
1041649200	4	1.45107132528344
1041652800	4	1.01746794468187
1041656400	4	0.434822374638931
1041660000	4	-0.291601463017477
1041663600	4	-0.648504325310047
1041667200	4	-0.842894995774551
1041670800	4	-1.01949446669519
1041674400	4	-2.1985134449482
1041678000	4	-3.10306467624775
1041681600	4	-1.78391761057598
1041685200	4	-1.32651846247802
1041688800	4	0.431055922225342
1041692400	4	2.06985938835488
1041696000	4	2.6419670283808
1041699600	4	2.94044844628609
1041703200	4	3.51769395078394
1041706800	4	3.87000813735458
1041710400	4	4.00727120579375
1041714000	4	4.13970726782743
1041717600	4	3.97906097364212
1041721200	4	3.75218152143925
1041724800	5	2.34359448577149
1041728400	5	2.534946372056
1041732000	5	3.11387303822557
1041735600	5	3.37691463148367
1041739200	5	3.3600465728684
1041742800	5	3.32745102044899
1041746400	5	5.31765564837377
1041750000	5	4.00742269909148
1041753600	5	2.61378271714277
1041757200	5	1.58668621478062
1041760800	5	0.849927050863481
1041764400	5	0.15824635543043
1041768000	5	-1.19378471507768
1041771600	5	-1.19968144911636
1041775200	5	-1.33303791805735
1041778800	5	-1.21487023421658
1041782400	5	-0.979446701448654
1041786000	5	-0.5281733879464
1041789600	5	0.0765994671293439
1041793200	5	0.47952699872844
1041796800	5	1.72915350530103
1041800400	5	2.93446511702241
1041804000	5	3.69623246693693
1041807600	5	4.25068577346299
1041811200	6	2.91359785273241
1041814800	6	4.19191178683329
1041818400	6	4.88304080260717
1041822000	6	5.27765786057726
1041825600	6	5.12345909081629
1041829200	6	4.91984323625236
1041832800	6	5.39790026195855
1041836400	6	4.33594138723755
1041840000	6	3.10575047744877
1041843600	6	1.67950239866555
1041847200	6	0.625154446093617
1041850800	6	-0.101355273585351
1041854400	6	0.801020532365612
1041858000	6	-0.260744538730819
1041861600	6	-0.895113450554001
1041865200	6	-1.54450715323773
1041868800	6	-2.0676511749724
1041872400	6	-2.5257826753301
1041876000	6	-2.34299104434711
1041879600	6	-2.74493772319608
1041883200	6	-2.42903057741611
1041886800	6	-1.91768024501901
1041890400	6	-1.04608993596646
1041894000	6	-0.240031153793241
