Unix	jday	Specific_humidity
978307200	1	0.00563284534019658
978310800	1	0.0055325288481438
978314400	1	0.00542790122234283
978318000	1	0.00537923934490219
978321600	1	0.00553759549418276
978325200	1	0.00579360529058506
978328800	1	0.00620634658253196
978332400	1	0.00664954926436912
978336000	1	0.00685844730147641
978339600	1	0.00703714351267305
978343200	1	0.00709247610311589
978346800	1	0.00710733356220405
978350400	1	0.00730854916496275
978354000	1	0.0074707107173697
978357600	1	0.00747926030094479
978361200	1	0.00742026850870069
978364800	1	0.00731229680218758
978368400	1	0.00708687360117862
978372000	1	0.00764489372954852
978375600	1	0.00766525151297865
978379200	1	0.00765603544189753
978382800	1	0.00734366416999148
978386400	1	0.00719415600565339
978390000	1	0.00705702655213947
978393600	2	0.00706804591749686
978397200	2	0.00717324541207949
978400800	2	0.00718909736826332
978404400	2	0.00724167458063268
978408000	2	0.00722537634620169
978411600	2	0.00724215992900392
978415200	2	0.00746734081367496
978418800	2	0.00776714130267525
978422400	2	0.00765296114844269
978426000	2	0.0073200989139258
978429600	2	0.00723293837144997
978433200	2	0.00712641474383818
978436800	2	0.00701785130372284
978440400	2	0.00711453905536064
978444000	2	0.00718939922433749
978447600	2	0.00735743747264512
978451200	2	0.00760165088370201
978454800	2	0.00784562489826795
978458400	2	0.00805580618846798
978462000	2	0.0082187910322239
978465600	2	0.00818837959298566
978469200	2	0.00815821705806199
978472800	2	0.00818036136917577
978476400	2	0.00823300310283785
978480000	3	0.00812957894785775
978483600	3	0.00832090674354921
978487200	3	0.00842649851481389
978490800	3	0.00852093740064006
978494400	3	0.00853580122401637
978498000	3	0.00852842702295639
978501600	3	0.00794996228441513
978505200	3	0.00762100246324431
978508800	3	0.00752425598870938
978512400	3	0.00727627170381496
978516000	3	0.00703081663618521
978519600	3	0.00683027933975129
978523200	3	0.00678888218028737
978526800	3	0.00659350040909031
978530400	3	0.00639433456992256
978534000	3	0.00625215839452203
978537600	3	0.00601336292197563
978541200	3	0.00578575302280288
978544800	3	0.00688774457759267
978548400	3	0.00637377042236841
978552000	3	0.0064002139788207
978555600	3	0.00656136554457446
978559200	3	0.00672060473689255
978562800	3	0.00689608703597257
978566400	4	0.00721356653083446
978570000	4	0.00715870755271147
978573600	4	0.00728146165909872
978577200	4	0.00742607062924843
978580800	4	0.00753727819153535
978584400	4	0.00763173613452919
978588000	4	0.00742022058468798
978591600	4	0.00736161489782681
978595200	4	0.00728260617944441
978598800	4	0.00714914505704926
978602400	4	0.00700656804977857
978606000	4	0.00691008693514361
978609600	4	0.00654949983621229
978613200	4	0.00634860847737537
978616800	4	0.00625208250858942
978620400	4	0.00627986360598901
978624000	4	0.00630480103117741
978627600	4	0.00632940213128424
978631200	4	0.00709804426358828
978634800	4	0.00713998614281338
978638400	4	0.00705147921028797
978642000	4	0.00700253906466679
978645600	4	0.00706184402454789
978649200	4	0.00716646198628154
978652800	5	0.00743020618627432
978656400	5	0.00742481504877318
978660000	5	0.00748749513827913
978663600	5	0.00748480239955678
978667200	5	0.00754163005224845
978670800	5	0.007626886530445
978674400	5	0.00753265000842326
978678000	5	0.00763211805187943
978681600	5	0.00765818730305311
978685200	5	0.00761030746980885
978688800	5	0.00751679513506993
978692400	5	0.00741251243398235
978696000	5	0.00768930311818443
978699600	5	0.00752512452063792
978703200	5	0.00729515017383529
978706800	5	0.00678268905223132
978710400	5	0.00675850292480376
978714000	5	0.00695143226245417
978717600	5	0.00768008945857901
978721200	5	0.00782047731095557
978724800	5	0.00811355304095315
978728400	5	0.00856767229051088
978732000	5	0.00885625137260172
978735600	5	0.00907056612274793
978739200	6	0.00941385623663362
978742800	6	0.00896016785410438
978746400	6	0.00908269758829378
978750000	6	0.00933769027907355
978753600	6	0.00955977825837069
978757200	6	0.00974031416758112
978760800	6	0.00982057188682241
978764400	6	0.00999047815170697
978768000	6	0.0100049958194187
978771600	6	0.00998353910094552
978775200	6	0.00989463704923597
978778800	6	0.00960194142002163
978782400	6	0.00869621205825205
978786000	6	0.00881711117770049
978789600	6	0.00888466366112001
978793200	6	0.00880024117260103
978796800	6	0.00875672780709248
978800400	6	0.00874598880674317
978804000	6	0.00923883795830813
978807600	6	0.00951485265983929
978811200	6	0.0100435620520595
978814800	6	0.0102237038445442
978818400	6	0.00996506244754576
978822000	6	0.00985376054317222
978825600	7	0.0102085439795992
978829200	7	0.00987630702024866
978832800	7	0.00986515732016124
978836400	7	0.00992211670040225
978840000	7	0.00996134017143599
978843600	7	0.00997880942441254
978847200	7	0.0096752373012311
978850800	7	0.0096957201122278
978854400	7	0.00962910994857112
978858000	7	0.0095165171714738
978861600	7	0.00940683052362833
978865200	7	0.00918456781576981
978868800	7	0.00878113938848142
978872400	7	0.00875717001887349
978876000	7	0.00854277045966606
978879600	7	0.00793062415460247
978883200	7	0.00768514028053951
978886800	7	0.00772341463455388
978890400	7	0.00923236283071738
978894000	7	0.00923055023698491
978897600	7	0.00942533761323099
978901200	7	0.00921980270635354
978904800	7	0.00886925492589816
978908400	7	0.00874167972046897
978912000	8	0.00862520258477046
978915600	8	0.00881644868806645
978919200	8	0.00890189101368611
978922800	8	0.00905340835852739
978926400	8	0.00916522146869932
978930000	8	0.00928945338487062
978933600	8	0.00902633000098298
978937200	8	0.00943171140183276
978940800	8	0.00950647126149077
978944400	8	0.00869887865449773
978948000	8	0.00852922857769178
978951600	8	0.00843567272020801
978955200	8	0.00872033409605547
978958800	8	0.00896213248701227
978962400	8	0.00881109085846007
978966000	8	0.00861288899927243
978969600	8	0.00847149620400961
978973200	8	0.00834120460779416
978976800	8	0.00865538034486076
978980400	8	0.00873626777926409
978984000	8	0.00887394161960384
978987600	8	0.00897140797957475
978991200	8	0.00886078629268253
978994800	8	0.0087356107468889
978998400	9	0.00853936294875249
979002000	9	0.00842441816625275
979005600	9	0.00836723764455342
979009200	9	0.00830154737931141
979012800	9	0.00835831212471699
979016400	9	0.00845057245427146
979020000	9	0.00845404605609379
979023600	9	0.0087765319673042
979027200	9	0.00889460037799869
979030800	9	0.00845233888016422
979034400	9	0.00804876812844225
979038000	9	0.00784619655064317
979041600	9	0.00804761872615076
979045200	9	0.0081600113859687
979048800	9	0.00825832316234204
979052400	9	0.00835419630084127
979056000	9	0.00825476827885607
979059600	9	0.00806609765183126
979063200	9	0.0080940816967276
979066800	9	0.00818750775278691
979070400	9	0.00824866567965813
979074000	9	0.0081285093723271
979077600	9	0.00814059379149997
979081200	9	0.00815237194547801
979084800	10	0.00796557224400394
979088400	10	0.00834034217208206
979092000	10	0.00885476287744132
979095600	10	0.00975386966132159
979099200	10	0.00975856962584006
979102800	10	0.00968325286209831
979106400	10	0.00945142587042089
979110000	10	0.00916826026186775
979113600	10	0.00869546566098364
979117200	10	0.0083022777389959
979120800	10	0.00802100068301391
979124400	10	0.00776927582372998
979128000	10	0.00755381124007199
979131600	10	0.00750908711341073
979135200	10	0.0073866973671951
979138800	10	0.00726216175055581
979142400	10	0.00714462040016013
979146000	10	0.00702515680465036
979149600	10	0.0069056664314492
979153200	10	0.00691644680042421
979156800	10	0.00710860476420501
979160400	10	0.00747674020821319
979164000	10	0.00812343971159613
979167600	10	0.00791075723040757
979171200	11	0.00740586672692411
979174800	11	0.00748396925663026
979178400	11	0.00756314625917206
979182000	11	0.00765838905824758
979185600	11	0.00780005978698336
979189200	11	0.00795060046158979
979192800	11	0.00792627736818896
979196400	11	0.00809503618450591
979200000	11	0.00818160877710323
979203600	11	0.00824816186337174
