Unix	jday	Pressure
1230768000	1	99567.3430285087
1230771600	1	99607.2622435809
1230775200	1	99646.5718161646
1230778800	1	99698.309749218
1230782400	1	99718.309749218
1230786000	1	99757.6193218017
1230789600	1	99817.7001067294
1230793200	1	99907.7001067294
1230796800	1	99988.3905341458
1230800400	1	100068.390534146
1230804000	1	100087.423813437
1230807600	1	100126.376307799
1230811200	1	100105.328802162
1230814800	1	100065.248017235
1230818400	1	100066.019229579
1230822000	1	100076.019229579
1230825600	1	100084.281296525
1230829200	1	100074.281296525
1230832800	1	99851.6913661999
1230836400	1	99852.4625785441
1230840000	1	99823.5100841812
1230843600	1	99822.1862852511
1230847200	1	99771.415072907
1230850800	1	99730.5630756351
1230854400	2	99412.4965170537
1230858000	2	99392.0823829303
1230861600	2	99372.0823829303
1230865200	2	99331.8060896373
1230868800	2	99280.4822907073
1230872400	2	99229.1584917773
1230876000	2	99082.3010086885
1230879600	2	99042.0247153956
1230883200	2	98917.5955927765
1230886800	2	99258.5283749762
1230890400	2	99283.0985931384
1230894000	2	99367.7835347379
1230897600	2	99431.8927723584
1230901200	2	99615.9993668983
1230904800	2	99749.2662604428
1230908400	2	99738.5752213945
1230912000	2	99747.8040090503
1230915600	2	99797.8040090503
1230919200	2	99918.8515146874
1230922800	2	99900.1753136174
1230926400	2	99880.5894477408
1230930000	2	99908.2989281015
1230933600	2	99870.4509952783
1230937200	2	99870.1747019854
1230940800	3	99969.1271963483
1230944400	3	100029.598998006
1230948000	3	100027.366145902
1230951600	3	100025.547427921
1230955200	3	100025.1903497
1230958800	3	100007.699495097
1230962400	3	100068.332866611
1230966000	3	100171.118305302
1230969600	3	100301.970302573
1230973200	3	100451.970302574
1230976800	3	100532.741514918
1230980400	3	100613.017808211
1230984000	3	100543.294101504
1230987600	3	100632.603674087
1230991200	3	100711.832461743
1230994800	3	100789.047023053
1230998400	3	100857.999517415
1231002000	3	100927.999517415
1231005600	3	101017.999517415
1231009200	3	101039.461157176
1231012800	3	101067.032796706
1231016400	3	101067.44693083
1231020000	3	101046.48021012
1231023600	3	101037.941849881
1231027200	4	101048.632277297
1231030800	4	101057.665556588
1231034400	4	101057.665556588
1231038000	4	101046.618050951
1231041600	4	101026.537266023
1231045200	4	101025.766053679
1231048800	4	101065.075626262
1231052400	4	101115.547427921
1231056000	4	101146.318640265
1231059600	4	101185.351919555
1231063200	4	101186.318640265
1231066800	4	101187.366145902
1231070400	4	101138.137358246
1231074000	4	101089.184863883
1231077600	4	101090.23236952
1231081200	4	101099.541942104
1231084800	4	101089.541942104
1231088400	4	101099.461157176
1231092000	4	101068.494436467
1231095600	4	101079.184863883
1231099200	4	101069.184863883
1231102800	4	101048.137358246
1231106400	4	101008.137358246
1231110000	4	100977.089852609
1231113600	5	101007.089852609
1231117200	5	100946.732774388
1231120800	5	100877.423201804
1231124400	5	100807.342416877
1231128000	5	100716.65198946
1231131600	5	100656.571204533
1231135200	5	100598.861724172
1231138800	5	100608.861724172
1231142400	5	100648.171296756
1231146000	5	100670.185523102
1231149600	5	100669.495095686
1231153200	5	100668.804668269
1231156800	5	100539.495095686
1231160400	5	100469.575880613
1231164000	5	100429.575880613
1231167600	5	100399.575880613
1231171200	5	100367.83794756
1231174800	5	100357.757162632
1231178400	5	100248.528374976
1231182000	5	100276.90516536
1231185600	5	100256.214737944
1231189200	5	100236.985950288
1231192800	5	100186.985950288
1231196400	5	100148.643098414
1231200000	6	100087.181458653
1231203600	6	100067.952670997
1231207200	6	100101.014402981
1231210800	6	100180.128467199
1231214400	6	100207.262243581
1231218000	6	100206.214737944
1231221600	6	100057.343028509
1231225200	6	100069.080961562
1231228800	6	100147.457751946
1231232400	6	100245.719818893
1231236000	6	100286.491031237
1231239600	6	100317.262243581
1231243200	6	100023.544022691
1231246800	6	99905.9723831605
1231250400	6	99996.8243804324
1231254000	6	100086.628872067
1231257600	6	100136.352578774
1231261200	6	100175.305073137
1231264800	6	100025.305073137
1231268400	6	100057.595592777
1231272000	6	100127.791101142
1231275600	6	100204.396019963
1231279200	6	100247.100673725
1231282800	6	100296.410246309
1231286400	7	100208.424472655
1231290000	7	100288.619981021
1231293600	7	100348.125061969
1231297200	7	100389.748271585
1231300800	7	100410.51948393
1231304400	7	100440.600268857
1231308000	7	100330.243190637
1231311600	7	100429.471978292
1231315200	7	100549.55276322
1231318800	7	100659.276469927
1231322400	7	100659.000176634
1231326000	7	100659.080961562
1231329600	7	100519.000176634
1231333200	7	100539.771388978
1231336800	7	100551.428537104
