Unix	jday	Downward_Long-Wave_Rad_Flux
946684800	1	391.62122228451
946688400	1	392.447472712502
946692000	1	393.010218786014
946695600	1	393.236989304708
946699200	1	393.163130168223
946702800	1	393.12540494462
946706400	1	392.668124814253
946710000	1	392.231185634266
946713600	1	392.251113032622
946717200	1	391.911511968127
946720800	1	391.598771505018
946724400	1	391.368782061757
946728000	1	388.173792991061
946731600	1	388.406010448443
946735200	1	388.805892507486
946738800	1	388.504307299049
946742400	1	387.694442293859
946746000	1	387.151125625339
946749600	1	383.981118928156
946753200	1	384.034236802179
946756800	1	384.550272845351
946760400	1	384.746301122674
946764000	1	384.799409742315
946767600	1	385.307418739398
946771200	2	384.226498282298
946774800	2	385.010326190625
946778400	2	384.412468068362
946782000	2	382.711255741298
946785600	2	378.445310806933
946789200	2	375.765480859123
946792800	2	375.403547068744
946796400	2	373.879449419755
946800000	2	378.98168386431
946803600	2	380.70048586061
946807200	2	381.470659568005
946810800	2	381.83691147196
946814400	2	380.720280459306
946818000	2	380.434567671837
946821600	2	381.963733560944
946825200	2	382.532184239025
946828800	2	382.668641868182
946832400	2	382.55610596005
946836000	2	379.647331375859
946839600	2	379.775812467126
946843200	2	379.568462059652
946846800	2	378.903266920442
946850400	2	377.946936480183
946854000	2	376.888931049
946857600	3	349.665227222556
946861200	3	350.012314015896
946864800	3	342.529586762671
946868400	3	338.753753989986
946872000	3	333.982010632429
946875600	3	331.198595970072
946879200	3	329.122387355127
946882800	3	329.722274900831
946886400	3	333.977150577845
946890000	3	335.069830979265
946893600	3	337.700457290717
946897200	3	340.434885968364
946900800	3	344.350216261276
946904400	3	344.100760733479
946908000	3	346.438440098802
946911600	3	346.365900860423
946915200	3	343.934990481871
946918800	3	342.486975710067
946922400	3	296.069994222512
946926000	3	297.036023375849
946929600	3	314.355114993839
946933200	3	327.15556676506
946936800	3	334.427114796291
946940400	3	339.357074873672
946944000	4	363.439942419423
946947600	4	363.612721956379
946951200	4	364.069985254728
946954800	4	363.920804339239
946958400	4	362.381249270733
946962000	4	356.236610479254
946965600	4	314.673949887412
946969200	4	314.489285910418
946972800	4	313.404094233373
946976400	4	312.549813832569
946980000	4	311.687418286238
946983600	4	310.867519528515
946987200	4	305.215395559916
946990800	4	304.979719388031
946994400	4	303.958637011451
946998000	4	303.022433042365
947001600	4	302.059069410264
947005200	4	301.221780439853
947008800	4	299.484563519844
947012400	4	301.264835142625
947016000	4	302.132532378823
947019600	4	303.011027086174
947023200	4	303.919093429134
947026800	4	304.781129061685
947030400	5	312.125097798889
947034000	5	312.404249708984
947037600	5	313.264787430082
947041200	5	313.998700665639
947044800	5	313.807522017595
947048400	5	313.924311796519
947052000	5	305.810339635787
947055600	5	304.922262203167
947059200	5	303.012460535952
947062800	5	301.839732300297
947066400	5	301.265037628772
947070000	5	301.040347734947
947073600	5	317.386180018799
947077200	5	317.185265043192
947080800	5	324.349820807258
947084400	5	329.250915577666
947088000	5	334.226651226499
947091600	5	338.630119396349
947095200	5	366.192862380902
947098800	5	366.142025185388
947102400	5	363.667224109492
947106000	5	360.853312140093
947109600	5	359.014883631297
947113200	5	357.587004837617
947116800	6	332.643461020426
947120400	6	332.801425354007
947124000	6	324.350317883954
947127600	6	318.183202384418
947131200	6	316.297204122537
947134800	6	315.884146604908
947138400	6	314.986596882486
947142000	6	314.276145351696
947145600	6	324.436626590836
947149200	6	338.005983573329
947152800	6	346.480977300547
947156400	6	352.303966419489
947160000	6	375.544319434488
947163600	6	375.195107232319
947167200	6	375.101537093341
947170800	6	374.961546413989
947174400	6	374.723441450269
947178000	6	374.373896269293
947181600	6	366.936856209807
947185200	6	366.792188918502
947188800	6	363.837054972192
947192400	6	357.745058607309
947196000	6	354.085450338709
947199600	6	352.523389888034
947203200	7	322.019259482332
947206800	7	321.85493973644
947210400	7	317.849231325402
947214000	7	312.783401648044
947217600	7	308.369809541166
947221200	7	305.57105942936
947224800	7	292.54013473525
947228400	7	291.857008355002
947232000	7	291.391442822687
947235600	7	293.56880373902
947239200	7	297.388265230729
947242800	7	300.626772276908
947246400	7	306.899908964326
947250000	7	306.749127213437
947253600	7	304.735508149674
947257200	7	304.091121143488
947260800	7	303.365967773542
947264400	7	302.796778019386
947268000	7	302.18961474906
947271600	7	303.379288770044
947275200	7	303.143981482931
947278800	7	305.159850461612
947282400	7	306.719782626492
947286000	7	308.75294784384
947289600	8	315.773296367022
947293200	8	317.146413421919
947296800	8	318.279277989459
947300400	8	319.827217460199
947304000	8	321.630078584741
947307600	8	324.775454897792
947311200	8	344.440420769048
947314800	8	343.807364423074
947318400	8	340.461102785345
947322000	8	333.701330590655
947325600	8	328.298046615514
947329200	8	324.522505510082
947332800	8	306.927428678644
947336400	8	305.647450638999
947340000	8	304.570342413234
947343600	8	304.074691445108
947347200	8	303.854130302149
947350800	8	303.88895740709
947354400	8	320.880300544177
947358000	8	321.900536928288
947361600	8	326.196337992118
947365200	8	331.142482158547
947368800	8	334.017009297124
947372400	8	334.471972457883
947376000	9	311.953449893237
947379600	9	312.710813476038
947383200	9	312.345449134759
947386800	9	312.083185516599
947390400	9	312.112749895536
947394000	9	312.381879870348
947397600	9	310.481154207536
947401200	9	309.683831640044
947404800	9	309.922012105791
947408400	9	310.392867989709
947412000	9	311.083811530806
947415600	9	311.834276964029
947419200	9	317.936889807655
947422800	9	317.302462655901
947426400	9	316.351824899132
947430000	9	315.5772267276
947433600	9	314.73328054389
947437200	9	313.871816724496
947440800	9	309.449809333109
947444400	9	310.193888966091
