Unix	jday	Pressure
946684800	1	98238.308888576
946688400	1	98228.308888576
946692000	1	98199.5010620396
946695600	1	98169.5010620396
946699200	1	98132.5365538847
946702800	1	98105.271827848
946706400	1	98103.4285094665
946710000	1	98090.6932355032
946713600	1	98100.6932355033
946717200	1	98140.6932355033
946720800	1	98142.5365538847
946724400	1	98148.307319693
946728000	1	98145.5720457297
946731600	1	98135.5720457297
946735200	1	98089.4994931566
946738800	1	98049.4994931566
946742400	1	98042.5365538847
946746000	1	98046.4640013116
946749600	1	98062.2363360029
946753200	1	98020.3930176215
946756800	1	98010.3930176215
946760400	1	97980.3930176215
946764000	1	97944.3204650484
946767600	1	97904.3204650484
946771200	2	97930.0896619737
946774800	2	97883.1251538187
946778400	2	97841.2818354373
946782000	2	97807.3543880104
946785600	2	97778.5465614741
946789200	2	97764.3173272824
946792800	2	97746.1606456638
946796400	2	97763.1251538187
946800000	2	97797.0541701287
946803600	2	97814.0186782836
946807200	2	97814.0186782836
946810800	2	97812.1753599022
946814400	2	97852.477146667
946818000	2	97845.512638512
946821600	2	97784.6206829302
946825200	2	97740.3914487385
946828800	2	97740.3914487385
946832400	2	97748.2463435923
946836000	2	97771.2818354373
946839600	2	97838.2447747093
946843200	2	97901.2802665543
946846800	2	97967.0510323626
946850400	2	97971.6296247073
946854000	2	97977.0510323626
946857600	3	98152.823367054
946861200	3	98144.9074960995
946864800	3	98126.7508144809
946868400	3	98105.2092828642
946872000	3	98097.9445568275
946875600	3	98106.1012384461
946879200	3	98086.1012384461
946882800	3	98140.028685873
946886400	3	98183.065746601
946890000	3	98226.994762911
946893600	3	98258.1869363746
946897200	3	98286.994762911
946900800	3	98390.030254756
946904400	3	98445.8010205643
946908000	3	98479.7284679912
946911600	3	98475.8010205643
946915200	3	98489.7284679912
946918800	3	98499.7284679912
946922400	3	98493.6559154181
946926000	3	98606.6914072632
946929600	3	98686.6914072632
946933200	3	98715.4976649165
946936800	3	98720.6188546901
946940400	3	98730.6188546901
946944000	4	98760.6188546901
946947600	4	98799.9677097723
946951200	4	98791.5108102719
946954800	4	98761.5108102719
946958400	4	98735.7400444636
946962000	4	98714.8480888817
946965600	4	98693.6559154181
946969200	4	98740.9206414549
946972800	4	98770.9206414548
946976400	4	98823.9577021829
946980000	4	98843.9577021829
946983600	4	98863.9577021829
946987200	4	98936.9931940279
946990800	4	98998.8365124094
946994400	4	98998.8365124094
946998000	4	98942.7639598363
947001600	4	98905.7994516813
947005200	4	98892.7639598363
947008800	4	98908.8349435264
947012400	4	98938.8349435264
947016000	4	98972.7623909533
947019600	4	99008.5331567616
947023200	4	99005.4960960335
947026800	4	99009.7237613422
947030400	5	99062.7592531872
