Unix	jday	V-component_of_wind
820454400	1	-1.41843193077834
820458000	1	-1.93167188132727
820461600	1	-2.17081925361464
820465200	1	-1.90424173683509
820468800	1	-1.28049657163987
820472400	1	-0.881187107942286
820476000	1	-0.659887282838316
820479600	1	-0.0779365246561314
820483200	1	0.913541557531047
820486800	1	1.86290046755841
820490400	1	1.90945646902034
820494000	1	1.66992663277653
820497600	1	2.30463633031564
820501200	1	1.70568691690604
820504800	1	1.33968549943437
820508400	1	0.724537502517108
820512000	1	0.379016420279674
820515600	1	0.163242037765434
820519200	1	0.0412702855559893
820522800	1	-0.100492650901325
820526400	1	-0.6207173057982
820530000	1	-0.752548647047773
820533600	1	-0.777047672766862
820537200	1	-0.930238524797654
820540800	2	-1.51632245684096
820544400	2	-1.67618976528061
820548000	2	-1.58636225582429
820551600	2	-1.47531424146597
820555200	2	-1.36875409801502
820558800	2	-1.17551814265624
820562400	2	0.579496244511838
820566000	2	0.356005576187365
820569600	2	0.429329124472155
820573200	2	0.398159656553925
820576800	2	0.188640212972199
820580400	2	0.000580756194541338
820584000	2	-1.74318431434916
820587600	2	-1.77731424524137
820591200	2	-1.70758938213125
820594800	2	-1.64408979072604
820598400	2	-1.61204154693204
820602000	2	-1.50474396142052
820605600	2	-0.390057359784453
820609200	2	-0.854637015599596
820612800	2	-1.46424665890334
820616400	2	-2.13537965779011
820620000	2	-2.0019697627341
820623600	2	-1.99261000451176
820627200	3	-2.45716221264886
820630800	3	-3.06466265149631
820634400	3	-3.54233076249943
820638000	3	-3.90310900739042
820641600	3	-3.54615331342705
820645200	3	-3.21617860175806
820648800	3	-0.399007660069483
820652400	3	-1.00839131948677
820656000	3	-1.23911903399251
820659600	3	-1.08671931487866
820663200	3	-1.05660382822759
820666800	3	-1.03592188162652
820670400	3	-1.72316993519813
820674000	3	-1.61306051216494
820677600	3	-1.54677700006183
820681200	3	-1.50339367074949
820684800	3	-1.58807240689339
820688400	3	-1.57140460327256
820692000	3	-1.07427767648119
820695600	3	-1.22331823995687
820699200	3	-1.41027064282554
820702800	3	-1.46156828731762
820706400	3	-1.23772844952315
820710000	3	-1.08383497071825
820713600	4	0.579489760539951
820717200	4	-0.270624506734161
820720800	4	-0.470450297080381
820724400	4	-0.35103522781409
820728000	4	0.0269824839479453
820731600	4	0.448513794874618
820735200	4	1.61796568661928
820738800	4	1.89819317069301
820742400	4	2.32745063833717
820746000	4	2.57326569875978
820749600	4	1.88890447537791
820753200	4	1.40380938171894
820756800	4	1.40920696406194
820760400	4	0.977095316676932
820764000	4	0.623445674777445
820767600	4	0.41976919268632
820771200	4	0.202658996604724
820774800	4	-0.00159965820898779
820778400	4	-0.417123481951367
820782000	4	-0.605067507880155
820785600	4	-0.892819646060919
820789200	4	-1.28660803827025
820792800	4	-1.20953844962869
820796400	4	-0.81951156310489
820800000	5	-0.676453525776013
820803600	5	-0.430260710228898
820807200	5	-0.281890660259891
820810800	5	0.0194209042673333
820814400	5	0.286266411512896
820818000	5	0.559837005103692
820821600	5	1.2908398535573
820825200	5	1.31857382477117
820828800	5	1.40394737126851
820832400	5	1.70066207040836
820836000	5	1.65046694818326
820839600	5	1.53959523249537
820843200	5	0.665697383933119
820846800	5	0.584214845538106
820850400	5	0.466427989161544
820854000	5	0.372237776702185
820857600	5	0.178041483061335
820861200	5	0.14707070133292
820864800	5	-0.392642001216987
820868400	5	0.0310275799669346
820872000	5	0.115530157768466
820875600	5	0.000111558249566199
820879200	5	-0.215463127083511
820882800	5	-0.283652520631018
820886400	6	-1.70005991768652
820890000	6	-1.58016946553325
820893600	6	-1.67472065985173
820897200	6	-1.38970305494552
820900800	6	-0.839400270396311
820904400	6	-0.269785514653992
820908000	6	-0.498989443160997
820911600	6	0.1786846383539
820915200	6	0.254082453707153
820918800	6	0.110166561190765
820922400	6	0.134752424501475
820926000	6	0.305354551249912
820929600	6	-0.0786283174142904
820933200	6	0.332108366029731
820936800	6	0.453207627299237
820940400	6	0.491928845866752
820944000	6	0.620424374981333
820947600	6	0.688642243617737
820951200	6	1.10069656890176
820954800	6	0.709651816080558
820958400	6	0.402162328968108
820962000	6	0.264316349056994
820965600	6	0.155280223594714
820969200	6	0.00511451253836349
820972800	7	-0.231383123955593
820976400	7	-0.0511871731264544
820980000	7	0.0308619410425324
820983600	7	0.270911443477621
820987200	7	0.455729737137086
820990800	7	0.686424687351183
820994400	7	0.201298176399583
820998000	7	0.588593503595121
821001600	7	1.02748153080333
821005200	7	1.46632523022179
821008800	7	1.30077047151558
821012400	7	0.974882549422113
821016000	7	1.20554185005527
821019600	7	0.454868628138667
821023200	7	-0.376578492627176
821026800	7	-0.816624649064434
821030400	7	-0.889604664295492
821034000	7	-0.926480782711424
821037600	7	0.343446571751185
821041200	7	0.584594479884971
821044800	7	0.585968783758043
821048400	7	0.466794634485069
821052000	7	0.423133398779234
821055600	7	0.387302577544769
821059200	8	-0.538189783960794
821062800	8	-0.191070503752953
821066400	8	-0.249309729910724
821070000	8	-0.241211964264501
821073600	8	0.124948991959334
821077200	8	0.627514075015435
821080800	8	0.884798468924658
821084400	8	1.70096750528126
821088000	8	2.69446393498162
821091600	8	3.38827520780073
821095200	8	3.01249405983513
821098800	8	2.44948121680342
821102400	8	1.49568629408828
821106000	8	1.20608617291308
821109600	8	0.890690688657613
821113200	8	0.453194877174068
821116800	8	0.174429181879567
821120400	8	0.114366659862556
821124000	8	-2.194591246964
821127600	8	-1.68794071991049
821131200	8	-1.79129080275919
821134800	8	-1.74597027719132
821138400	8	-1.37187897523616
821142000	8	-1.22213131315629
821145600	9	-1.47398328489109
821149200	9	-1.4433127541698
821152800	9	-1.04013952905779
821156400	9	-0.751172996180763
821160000	9	-0.925743139078784
821163600	9	-0.78098996901768
821167200	9	-1.50989095846403
821170800	9	-1.01919170888929
821174400	9	-0.171859305847401
821178000	9	0.669038580699862
821181600	9	1.22227626372879
821185200	9	1.50545234113118
821188800	9	0.405859220628308
821192400	9	0.0858394132449054
821196000	9	-0.187988077272505
821199600	9	-0.274551120570077
821203200	9	-0.385401593388104
821206800	9	-0.444654033306522
821210400	9	0.0450718052885723
821214000	9	-0.148920597871058
821217600	9	-0.422191255105583
821221200	9	-0.569838562065892
821224800	9	-0.904572659172364
821228400	9	-1.28004455230233
821232000	10	-2.50708906554656
821235600	10	-2.36066341728406
821239200	10	-2.51910966964825
821242800	10	-2.53877122451998
821246400	10	-2.16921886904452
821250000	10	-1.87985469353935
821253600	10	-2.26539632463914
821257200	10	-2.20011898981609
821260800	10	-1.91122936100233
821264400	10	-1.741042060249
821268000	10	-1.34328374949225
821271600	10	-1.05560533713588
821275200	10	-2.02276421018409
821278800	10	-1.9893531590631
821282400	10	-2.06917808712413
821286000	10	-2.09426184819094
821289600	10	-2.21225181525713
821293200	10	-2.49598839184109
821296800	10	-1.97537046590027
821300400	10	-1.47025881808243
821304000	10	-1.04714606191608
821307600	10	-1.01876847811421
821311200	10	-1.39653428807805
821314800	10	-1.66891884780599
821318400	11	-1.7461572507703
821322000	11	-2.01376732560614
