Unix	jday	Precipitation_rate
820454400	1	0
820458000	1	0
820461600	1	0
820465200	1	0
820468800	1	0
820472400	1	0
820476000	1	0
820479600	1	0
820483200	1	0
820486800	1	0
820490400	1	0
820494000	1	0
820497600	1	0
820501200	1	7.31640656024299e-07
820504800	1	2.15973218371527e-06
820508400	1	3.15973214850978e-06
820512000	1	3.50955177972119e-06
820515600	1	4.69645072446103e-06
820519200	1	6.1197076511974e-06
820522800	1	4.72680618207728e-06
820526400	1	4.03035533165857e-06
820530000	1	3.21725448793612e-06
820533600	1	2.72680619021532e-06
820537200	1	2.64534594022474e-06
820540800	2	7.23617786349255e-07
820544400	2	1.02716697934811e-06
820548000	2	1.21406604029955e-06
820551600	2	1.21406604029955e-06
820555200	2	1.29552629029013e-06
820558800	2	1.21406604029955e-06
820562400	2	3.73798164398807e-07
820566000	2	1.07024899938412e-06
820569600	2	1.07024899938412e-06
820573200	2	1.76669979187351e-06
820576800	2	1.76669979187351e-06
820580400	2	1.84816005112505e-06
820584000	2	8.05078054861754e-07
820587600	2	1.15489761579435e-06
820591200	2	2.29871474571179e-06
820594800	2	4.00322898439587e-06
820598400	2	5.21729491445497e-06
820602000	2	6.32592235247931e-06
820605600	2	1.14138901079413e-05
820609200	2	1.32348833653367e-05
820612800	2	1.47220122409676e-05
820616400	2	1.6380084732502e-05
820620000	2	1.94694372979762e-05
820623600	2	2.31849915599355e-05
820627200	3	2.42969518656611e-05
820630800	3	2.62999691097841e-05
820634400	3	2.0980464142712e-05
820638000	3	1.69804636066015e-05
820641600	3	1.58638142286938e-05
820645200	3	1.72567150643956e-05
820648800	3	2.6146099780993e-05
820652400	3	2.73842750238685e-05
820656000	3	2.4761392245642e-05
820659600	3	2.19403987282324e-05
820663200	3	1.85826871438356e-05
820666800	3	1.5271245780118e-05
820670400	3	3.03549183737893e-07
820674000	3	8.14602592515397e-08
820677600	3	0
820681200	3	0
820684800	3	0
820688400	3	0
820692000	3	6.96450813737349e-07
820695600	3	0
820699200	3	0
820702800	3	0
820706400	3	0
820710000	3	0
820713600	4	0
820717200	4	0
820720800	4	0
820724400	4	0
820728000	4	0
820731600	4	0
820735200	4	0
820738800	4	0
820742400	4	0
820746000	4	0
820749600	4	0
820753200	4	0
820756800	4	1.86899082199403e-07
820760400	4	2.89141341388612e-06
820764000	4	1.84630603301057e-05
820767600	4	3.51320833866082e-05
820771200	4	4.18285332350905e-05
820774800	4	4.35601740752069e-05
820778400	4	7.2571481296395e-06
820782000	4	9.33041413713316e-06
820785600	4	1.44548258820208e-05
820789200	4	1.7863682695998e-05
820792800	4	1.89994368128585e-05
820796400	4	1.74898847440788e-05
820800000	5	1.33873904874867e-06
820803600	5	3.03549183737893e-07
820807200	5	2.22088924486353e-07
820810800	5	2.22088924486353e-07
820814400	5	0
820818000	5	0
820821600	5	0
820825200	5	0
820828800	5	0
820832400	5	0
820836000	5	0
820839600	5	0
820843200	5	0
820846800	5	0
820850400	5	0
820854000	5	3.03549183737893e-07
820857600	5	3.03549183737893e-07
820861200	5	8.14602592515397e-08
820864800	5	0
820868400	5	0
820872000	5	0
820875600	5	0
820879200	5	0
820882800	5	0
820886400	6	0
820890000	6	0
820893600	6	0
820897200	6	0
820900800	6	0
820904400	6	0
820908000	6	0
820911600	6	0
820915200	6	0
820918800	6	0
820922400	6	0
820926000	6	0
820929600	6	0
820933200	6	0
820936800	6	0
820940400	6	0
820944000	6	0
820947600	6	0
820951200	6	0
820954800	6	0
820958400	6	0
820962000	6	0
820965600	6	0
820969200	6	0
820972800	7	0
820976400	7	0
820980000	7	0
820983600	7	0
820987200	7	0
820990800	7	0
820994400	7	0
820998000	7	0
821001600	7	0
821005200	7	0
821008800	7	0
821012400	7	0
821016000	7	0
821019600	7	0
821023200	7	0
821026800	7	0
821030400	7	0
821034000	7	0
821037600	7	0
821041200	7	0
821044800	7	0
821048400	7	0
821052000	7	0
821055600	7	0
821059200	8	0
821062800	8	0
821066400	8	0
821070000	8	0
821073600	8	0
821077200	8	0
821080800	8	0
821084400	8	0
821088000	8	0
821091600	8	0
821095200	8	0
821098800	8	0
821102400	8	0
821106000	8	0
821109600	8	0
821113200	8	0
821116800	8	0
821120400	8	1.86899082199403e-07
821124000	8	2.68359341450943e-07
821127600	8	5.36718682901886e-07
821131200	8	3.49819600702483e-07
821134800	8	8.86538304852335e-07
821138400	8	4.74595022563335e-06
821142000	8	1.18544873492727e-05
821145600	9	7.22890728653483e-05
821149200	9	7.38305473376067e-05
821152800	9	6.37763935616379e-05
821156400	9	4.58582443329905e-05
821160000	9	3.4376120158142e-05
821163600	9	2.73571479040705e-05
821167200	9	0
821170800	9	0
821174400	9	0
821178000	9	0
821181600	9	0
821185200	9	0
821188800	9	0
821192400	9	0
821196000	9	0
821199600	9	0
821203200	9	0
821206800	9	0
821210400	9	0
821214000	9	0
821217600	9	0
821221200	9	0
821224800	9	8.14602592515397e-08
821228400	9	8.14602592515397e-08
821232000	10	3.42133087004275e-06
821235600	10	8.48043107003806e-06
821239200	10	3.26702385743993e-05
821242800	10	6.63833601562276e-05
821246400	10	0.000115477940476908
821250000	10	0.00017564262776696
821253600	10	0.000589108776039008
821257200	10	0.000445211897880419
821260800	10	0.00043880506920625
821264400	10	0.000409422737362285
821268000	10	0.000359773341130468
821271600	10	0.000313065161991085
821275200	10	5.35409080698859e-05
821278800	10	4.337815904725e-05
821282400	10	2.85843336436817e-05
821286000	10	2.04869582367711e-05
821289600	10	1.6004573342866e-05
821293200	10	1.44869984073337e-05
821296800	10	3.68710482936655e-05
821300400	10	8.89476558462694e-05
821304000	10	0.000131107499348159
821307600	10	0.000154903686610422
821311200	10	0.000144297014835184
821314800	10	0.0001387524089091
821318400	11	6.13088504027615e-05
821322000	11	0.000148955491384818
821325600	11	0.000177544944910192
821329200	11	0.000216081139354334
821332800	11	0.000236981552337827
821336400	11	0.00023930269367453
821340000	11	8.71431758325539e-05
821343600	11	7.94996328834436e-05
821347200	11	9.54779582240724e-05
821350800	11	0.000112842560785748
821354400	11	0.000146935615975622
821358000	11	0.000186479066997166
821361600	11	0.000332460387315028
821365200	11	0.000313609991372135
821368800	11	0.000279727651673539
821372400	11	0.000256436646880969
821376000	11	0.000239538858277119
821379600	11	0.000212647443065421
821383200	11	1.36835440777291e-05
821386800	11	1.61883916809055e-05
821390400	11	1.00718320872903e-05
821394000	11	4.58422601574457e-05
821397600	11	5.31426622857376e-05
821401200	11	5.24621271257842e-05
821404800	12	2.6083214253248e-05
821408400	12	3.78816398495716e-05
821412000	12	4.91722016635166e-05
821415600	12	4.9448453286196e-05
821419200	12	5.32215305425013e-05
821422800	12	7.29691544039474e-05
821426400	12	0.000449160254037126
821430000	12	0.000852377727722099
821433600	12	0.00104651932483577
821437200	12	0.00103767266260234
821440800	12	0.000923517897514162
821444400	12	0.000840403165036654
821448000	12	0.000249242944866443
821451600	12	0.000215095804298523
821455200	12	0.000182452338138077
821458800	12	0.000166583901636775
821462400	12	0.000167587433984897
821466000	12	0.000174552588980938
821469600	12	0.000214039296501262
821473200	12	0.000207669329121912
821476800	12	0.000200105245648285
821480400	12	0.000178931718987255
821484000	12	0.000174839176767621
821487600	12	0.000175847502478243
821491200	13	8.97721572795945e-05
821494800	13	0.000133143295837286
821498400	13	0.000178466377953411
821502000	13	0.000192280293322427
821505600	13	0.000200082852753583
821509200	13	0.00018567152269073
821512800	13	0.000411744932838899
821516400	13	0.00028803657227554
821520000	13	0.000305214445831389
821523600	13	0.000319252715704933
821527200	13	0.000261916099656939
821530800	13	0.000247889423372618
821534400	13	0.000443814337823479
821538000	13	0.000466201205473575
821541600	13	0.00032883535846821
821545200	13	0.000353094599430322
821548800	13	0.000375702533497904
821552400	13	0.000404003342739435
821556000	13	0.00059906111461658
821559600	13	0.00042597255280604
821563200	13	0.000386523350793952
821566800	13	0.000270611876954283
821570400	13	0.000212322158922178
821574000	13	0.000170906569414469
821577600	14	1.10270462109802e-05
821581200	14	6.16766977632421e-06
821584800	14	0.00010067491549314
821588400	14	0.000194192249531612
821592000	14	0.000232020401574674
821595600	14	0.000224488905144341
821599200	14	0
821602800	14	4.65746671537854e-05
821606400	14	4.4481304462975e-05
821610000	14	5.69406410526995e-05
821613600	14	7.96291399581186e-05
821617200	14	7.68773381252215e-05
821620800	14	1.650180394248e-06
821624400	14	1.73164065349954e-06
821628000	14	2.46328139270175e-06
821631600	14	3.24119240776132e-06
821635200	14	3.42809151120869e-06
821638800	14	4.42809141351901e-06
821642400	14	5.31462971837135e-06
821646000	14	6.53671883410917e-06
821649600	14	5.92172815486623e-06
821653200	14	4.49363674646543e-06
821656800	14	3.92172816425937e-06
821660400	14	2.92172816461231e-06
821664000	15	0
821667600	15	0
821671200	15	0
821674800	15	0
821678400	15	0
821682000	15	0
821685600	15	3.85009442989433e-07
821689200	15	4.66469711501932e-07
821692800	15	6.88558635988285e-07
821696400	15	1.13273648496099e-06
821700000	15	2.08646611596882e-06
821703600	15	2.83419316466705e-06
821707200	15	3.10396987053984e-05
821710800	15	3.73902434969719e-05
821714400	15	5.36641635705791e-05
821718000	15	6.05206905033312e-05
821721600	15	7.14806251235944e-05
821725200	15	7.99276915383956e-05
821728800	15	0.000112115024677573
