Unix	jday	V-component_of_wind
1009843200	1	-5.12353218978249
1009846800	1	-6.54859785221245
1009850400	1	-6.66185120635053
1009854000	1	-6.8780899425219
1009857600	1	-6.78791020569442
1009861200	1	-6.34259661444131
1009864800	1	-4.31395739996717
1009868400	1	-4.78399348094884
1009872000	1	-5.24767293350171
1009875600	1	-5.80779635363963
1009879200	1	-5.80529294021925
1009882800	1	-5.87258990682473
1009886400	1	-5.6826338587295
1009890000	1	-5.70719538475434
1009893600	1	-6.60284237817586
1009897200	1	-7.136793629458
1009900800	1	-7.37153112159686
1009904400	1	-7.9790205394127
1009908000	1	-9.02026875880711
1009911600	1	-10.0348456734434
1009915200	1	-11.3883255311337
1009918800	1	-12.5045079959802
1009922400	1	-9.94295567804315
1009926000	1	-6.5694451652733
1009929600	2	-7.52024914805123
1009933200	2	-5.3684155086686
1009936800	2	-4.11352081811712
1009940400	2	-3.18399240943114
1009944000	2	-3.42298593328605
1009947600	2	-3.52363834614554
1009951200	2	-4.4862236865259
1009954800	2	-5.10784251972555
1009958400	2	-5.94636074342931
1009962000	2	-6.35625972039458
1009965600	2	-6.63445954986607
1009969200	2	-7.11488971627997
1009972800	2	-7.31988102590225
1009976400	2	-6.9559406898937
1009980000	2	-6.81857215259509
1009983600	2	-6.7987952861748
1009987200	2	-6.99787567039954
1009990800	2	-7.26158071101802
1009994400	2	-6.06170550222453
1009998000	2	-7.49672479356397
1010001600	2	-8.35909899500259
1010005200	2	-8.50997589647527
1010008800	2	-8.33329655530479
1010012400	2	-8.28226720529773
1010016000	3	-8.75275830875537
1010019600	3	-8.80591630120651
1010023200	3	-9.22841462598846
1010026800	3	-9.67566789224676
1010030400	3	-10.4647384140844
1010034000	3	-11.2326223959475
1010037600	3	-11.683790175001
1010041200	3	-12.2322798116268
1010044800	3	-13.0527975014073
1010048400	3	-13.9547497492839
1010052000	3	-12.2321648046122
1010055600	3	-8.69403690656524
1010059200	3	-7.64958452158519
1010062800	3	-2.84724027795086
1010066400	3	-2.01427067170093
1010070000	3	-2.52359519834926
1010073600	3	-2.70549204891488
1010077200	3	-3.21124844816186
1010080800	3	-0.771367836324112
1010084400	3	-2.4504204580543
1010088000	3	-3.31624918258098
1010091600	3	-3.10973049817154
1010095200	3	-2.5244035305447
1010098800	3	-1.9015647932427
1010102400	4	0.270483690286137
1010106000	4	1.44600161677052
1010109600	4	1.97762413791008
1010113200	4	2.25245646759617
1010116800	4	2.08660398695127
1010120400	4	1.87544668330089
1010124000	4	0.584917684061592
1010127600	4	0.942413656144197
1010131200	4	1.32838155560363
1010134800	4	1.72744219758654
1010138400	4	1.62747697921169
1010142000	4	1.44090647284662
1010145600	4	1.32346480383354
1010149200	4	1.31668415545046
1010152800	4	1.54991495588955
1010156400	4	1.94066033492436
1010160000	4	2.31571034498376
1010163600	4	2.4526350223605
1010167200	4	2.63138110157059
1010170800	4	2.45354903917859
1010174400	4	2.34457883601523
1010178000	4	2.35040772894904
1010181600	4	2.38301805631793
1010185200	4	2.45743205086932
1010188800	5	2.96688320080697
1010192400	5	2.82238981347891
1010196000	5	2.59019234702262
1010199600	5	2.5842895616629
1010203200	5	2.85931349441813
1010206800	5	3.18078481950892
1010210400	5	2.60199219023023
1010214000	5	3.6716597179804
1010217600	5	3.57066320587588
1010221200	5	3.34121142488595
1010224800	5	3.06628712981598
1010228400	5	2.74676771910616
1010232000	5	3.599323439643
1010235600	5	2.49754672058926
1010239200	5	1.27042433597727
1010242800	5	0.257041674867038
1010246400	5	-0.139223935430577
1010250000	5	-0.379806418244626
1010253600	5	0.386558283498813
1010257200	5	0.0843497035077229
1010260800	5	-0.252844645176279
1010264400	5	0.0429452635555233
1010268000	5	0.41632345963702
1010271600	5	0.643610719106199
1010275200	6	1.57684588297399
1010278800	6	1.54483678760917
1010282400	6	1.88047060336293
1010286000	6	2.3056810968864
1010289600	6	2.52875998616045
1010293200	6	2.72196553399055
1010296800	6	3.08713534304923
1010300400	6	2.89793866105384
1010304000	6	2.95164036645604
1010307600	6	3.14368610680077
1010311200	6	3.02364623212436
1010314800	6	2.76501953291574
1010318400	6	2.58586752062428
1010322000	6	2.48313115302341
1010325600	6	2.36920646012237
1010329200	6	2.29771700472262
1010332800	6	2.15639755357193
1010336400	6	1.92167121676088
1010340000	6	2.07261757410214
1010343600	6	1.59130404127341
1010347200	6	1.13804285417304
1010350800	6	1.04115542325208
1010354400	6	0.989000368167608
1010358000	6	0.937100384362158
1010361600	7	2.59848694754044
1010365200	7	1.81182972040766
1010368800	7	1.68899463217472
1010372400	7	1.89264091398646
1010376000	7	1.6698022822411
1010379600	7	1.4839176790977
1010383200	7	1.63628432697619
1010386800	7	2.08354121417148
1010390400	7	2.48162325673377
1010394000	7	2.77215692356646
1010397600	7	2.87918039811223
1010401200	7	3.00152337762872
1010404800	7	2.1054227648263
1010408400	7	2.03250610200657
1010412000	7	1.66400936743393
1010415600	7	1.26183955178461
1010419200	7	0.831686719363613
1010422800	7	0.288907076401858
1010426400	7	-0.947060960921323
1010430000	7	-0.895953407239651
1010433600	7	-1.56245728861928
1010437200	7	-2.6343267213577
1010440800	7	-3.503787189973
1010444400	7	-4.3237925742603
1010448000	8	-4.75317673164631
1010451600	8	-5.10166736118865
1010455200	8	-4.93927220394239
1010458800	8	-4.9658456743161
1010462400	8	-4.94655027968251
1010466000	8	-4.9888363083385
1010469600	8	-4.63136010173337
1010473200	8	-4.76905524233093
1010476800	8	-5.02482860188022
1010480400	8	-5.04843145217214
1010484000	8	-5.33090664970898
1010487600	8	-5.3857009230043
1010491200	8	-6.15597586676091
1010494800	8	-6.15893745459359
1010498400	8	-6.470793244282
1010502000	8	-6.71330391614022
1010505600	8	-6.79146241477419
1010509200	8	-7.01203821624888
1010512800	8	-6.55188826690676
1010516400	8	-7.33627744261676
1010520000	8	-7.63239566837324
1010523600	8	-7.80834329303352
1010527200	8	-7.35060976883164
1010530800	8	-7.04304986170821
1010534400	9	-7.95215664215332
1010538000	9	-6.1791682556003
1010541600	9	-4.94076137661511
1010545200	9	-4.06908971687199
1010548800	9	-3.68983563422645
1010552400	9	-3.25257034489846
1010556000	9	-1.5805540871662
1010559600	9	-1.62982989738483
1010563200	9	-1.53921407271276
1010566800	9	-1.5713611242248
1010570400	9	-1.56294164426126
1010574000	9	-1.49633718232536
1010577600	9	-2.99462098776124
1010581200	9	-2.24420753417643
1010584800	9	-1.42916027553319
1010588400	9	-0.663516088288258
1010592000	9	-0.422089011813822
1010595600	9	-0.206693942000619
1010599200	9	-0.326746017160464
1010602800	9	0.208602261114043
1010606400	9	0.619133311979577
1010610000	9	0.916829325745717
1010613600	9	1.06399330560058
1010617200	9	1.11626261301405
1010620800	10	-0.738616587940444
1010624400	10	-0.610165586205954
1010628000	10	-0.639726937067214
1010631600	10	-0.428355509164083
1010635200	10	0.408769801727267
1010638800	10	1.11945540634019
1010642400	10	1.97355625038124
1010646000	10	2.60151709924645
1010649600	10	2.93442015491192
1010653200	10	2.96358929712436
1010656800	10	2.87550839816918
1010660400	10	2.88437620604614
1010664000	10	1.33575567456272
1010667600	10	2.45024298961292
1010671200	10	2.79638097941885
1010674800	10	2.94078559063339
1010678400	10	2.92992676261884
1010682000	10	2.91369014389284
1010685600	10	1.4747772599564
1010689200	10	2.46136496835967
1010692800	10	2.49759807705252
1010696400	10	2.52722160234423
1010700000	10	2.29342362682756
1010703600	10	2.04868159949837
1010707200	11	2.46828232584602
1010710800	11	2.10967215326282
1010714400	11	2.06239676833425
1010718000	11	2.13807906213001
1010721600	11	2.47052503536196
1010725200	11	2.72002037029289
1010728800	11	3.00679691882497
1010732400	11	3.3661493852018
1010736000	11	3.5966986898408
1010739600	11	3.79326869169409
1010743200	11	3.52141250493122
1010746800	11	3.21065646691786
1010750400	11	2.81446553505309
1010754000	11	2.7038078022842
1010757600	11	3.0975698604867
1010761200	11	3.42409640395881
1010764800	11	3.70793458637215
1010768400	11	3.96471454499747
1010772000	11	4.06177225108963
1010775600	11	3.89125257547612
1010779200	11	3.16391101195866
1010782800	11	2.57682835130391
1010786400	11	2.47900956505596
1010790000	11	2.46256821918097
1010793600	12	3.90077502258617
1010797200	12	3.22698228410808
1010800800	12	2.8704645331001
1010804400	12	3.22250664459603
1010808000	12	3.73455001945476
1010811600	12	3.98153638032374
1010815200	12	2.39558159985263
1010818800	12	3.14880711144343
1010822400	12	3.15120666567504
1010826000	12	2.93850669184281
1010829600	12	2.69985237578585
1010833200	12	2.65297473357139
1010836800	12	2.14132152353022
1010840400	12	2.44310512557675
1010844000	12	2.80277097819952
1010847600	12	2.97395964568235
1010851200	12	3.24723907592458
1010854800	12	3.40773887550148
