Unix	jday	U-component_of_wind
1167609600	1	4.31817761941944
1167613200	1	4.31546916475887
1167616800	1	4.04601036634053
1167620400	1	3.85816726511051
1167624000	1	3.7683072627944
1167627600	1	3.84837725430338
1167631200	1	4.08457264601882
1167634800	1	4.02725590711038
1167638400	1	4.16680656226093
1167642000	1	4.438746630537
1167645600	1	4.46907820143871
1167649200	1	4.39817005595976
1167652800	1	5.09870010633753
1167656400	1	5.35657742785985
1167660000	1	5.06931732452106
1167663600	1	4.94311526496229
1167667200	1	4.74443065300635
1167670800	1	4.36771256295991
1167674400	1	2.41568908560866
1167678000	1	2.68985144721765
1167681600	1	2.5539475103253
1167685200	1	2.93505142581518
1167688800	1	3.7184521534093
1167692400	1	4.4405524770026
1167696000	2	3.06354393541361
1167699600	2	3.41514315783931
1167703200	2	2.98676865095416
1167706800	2	2.6345702048396
1167710400	2	2.4269801526878
1167714000	2	2.32464827047388
1167717600	2	1.9409072706116
1167721200	2	2.33496104163361
1167724800	2	2.43281921076294
1167728400	2	2.49462573783305
1167732000	2	2.61380026152096
1167735600	2	2.72892425203612
1167739200	2	2.54727656256997
1167742800	2	2.3312761114629
1167746400	2	2.25308039273027
1167750000	2	2.22466813513884
1167753600	2	2.1335692241447
1167757200	2	2.16764865184763
1167760800	2	2.73232405473677
1167764400	2	2.84395311362173
1167768000	2	2.75383207466606
1167771600	2	2.41567135124833
1167775200	2	1.69009857901927
1167778800	2	0.957786141332936
1167782400	3	0.541162103471332
1167786000	3	0.0146837160017796
1167789600	3	-0.427434907448882
1167793200	3	-0.741058304250065
1167796800	3	-0.867441827482431
1167800400	3	-0.837796053872038
1167804000	3	0.793209965842216
1167807600	3	0.236582134303851
1167811200	3	0.514472053496506
1167814800	3	1.22354731001038
1167818400	3	2.09738390100855
1167822000	3	2.93840937994907
1167825600	3	3.55972782095187
1167829200	3	4.46805163092648
1167832800	3	4.43582716663813
1167836400	3	4.07519642880007
1167840000	3	3.6652702544873
1167843600	3	3.18583809260806
1167847200	3	1.06995005249527
1167850800	3	1.39855066427677
1167854400	3	1.03312398146567
1167858000	3	0.324935146121356
1167861600	3	-0.716089922218382
1167865200	3	-1.61407876117054
1167868800	4	-3.70270735136205
1167872400	4	-2.6483366147205
1167876000	4	-3.37644968779746
1167879600	4	-4.15572586968248
1167883200	4	-4.57971243887777
1167886800	4	-4.95248512974184
1167890400	4	-4.42390703367935
1167894000	4	-4.31460558563771
1167897600	4	-3.4387516847901
1167901200	4	-2.78445954747108
1167904800	4	-2.46683171956346
1167908400	4	-2.26001333090391
1167912000	4	-3.50538417814574
1167915600	4	-2.31439141989498
1167919200	4	-1.8361670422557
1167922800	4	-1.6434616602234
1167926400	4	-1.28516352721006
1167930000	4	-0.785051996853765
1167933600	4	-2.10065987507777
1167937200	4	-1.10814951217024
1167940800	4	0.22962584627862
1167944400	4	0.446838796274555
1167948000	4	-0.186583370091646
