Unix	jday	V-component_of_wind
631152000	1	4.39219480996359
631155600	1	3.84127992039879
631159200	1	3.97562647300703
631162800	1	4.43272029949586
631166400	1	4.25556660416212
631170000	1	3.6100347376154
631173600	1	1.40026724528028
631177200	1	-0.393860622662762
631180800	1	-1.99816461495452
631184400	1	-2.74616859709567
631188000	1	-3.01848247275854
631191600	1	-3.33739555275931
631195200	1	-5.06094883475069
631198800	1	-4.32474882603886
631202400	1	-4.11596696842854
631206000	1	-4.13341493426544
631209600	1	-4.25165308324282
631213200	1	-4.31012414042186
631216800	1	-7.49827940785496
631220400	1	-5.61056485626408
631224000	1	-4.54333633153782
631227600	1	-3.84287968474367
631231200	1	-3.97660685736093
631234800	1	-3.96452464138567
631238400	2	-6.24912161690023
631242000	2	-5.06508726873319
631245600	2	-4.30968497991547
631249200	2	-4.14793797549361
631252800	2	-4.17180359031139
631256400	2	-4.26838446681728
631260000	2	-4.14552917191912
631263600	2	-4.4613876079162
631267200	2	-4.16797532905985
631270800	2	-3.46893112156834
631274400	2	-2.71512642750816
631278000	2	-2.10998201418465
631281600	2	0.152993758848498
631285200	2	0.093306047027859
631288800	2	0.16484485001702
631292400	2	-0.295156344669659
631296000	2	-0.733380256274116
631299600	2	-0.919557535632685
631303200	2	-0.550829569453377
631306800	2	-0.301597445789738
631310400	2	-0.172343205203137
631314000	2	-0.0392426498950223
631317600	2	0.272873614177482
631321200	2	0.461589847919552
631324800	3	-3.29129964819248
631328400	3	-2.54365823848509
631332000	3	-2.95442731325547
631335600	3	-3.71994544815537
631339200	3	-4.5658287498968
631342800	3	-5.13976776963711
631346400	3	-4.82203364655397
631350000	3	-5.16242617630518
631353600	3	-5.95943087328581
631357200	3	-6.12271732912132
631360800	3	-5.5112429249326
631364400	3	-4.98274033331197
631368000	3	-4.37835419886921
631371600	3	-4.27772231668864
631375200	3	-3.28046928038646
631378800	3	-2.46149064016578
631382400	3	-2.47224853619355
631386000	3	-2.64467030652574
