Unix	jday	Downward_Long.Wave_Rad_Flux
883612800	1	294.17709347313
883616400	1	294.222036792342
883620000	1	293.777899641376
883623600	1	293.170050112747
883627200	1	292.412940309685
883630800	1	291.543092279854
883634400	1	286.639429221175
883638000	1	285.525043437436
883641600	1	283.751975759526
883645200	1	282.315774011898
883648800	1	281.443332809146
883652400	1	280.888763673689
883656000	1	278.384223585249
883659600	1	278.618090929732
883663200	1	278.663300624837
883666800	1	278.609692307869
883670400	1	278.458885879604
883674000	1	278.291744183048
883677600	1	278.402634085096
883681200	1	279.025529431417
883684800	1	279.963092499416
883688400	1	280.797262151741
883692000	1	281.495403479064
883695600	1	282.098746569453
883699200	2	287.359056019085
883702800	2	288.549116437239
883706400	2	288.52101999648
883710000	2	288.554066986746
883713600	2	288.491530783348
883717200	2	288.365664838795
883720800	2	285.947343283535
883724400	2	284.936578994572
883728000	2	284.497276959581
883731600	2	284.016883330008
883735200	2	283.588826904502
883738800	2	283.154522118355
883742400	2	282.748440198112
883746000	2	282.090049882881
883749600	2	281.900744526193
883753200	2	281.679703868428
883756800	2	281.548684184886
883760400	2	281.477503950026
883764000	2	283.939945851647
883767600	2	284.990434251011
883771200	2	286.764897751511
883774800	2	288.502395998299
883778400	2	290.185775783036
883782000	2	291.764084227493
883785600	3	307.005687945974
883789200	3	307.528983575454
883792800	3	307.569280398554
883796400	3	307.651093242323
883800000	3	307.710565916984
883803600	3	307.79155144723
883807200	3	306.292322698436
883810800	3	305.664146918374
883814400	3	304.921059502672
883818000	3	304.204439431111
883821600	3	303.809299972676
883825200	3	303.594016197869
883828800	3	304.872399516778
883832400	3	304.402691549849
883836000	3	303.759055124435
883839600	3	303.212198285872
883843200	3	302.846098033754
883846800	3	303.093455003321
883850400	3	320.695942882694
883854000	3	320.997664151
883857600	3	332.754868178709
883861200	3	341.20793879045
883864800	3	346.784761760418
883868400	3	351.913614289394
883872000	4	380.131413198048
883875600	4	380.643654236387
883879200	4	379.568480486846
883882800	4	376.078952135079
883886400	4	371.054795757657
883890000	4	369.643289572353
883893600	4	383.593914128642
883897200	4	382.641390819438
883900800	4	384.495380214067
883904400	4	385.572356895706
883908000	4	386.554277825761
883911600	4	387.334130520121
883915200	4	390.066698387038
883918800	4	390.182518777074
883922400	4	390.151782606643
883926000	4	390.021401870722
883929600	4	389.809385002562
883933200	4	389.312179867481
883936800	4	383.725402572058
883940400	4	384.84398634142
883944000	4	385.493696734156
883947600	4	386.3794889286
883951200	4	387.062206661098
883954800	4	387.603273829488
883958400	5	384.539777439348
883962000	5	385.57477941504
883965600	5	385.889865899381
883969200	5	386.5418783739
883972800	5	387.236937523178
883976400	5	387.809197515884
883980000	5	392.48335324538
883983600	5	393.087168264556
883987200	5	393.066477455158
883990800	5	392.962158117862
883994400	5	392.880101506395
