Unix	jday	Downward_Long.Wave_Rad_Flux
1136073600	1	335.873747471161
1136077200	1	336.350047926182
1136080800	1	335.327688269782
1136084400	1	337.316361446819
1136088000	1	340.408632126049
1136091600	1	342.990303300253
1136095200	1	352.869179175032
1136098800	1	351.76479620072
1136102400	1	350.119768611866
1136106000	1	350.42062716128
1136109600	1	350.772945266617
1136113200	1	351.258507678013
1136116800	1	364.990094875508
1136120400	1	366.997717781998
1136124000	1	375.469518090566
1136127600	1	381.134449093731
1136131200	1	384.65045311189
1136134800	1	387.223669997378
1136138400	1	401.514582124782
1136142000	1	403.681311425987
1136145600	1	402.159080079455
1136149200	1	400.700672308266
1136152800	1	398.988986937078
1136156400	1	397.141669358037
1136160000	2	388.89070844861
1136163600	2	389.560765833617
1136167200	2	388.000217698829
1136170800	2	384.991072434797
1136174400	2	381.412113869248
1136178000	2	377.961268071318
1136181600	2	359.359629084566
1136185200	2	357.91432850088
1136188800	2	350.433249896565
1136192400	2	335.699081466303
1136196000	2	332.801967137688
1136199600	2	332.965619518996
1136203200	2	338.313693918771
1136206800	2	338.166808280395
1136210400	2	342.409212831993
1136214000	2	346.586861897892
1136217600	2	349.255740819404
1136221200	2	351.129322722241
1136224800	2	364.139351525043
1136228400	2	363.651881143535
1136232000	2	364.793436384345
1136235600	2	365.627287289451
1136239200	2	366.866585624461
1136242800	2	368.265577903778
1136246400	3	379.004852106377
1136250000	3	380.053325925353
1136253600	3	380.406097301024
1136257200	3	380.832966348614
1136260800	3	381.695942817979
1136264400	3	382.607523102324
1136268000	3	386.824270095084
1136271600	3	387.592782283132
1136275200	3	385.423733881411
1136278800	3	384.230606066832
1136282400	3	382.21291026907
1136286000	3	378.675349029981
1136289600	3	320.788524515749
1136293200	3	320.375411163687
1136296800	3	321.330274623728
1136300400	3	329.527963127258
1136304000	3	335.585346830909
1136307600	3	339.525787023203
1136311200	3	364.469247857545
1136314800	3	363.65410465729
1136318400	3	363.893764970649
1136322000	3	362.001337797101
1136325600	3	360.972632295434
1136329200	3	359.548383765211
1136332800	4	352.075812261966
1136336400	4	353.342421707294
