Unix	jday	Downward_Long-Wave_Rad_Flux
1199145600	1	316.290049176235
1199149200	1	318.05178903492
1199152800	1	317.762701690426
1199156400	1	318.511593025051
1199160000	1	319.516932540161
1199163600	1	320.371276340642
1199167200	1	322.110966714452
1199170800	1	322.335528202013
1199174400	1	321.180170733389
1199178000	1	318.464080511751
1199181600	1	315.377207724785
1199185200	1	312.245691277208
1199188800	1	280.464253341087
1199192400	1	279.647768514676
1199196000	1	276.760352095374
1199199600	1	274.254353733732
1199203200	1	272.286344692533
1199206800	1	270.702414444664
1199210400	1	275.836710374453
1199214000	1	277.855393960547
1199217600	1	283.62152023591
1199221200	1	289.283581685467
1199224800	1	295.726959763484
1199228400	1	302.281311870764
1199232000	2	343.254038006596
1199235600	2	345.191938106364
1199239200	2	349.940959867692
1199242800	2	355.810258584412
1199246400	2	359.639078271156
1199250000	2	360.699835771287
1199253600	2	346.220374205445
1199257200	2	346.290114486913
1199260800	2	343.050028812728
1199264400	2	338.418354305037
1199268000	2	334.32790350023
1199271600	2	330.629373695416
1199275200	2	308.45696574889
1199278800	2	306.616206830113
1199282400	2	305.585885405813
1199286000	2	306.742660017563
1199289600	2	311.79595129377
1199293200	2	316.623851446866
1199296800	2	323.678653366267
1199300400	2	326.291273944823
1199304000	2	331.172502524754
1199307600	2	337.20352815682
1199311200	2	345.420843030884
1199314800	2	352.954822102653
1199318400	3	390.620182073054
1199322000	3	393.314171423486
1199325600	3	386.922700708591
1199329200	3	384.952546823545
1199332800	3	380.198782091645
1199336400	3	373.458791071464
1199340000	3	331.516431285429
1199343600	3	327.543811427267
1199347200	3	321.786989456954
1199350800	3	317.543249790399
1199354400	3	317.884058735252
1199358000	3	320.613511379105
1199361600	3	369.349637596493
1199365200	3	369.410887839863
1199368800	3	365.849340206101
1199372400	3	365.69532764896
1199376000	3	365.349322145929
1199379600	3	364.628112796053
1199383200	3	357.267228723589
1199386800	3	357.586600104807
1199390400	3	354.770479400476
1199394000	3	354.951668559269
1199397600	3	354.888383533681
1199401200	3	355.466707292515
1199404800	4	361.428882714487
1199408400	4	362.742084164608
1199412000	4	363.736650191333
1199415600	4	363.477908264475
1199419200	4	359.889105583022
1199422800	4	352.996088751327
1199426400	4	295.662791449635
1199430000	4	294.322882359323
1199433600	4	292.736285006979
1199437200	4	291.208144365169
1199440800	4	290.76272437603
1199444400	4	290.95789106719
1199448000	4	292.151395885103
1199451600	4	292.725984266153
1199455200	4	292.648087651352
1199458800	4	292.427576366372
1199462400	4	291.909089406241
1199466000	4	291.359959262039
1199469600	4	282.88424552826
1199473200	4	285.68912967384
1199476800	4	289.185591957146
1199480400	4	293.263353949477
1199484000	4	297.708399211342
1199487600	4	301.963845869919
1199491200	5	322.012652439213
1199494800	5	324.993747403717
1199498400	5	325.102953774483
1199502000	5	326.764130054486
1199505600	5	328.223326054033
1199509200	5	329.238216148479
1199512800	5	331.326360876834
1199516400	5	330.885290461002
1199520000	5	328.971221596064
1199523600	5	324.66619850209
1199527200	5	321.077352106376
1199530800	5	318.397505862051
1199534400	5	299.723759472755
1199538000	5	298.205469087662
1199541600	5	296.941725247221
1199545200	5	296.017702440584
1199548800	5	295.186723404065
1199552400	5	294.509486194806
1199556000	5	295.169167238531
1199559600	5	296.985893022483
1199563200	5	300.000338158062
1199566800	5	304.294354501136
1199570400	5	308.998125559674
1199574000	5	313.37201563669
1199577600	6	333.901542849146
1199581200	6	334.730484200078
1199584800	6	336.132474845735
1199588400	6	337.447069921981
1199592000	6	338.360489085323
1199595600	6	339.077019772462
1199599200	6	342.652751730891
1199602800	6	341.651335140121
1199606400	6	341.700666617482
1199610000	6	341.661599840274
1199613600	6	342.544774094539
1199617200	6	343.572791002605
1199620800	6	342.875281572424
1199624400	6	344.746579240323
1199628000	6	345.535744513546
1199631600	6	347.419287321127
1199635200	6	348.278156771314
1199638800	6	349.145676370265
1199642400	6	377.190570793299
1199646000	6	380.403100677755
1199649600	6	385.280580078949
1199653200	6	390.634786832156
1199656800	6	394.040143568702
1199660400	6	397.000544735058
1199664000	7	411.970517015669
1199667600	7	414.446771000762
1199671200	7	416.304965325733
1199674800	7	414.594666193814
1199678400	7	413.177994622617
1199682000	7	412.936548926328
1199685600	7	400.561954830533
1199689200	7	396.151145213386
