Unix	jday	V-component_of_wind
1199145600	1	-2.5223520066449
1199149200	1	-3.70169192755876
1199152800	1	-4.56646211751138
1199156400	1	-4.93703607592601
1199160000	1	-5.10846389978329
1199163600	1	-5.31739640254301
1199167200	1	-5.0586934502086
1199170800	1	-5.14591516252348
1199174400	1	-4.67636760361218
1199178000	1	-4.5298282596466
1199181600	1	-4.13768996020322
1199185200	1	-3.74919032334168
1199188800	1	-5.07788930450525
1199192400	1	-3.63977553364303
1199196000	1	-2.71594820241843
1199199600	1	-2.21655654596959
1199203200	1	-1.77604891529657
1199206800	1	-1.24455005496668
1199210400	1	0.300546993264644
1199214000	1	-0.136578387911664
1199217600	1	-0.383382694910196
1199221200	1	-0.127124016256615
1199224800	1	0.925123376403413
1199228400	1	1.64134771841985
1199232000	2	0.910857713001642
1199235600	2	0.436074311056075
1199239200	2	-0.261460485719448
1199242800	2	-1.17619486149147
1199246400	2	-2.10037349266746
1199250000	2	-2.62628804259912
1199253600	2	-2.73661280636364
1199257200	2	-2.20008310744638
1199260800	2	-1.84441854805764
1199264400	2	-1.28919057187586
1199268000	2	-0.514230078948988
1199271600	2	0.0587898231882393
1199275200	2	-1.35859572105761
1199278800	2	-0.963403954613017
1199282400	2	-1.11855854307098
1199286000	2	-1.26462767289773
1199289600	2	-1.28605205071965
1199293200	2	-1.47275973449704
1199296800	2	-2.15219168360797
1199300400	2	-1.47202704573649
1199304000	2	-0.757838030380746
1199307600	2	0.054526582925546
1199311200	2	0.834284990115685
1199314800	2	1.64734420156055
1199318400	3	-2.43555652836363
1199322000	3	-2.58804634391662
1199325600	3	-3.08621893556759
1199329200	3	0.127748988584333
1199332800	3	4.25303059361131
1199336400	3	7.22899822994326
1199340000	3	7.20139928739134
1199343600	3	5.55065942330192
1199347200	3	2.81352926750225
1199350800	3	2.07951648951312
1199354400	3	3.59099274687733
1199358000	3	4.35457486709323
1199361600	3	1.70442990930965
1199365200	3	3.91026077013548
1199368800	3	6.04130048808431
1199372400	3	6.78072121993135
1199376000	3	6.02565400882863
1199379600	3	5.46552628622745
1199383200	3	4.00775070071575
1199386800	3	3.70127425646746
1199390400	3	3.88688877604997
1199394000	3	3.33818190645803
1199397600	3	2.5150778255967
1199401200	3	1.99579135910821
1199404800	4	1.46842302058461
1199408400	4	1.46255276839385
1199412000	4	1.01948025146046
1199415600	4	0.263708438277862
1199419200	4	-0.334644717011774
1199422800	4	-1.02320522800108
1199426400	4	-3.20245269428333
1199430000	4	-3.21588990565063
1199433600	4	-3.43776478894674
1199437200	4	-3.58006234116154
1199440800	4	-3.80120595484423
1199444400	4	-3.89874247893766
1199448000	4	-3.64847495349725
1199451600	4	-3.40647768418025
1199455200	4	-2.9454519453021
1199458800	4	-2.69100940884787
1199462400	4	-2.69597422722452
1199466000	4	-2.67497657303959
1199469600	4	-1.48013199623873
1199473200	4	-2.41908994242345
1199476800	4	-2.32033372399586
1199480400	4	-1.91932717361042
1199484000	4	-1.73385192904487
1199487600	4	-1.67864762631213
1199491200	5	-0.630086644523759
1199494800	5	-1.86756847317631
1199498400	5	-2.53898091131358
1199502000	5	-2.45089461115403
1199505600	5	-2.35618118506161
1199509200	5	-2.46998636556278
1199512800	5	-1.7370666895959
1199516400	5	-1.96382330780277
1199520000	5	-1.72233149217982
1199523600	5	-1.98318763782124
1199527200	5	-2.26507054682549
1199530800	5	-2.40973842909549
1199534400	5	-1.6715344477306
1199538000	5	-1.5791223329444
1199541600	5	-1.10388000731726
1199545200	5	-0.617304802901635
1199548800	5	-0.406363341785897
1199552400	5	-0.0925473259301213
1199556000	5	-0.890930489052759
1199559600	5	-0.120140880399309
1199563200	5	1.16127023841488
1199566800	5	2.3333182877291
1199570400	5	2.90081861036306
1199574000	5	3.16990311824998
1199577600	6	5.88447690936802
1199581200	6	3.99129400430167
1199584800	6	3.14501500288278
1199588400	6	2.08010598416604
1199592000	6	0.932269007949066
1199595600	6	-0.106613187125028
1199599200	6	-1.91946323548764
1199602800	6	-2.5164878877595
1199606400	6	-3.12743095156275
1199610000	6	-3.56041032973584
1199613600	6	-3.53799184757285
1199617200	6	-3.44657020113916
1199620800	6	-4.76098971080472
1199624400	6	-3.65905497083999
1199628000	6	-3.1461989445115
1199631600	6	-3.20244150271519
1199635200	6	-3.5225508418796
1199638800	6	-3.78352067932274
1199642400	6	-3.29536614741462
1199646000	6	-4.37377331340083
1199649600	6	-5.46802214820342
1199653200	6	-5.46019652660291
1199656800	6	-5.88371017694114
1199660400	6	-5.83791835110812
1199664000	7	-6.02843915192447
1199667600	7	-4.80610085289431
1199671200	7	-3.4266564082942
1199674800	7	-3.31117261860335
1199678400	7	-3.92278213770363
1199682000	7	-4.43177407446067
1199685600	7	-2.2122052291007
1199689200	7	1.61869725018502
1199692800	7	6.32650475191225
1199696400	7	8.85480886317961
1199700000	7	8.52054668275478
1199703600	7	7.91045253185478
1199707200	7	5.15140626640484
1199710800	7	5.12851934082889
1199714400	7	4.85251492852883
1199718000	7	4.47620928537567
1199721600	7	3.73332586065968
1199725200	7	3.00886781863929
1199728800	7	0.377170285776544
1199732400	7	0.656374939623064
1199736000	7	-0.0633556803187417
1199739600	7	-0.800335641717176
1199743200	7	-0.533152765867022
1199746800	7	-0.194662970786995
1199750400	8	0.422915147291997
1199754000	8	1.61368391867681
1199757600	8	2.55626617624272
1199761200	8	2.95496701425403
