Unix	jday	Downward_Short-Wave_Rad_Flux
1136073600	1	872.130930968407
1136077200	1	872.130930968407
1136080800	1	932.036284176093
1136084400	1	869.892446645296
1136088000	1	742.872084963237
1136091600	1	630.271937616663
1136095200	1	108.741208896946
1136098800	1	108.741208896946
1136102400	1	70.7175750889168
1136106000	1	47.3009427325488
1136109600	1	35.4627649916155
1136113200	1	28.3730087382858
1136116800	1	0
1136120400	1	0
1136124000	1	0
1136127600	1	0
1136131200	1	0
1136134800	1	0
1136138400	1	157.01564092824
1136142000	1	157.01564092824
1136145600	1	249.817548281631
1136149200	1	353.640165252904
1136152800	1	448.171191115989
1136156400	1	534.158437651911
1136160000	2	1046.40443983564
1136163600	2	1046.40443983564
1136167200	2	1039.23730249685
1136170800	2	1001.49576086215
1136174400	2	957.347428382582
1136178000	2	898.065240702817
1136181600	2	268.875290209166
1136185200	2	268.875290209166
1136188800	2	178.672275707261
1136192400	2	119.690613366565
1136196000	2	89.7599288102969
1136199600	2	71.8177872496839
1136203200	2	0
1136206800	2	0
1136210400	2	0
1136214000	2	0
1136217600	2	0
1136221200	2	0
1136224800	2	149.468588033053
1136228400	2	149.468588033053
1136232000	2	204.639277571898
1136235600	2	297.795203222812
1136239200	2	393.635763585145
1136242800	2	476.140225712682
1136246400	3	1018.13102747055
1136250000	3	1018.13102747055
1136253600	3	936.526856283468
1136257200	3	912.571846684848
1136260800	3	874.172740219507
1136264400	3	830.337350662875
1136268000	3	171.111685456686
1136271600	3	171.111685456686
1136275200	3	127.26903357734
1136278800	3	85.3658266308789
1136282400	3	64.0250909209215
1136286000	3	51.2230748194366
1136289600	3	0
1136293200	3	0
1136296800	3	0
1136300400	3	0
1136304000	3	0
1136307600	3	0
1136311200	3	161.583924859626
1136314800	3	161.583924859626
1136318400	3	241.992292440039
1136322000	3	313.554372714864
1136325600	3	354.567231357011
1136329200	3	410.671430617464
1136332800	4	702.253627322865
1136336400	4	702.253627322865
1136340000	4	587.391926396496
1136343600	4	508.446921047856
1136347200	4	448.580427515174
1136350800	4	393.499354951604
1136354400	4	134.867810904826
1136358000	4	134.867810904826
1136361600	4	106.294505716502
1136365200	4	71.4119222476009
1136368800	4	53.5488254116204
1136372400	4	42.8498557150902
1136376000	4	0
1136379600	4	0
1136383200	4	0
1136386800	4	0
1136390400	4	0
1136394000	4	0
1136397600	4	212.941636134594
1136401200	4	212.941636134594
1136404800	4	314.224437576899
1136408400	4	414.588536881934
1136412000	4	507.921849756423
1136415600	4	589.509304152329
1136419200	5	986.30679882806
1136422800	5	986.30679882806
1136426400	5	984.096658975772
1136430000	5	961.6078249732
1136433600	5	890.709762067422
1136437200	5	793.35648485119
1136440800	5	180.060034411689
1136444400	5	180.060034411689
1136448000	5	124.464327440926
1136451600	5	83.5054297853992
1136455200	5	62.6348421032521
1136458800	5	50.0992251702616
1136462400	5	0
1136466000	5	0
1136469600	5	0
1136473200	5	0
1136476800	5	0
1136480400	5	0
1136484000	5	205.900745305253
1136487600	5	205.900745305253
1136491200	5	304.749983244645
1136494800	5	407.151889389132
1136498400	5	503.557302461437
1136502000	5	590.087370010779
1136505600	6	906.639502752162
1136509200	6	906.639502752162
1136512800	6	910.908058092887
1136516400	6	907.100214075933
1136520000	6	888.069596242819
1136523600	6	845.02549059069
1136527200	6	204.675304505636
1136530800	6	204.675304505636
1136534400	6	130.893635228928
1136538000	6	87.6895549908881
1136541600	6	65.7528391812508
1136545200	6	52.6019629976556
1136548800	6	0
1136552400	6	0
1136556000	6	0
1136559600	6	0
1136563200	6	0
1136566800	6	0
1136570400	6	199.183614496777
1136574000	6	199.183614496777
1136577600	6	291.55865540857
1136581200	6	390.268573091978
1136584800	6	484.955998606709
1136588400	6	570.463261263747
1136592000	7	1047.92139268772
1136595600	7	1047.92139268772
1136599200	7	1038.36951979677
1136602800	7	999.446500428303
1136606400	7	909.237713807529
1136610000	7	799.334368021693
1136613600	7	133.992610681684
1136617200	7	133.992610681684
1136620800	7	101.523322128259
1136624400	7	68.1695564688342
1136628000	7	51.1234640769844
1136631600	7	40.9020471282074
1136635200	7	0
1136638800	7	0
1136642400	7	0
1136646000	7	0
1136649600	7	0
1136653200	7	0
1136656800	7	193.838733958895
1136660400	7	193.838733958895
1136664000	7	292.359666037632
1136667600	7	389.478490140732
1136671200	7	478.168382529405
1136674800	7	554.951038736726
1136678400	8	981.386104346398
1136682000	8	981.386104346398
1136685600	8	998.102628226103
1136689200	8	980.569571640481
1136692800	8	942.814943770033
1136696400	8	887.286425984279
1136700000	8	259.300902964201
1136703600	8	259.300902964201
1136707200	8	169.471622136678
1136710800	8	113.46789714098
1136714400	8	85.0863541481788
1136718000	8	68.0692244926832
1136721600	8	0
1136725200	8	0
1136728800	8	0
1136732400	8	0
1136736000	8	0
1136739600	8	0
1136743200	8	14.3051479918077
1136746800	8	14.3051479918077
1136750400	8	42.2106911031596
1136754000	8	101.920773914019
1136757600	8	113.599857013346
1136761200	8	115.789784945132
1136764800	9	157.254091495035
1136768400	9	157.254091495035
1136772000	9	299.275857773512
1136775600	9	424.687165738828
1136779200	9	389.15467322431
1136782800	9	342.754122942736
1136786400	9	44.5788039074622
1136790000	9	44.5788039074622
1136793600	9	28.0235919586762
1136797200	9	18.8306166984633
1136800800	9	14.1369518910002
1136804400	9	11.3014781159752
1136808000	9	0
1136811600	9	0
1136815200	9	0
1136818800	9	0
1136822400	9	0
1136826000	9	0
1136829600	9	61.1758359310187
1136833200	9	61.1758359310187
1136836800	9	110.133231415325
1136840400	9	192.699145693674
1136844000	9	302.52950833959
1136847600	9	417.65025876917
1136851200	10	1039.9091294183
1136854800	10	1039.9091294183
1136858400	10	1017.50577904594
1136862000	10	976.058863073937
1136865600	10	935.833898977106
1136869200	10	882.018911084681
1136872800	10	266.252863891434
1136876400	10	266.252863891434
1136880000	10	174.925883200344
1136883600	10	117.090078742866
1136887200	10	87.8031250808341
1136890800	10	70.2503106852888
1136894400	10	0
1136898000	10	0
1136901600	10	0
1136905200	10	0
1136908800	10	0
1136912400	10	0
1136916000	10	128.008074594105
1136919600	10	128.008074594105
1136923200	10	206.525953200235
1136926800	10	309.64056819359
1136930400	10	414.002308087121
1136934000	10	506.856597553343
1136937600	11	999.563894107959
1136941200	11	999.563894107959
1136944800	11	985.34085676276
1136948400	11	900.215796538302
1136952000	11	748.044846292728
1136955600	11	626.389532504788
1136959200	11	26.6305032401416
1136962800	11	26.6305032401416
1136966400	11	18.084915703836
1136970000	11	12.1390536262516
1136973600	11	9.1035053740393
1136977200	11	7.29162399812503
1136980800	11	0
1136984400	11	0
1136988000	11	0
1136991600	11	0
1136995200	11	0
1136998800	11	0
1137002400	11	9.29208493486974
1137006000	11	9.29208493486974
1137009600	11	29.1483010339393
1137013200	11	42.8857238992569
