Unix	jday	Pressure
1136073600	1	100319.679782934
1136077200	1	100199.322704713
1136080800	1	100136.537266023
1136084400	1	100085.271134628
1136088000	1	100074.499922284
1136091600	1	100032.76198923
1136095200	1	100094.499922284
1136098800	1	100044.142844063
1136102400	1	99901.6336986652
1136106000	1	99790.8624863211
1136109600	1	99591.9099919582
1136113200	1	99449.4008465606
1136116800	1	99120.2867823421
1136120400	1	98927.5821285794
1136124000	1	98715.7634105982
1136127600	1	98433.6683993241
1136131200	1	98214.4396116682
1136134800	1	98033.6683993241
1136138400	1	97626.7301313075
1136142000	1	97571.6913661999
1136145600	1	97575.4435255997
1136149200	1	97593.9818858393
1136152800	1	97665.3056847693
1136156400	1	97708.8623358039
1136160000	2	97528.3674167527
1136163600	2	97575.2825673762
1136167200	2	97668.2295759222
1136170800	2	97769.8527855383
1136174400	2	97881.3952102266
1136178000	2	98003.8235706963
1136181600	2	97982.9376349148
1136185200	2	98182.856849987
1136188800	2	98369.0239056595
1136192400	2	98487.9764000224
1136196000	2	98566.238466969
1136199600	2	98626.9288943853
1136203200	2	98478.0571849502
1136206800	2	98515.8813887482
1136210400	2	98565.962173676
1136214000	2	98644.9146680389
1136217600	2	98675.962173676
1136221200	2	98724.914668039
1136224800	2	98645.1909613319
1136228400	2	98694.4197489878
1136232000	2	98713.0959500577
1136235600	2	98662.0484444207
1136239200	2	98591.1964471487
1136242800	2	98491.9676594929
1136246400	3	98382.6580869092
1136250000	3	98261.8868745651
1136253600	3	98099.7110783632
1136257200	3	97899.216159312
1136260800	3	97790.263664949
1136264400	3	97659.5732375327
1136268000	3	97571.9676594929
1136271600	3	97441.8060896373
1136275200	3	97361.6682488068
1136278800	3	97361.2541146834
1136282400	3	97405.087059011
1136286000	3	97454.3966315947
1136289600	3	97355.939056283
1136293200	3	97336.2724054786
1136296800	3	97305.8006038204
1136300400	3	97298.0334559251
1136304000	3	97320.5426013226
1136307600	3	97400.6233862504
1136311200	3	97551.7516768153
1136314800	3	97660.209252127
1136318400	3	97759.932958834
1136322000	3	97862.1658109387
1136325600	3	97943.7082356269
1136329200	3	98023.7082356269
1136332800	4	98192.3273807942
1136336400	4	98217.9187324877
1136340000	4	98265.3288021624
1136343600	4	98324.5575898182
1136347200	4	98384.4768048905
1136350800	4	98445.2480172346
1136354400	4	98593.314575816
1136358000	4	98607.7571626321
1136361600	4	98659.0001766343
1136365200	4	98736.9288943853
1136368800	4	98798.9431207317
1136372400	4	98848.8623358039
1136376000	4	98648.6668274387
1136379600	4	98690.4855454199
1136383200	4	98780.209252127
1136386800	4	98860.4855454199
1136390400	4	98919.5188247107
1136394000	4	98979.4380397829
1136397600	4	99038.4713190736
1136401200	4	99148.3905341458
1136404800	4	99187.4238134365
1136408400	4	99218.3905341458
1136412000	4	99197.3430285087
1136415600	4	99168.1142408528
1136419200	5	99018.885453197
1136422800	5	98988.885453197
1136426400	5	98960.7041711782
1136430000	5	98933.2133165757
1136433600	5	98972.5228891594
1136437200	5	99012.5228891594
1136440800	5	99085.0320345569
1136444400	5	99172.5228891594
1136448000	5	99262.4421042316
1136451600	5	99360.8996795433
1136455200	5	99429.2425314177
1136458800	5	99499.2425314177
1136462400	5	99441.0612493989
1136466000	5	99541.1420343267
1136469600	5	99611.0612493989
1136473200	5	99690.3708219826
1136476800	5	99759.3233163455
1136480400	5	99839.3233163455
1136484000	5	99948.3565956362
1136487600	5	100057.66616822
1136491200	5	100127.504598364
1136494800	5	100158.966238125
1136498400	5	100228.77072976
1136502000	5	100268.575221394
1136505600	6	100340.727288571
1136509200	6	100368.90857059
1136512800	6	100388.827785662
1136516400	6	100397.780280025
1136520000	6	100397.780280025
1136523600	6	100406.813559316
1136527200	6	100422.188928332
1136530800	6	100530.727288571
1136534400	6	100580.23236952
1136538000	6	100647.999517415
1136541600	6	100707.999517415
1136545200	6	100768.275810708
1136548800	6	100637.309089999
1136552400	6	100707.585383292
1136556000	6	100736.457092727
1136559600	6	100717.147520144
1136563200	6	100737.228305071
1136566800	6	100776.180799434
1136570400	6	100755.40958709
1136574000	6	100816.100014506
1136577600	6	100806.019229579
1136581200	6	100815.328802162
1136584800	6	100766.019229579
1136588400	6	100727.066735216
1136592000	7	100526.985950288
1136595600	7	100488.22896429
1136599200	7	100486.76732453
1136602800	7	100487.895615095
1136606400	7	100531.175972836
1136610000	7	100598.471319074
1136613600	7	100409.55276322
1136617200	7	100467.814830167
1136620800	7	100527.538536874
1136624400	7	100608.309749218
1136628000	7	100637.343028509
1136631600	7	100638.114240853
1136635200	7	100598.033455925
1136638800	7	100596.214737944
1136642400	7	100606.295522872
1136646000	7	100637.83794756
1136649600	7	100686.019229579
1136653200	7	100725.328802162
1136656800	7	100555.524310528
1136660400	7	100617.619321802
1136664000	7	100656.848109458
1136667600	7	100667.619321802
1136671200	7	100647.619321802
1136674800	7	100616.652601092
1136678400	8	100356.76732453
1136682000	8	100396.353190406
1136685600	8	100503.429910885
1136689200	8	100564.005614864
1136692800	8	100562.958109227
1136696400	8	100563.648536644
1136700000	8	100453.648536644
1136703600	8	100553.372243351
1136707200	8	100680.863097953
1136710800	8	100751.715095225
1136714400	8	100783.453028278
1136718000	8	100815.962173676
1136721600	8	100758.333478243
1136725200	8	100808.666827439
1136728800	8	100920.013743762
1136732400	8	101022.408165722
1136736000	8	101163.098593138
1136739600	8	101301.279875157
1136743200	8	101376.952011778
1136746800	8	101426.48021012
1136750400	8	101486.975129171
1136754000	8	101556.975129171
1136757600	8	101597.746341516
1136761200	8	101617.746341516
1136764800	9	101718.322045495
1136768400	9	101710.831190892
1136772000	9	101688.816964546
1136775600	9	101688.816964546
1136779200	9	101697.274539858
1136782800	9	101707.55083315
1136786400	9	101758.51755386
1136790000	9	101819.288766204
1136793600	9	101848.51755386
1136797200	9	101907.746341516
1136800800	9	101927.827126443
1136804400	9	101947.746341516
1136808000	9	101997.827126443
1136811600	9	101969.484274569
1136815200	9	101947.055914099
1136818800	9	101926.975129171
1136822400	9	101926.284701755
1136826000	9	101926.284701755
1136829600	9	101935.513489411
1136833200	9	101943.69477143
1136836800	9	101935.15641119
1136840400	9	101895.846838607
1136844000	9	101824.79933297
1136847600	9	101755.489760386
1136851200	10	101717.032185074
1136854800	10	101656.951400146
1136858400	10	101626.951400146
1136862000	10	101576.951400146
1136865600	10	101517.918120856
1136869200	10	101477.146908512
1136872800	10	101435.880777116
1136876400	10	101446.928282753
1136880000	10	101436.237855337
1136883600	10	101434.695430649
1136887200	10	101385.742936286
1136890800	10	101355.052508869
1136894400	10	101237.83794756
1136898000	10	101186.790441923
1136901600	10	101145.742936286
1136905200	10	101075.052508869
1136908800	10	101025.742936286
1136912400	10	100995.742936286
1136916000	10	100847.480869339
1136919600	10	100855.938444651
1136923200	10	100814.890939014
1136926800	10	100766.628872067
1136930400	10	100675.086447379
1136934000	10	100575.086447379
1136937600	11	100397.791101142
1136941200	11	100287.296182091
1136944800	11	100265.144114914
