Unix	jday	V-component_of_wind
694224000	1	4.98991833371408
694227600	1	5.38345291386744
694231200	1	5.46188230999065
694234800	1	5.66314761950767
694238400	1	5.99536561000662
694242000	1	6.01177689186303
694245600	1	3.9669765492245
694249200	1	4.61918781762237
694252800	1	4.64714820588061
694256400	1	4.56425770557886
694260000	1	4.4317177249529
694263600	1	4.30019762866234
694267200	1	2.50365200138097
694270800	1	3.13750765094792
694274400	1	3.50039788734561
694278000	1	3.50953441193691
694281600	1	3.40551255197986
694285200	1	3.23925676942735
694288800	1	2.19059799471869
694292400	1	2.71294690333378
694296000	1	2.84879103843116
694299600	1	2.85406771873171
694303200	1	2.94907376692656
694306800	1	3.12254729413701
694310400	2	6.68355897085366
694314000	2	6.05353742493222
694317600	2	5.71544640785026
694321200	2	5.35990517226514
694324800	2	5.00348686282986
694328400	2	4.59895178133003
694332000	2	1.86525129243053
694335600	2	2.41412639537259
694339200	2	2.25915838444854
694342800	2	2.20339067768425
694346400	2	2.21604854917145
694350000	2	2.12759722859508
694353600	2	-0.421928393342132
694357200	2	-0.00874153486997709
694360800	2	0.441882817131443
694364400	2	0.674243909991558
694368000	2	0.633112243623513
694371600	2	0.682920830212
694375200	2	1.1354160643923
694378800	2	1.56723870027198
694382400	2	1.91879700636086
694386000	2	1.80646764215072
694389600	2	1.44568976829547
694393200	2	1.06558109363373
694396800	3	-0.562417992580059
694400400	3	-0.64358260032827
694404000	3	-1.43604403513088
694407600	3	-2.13824999597261
694411200	3	-2.58609262875422
694414800	3	-2.94376653832217
694418400	3	-2.87039784011305
694422000	3	-3.14940091435252
694425600	3	-3.15465635886692
694429200	3	-3.37427371934321
694432800	3	-3.29014382220561
694436400	3	-3.10117340781596
694440000	3	-3.1949846961407
694443600	3	-2.9920850931952
694447200	3	-2.28826497981661
694450800	3	-1.96069631113461
694454400	3	-2.09669980807982
694458000	3	-2.20663911749743
694461600	3	-4.4382802395831
694465200	3	-3.54365984287843
694468800	3	-2.52159819103913
694472400	3	-1.76198003123923
694476000	3	-1.49667379038846
694479600	3	-1.46455441414809
694483200	4	-3.39834041897376
694486800	4	-2.64650811443743
694490400	4	-2.52543112650966
694494000	4	-2.73459603177123
694497600	4	-3.23862095086463
694501200	4	-3.57244839426188
694504800	4	-3.25572105368493
694508400	4	-3.1265015606768
694512000	4	-3.19766720306589
694515600	4	-3.12929222709739
694519200	4	-2.7933843855772
694522800	4	-2.53071363393283
694526400	4	-3.47459887978303
694530000	4	-2.58502449216702
694533600	4	-1.79178313514304
694537200	4	-1.27053679310376
694540800	4	-1.15061663412068
694544400	4	-0.877738715308945
694548000	4	-2.32898743726821
694551600	4	-1.21357683629245
694555200	4	-0.676642100600976
694558800	4	-0.212403636840976
694562400	4	0.259737674066062
694566000	4	0.521512824681813
694569600	5	-1.71452547368564
694573200	5	-1.87780464044645
694576800	5	-2.0681717764075
694580400	5	-2.32153507831638
694584000	5	-2.33210630502238
694587600	5	-2.20007678966345
694591200	5	-2.027418741583
694594800	5	-1.65534407942429
694598400	5	-2.34712175888765
694602000	5	-3.18795289621698
694605600	5	-3.30601739349196
694609200	5	-3.09012121720231
694612800	5	-3.28418058781692
694616400	5	-2.77553860608389
694620000	5	-1.80892063771402
694623600	5	-0.759774075723789
694627200	5	-0.285445297993373
694630800	5	0.00433868613892832
694634400	5	3.5806676054906
694638000	5	1.2148567157686
694641600	5	0.76945728062257
694645200	5	0.955847235990837
694648800	5	0.729014107811869
694652400	5	0.247499619899275
694656000	6	-2.07395282931126
694659600	6	-2.94916665398555
694663200	6	-3.57457273003557
694666800	6	-3.65532673459795
694670400	6	-3.40181856743808
694674000	6	-2.91645245919819
694677600	6	-2.87592288320802
694681200	6	-1.65993173896985
694684800	6	-2.36882640375477
694688400	6	-2.86842878755366
694692000	6	-2.74021036590548
694695600	6	-2.80014671645381
694699200	6	-5.16883938550558
694702800	6	-4.3606882688654
694706400	6	-4.56363627073048
694710000	6	-5.00362423308624
694713600	6	-5.47320000646203
694717200	6	-5.6824189082048
694720800	6	-9.78883271529659
694724400	6	-6.92772032070068
694728000	6	-6.40599111363835
694731600	6	-5.64900134784027
694735200	6	-5.0327661151821
694738800	6	-4.65417599210101
694742400	7	-3.75512852621317
694746000	7	-3.39597937358362
694749600	7	-2.12529138908159
694753200	7	-1.52142965424065
694756800	7	-1.37471857314449
694760400	7	-1.46331951407106
694764000	7	-2.97787920042432
694767600	7	-3.83046127579054
694771200	7	-5.30292660095432
694774800	7	-5.92004897115727
694778400	7	-5.51562126604224
694782000	7	-5.29940222103419
694785600	7	-7.02383715405553
694789200	7	-5.38527912928838
694792800	7	-4.19094934123674
694796400	7	-4.00841672388575
694800000	7	-3.99269095700206
694803600	7	-4.05576952745019
694807200	7	-6.71601328773865
694810800	7	-4.96374397303399
694814400	7	-4.32908938133995
694818000	7	-4.06695261470526
694821600	7	-3.89705357387436
694825200	7	-3.79814856745439
694828800	8	-5.03009454523078
694832400	8	-3.52383764496072
694836000	8	-3.92378220460873
694839600	8	-4.66175538432561
694843200	8	-5.16066972827592
694846800	8	-5.23466707538683
694850400	8	-3.22310343450723
694854000	8	-2.82123218268762
694857600	8	-2.40803863283226
694861200	8	-2.12727920070754
694864800	8	-1.95303717537072
694868400	8	-1.7536424443247
694872000	8	-0.278609635617224
694875600	8	-0.0299634503269509
694879200	8	0.418096494227845
694882800	8	0.999021214649504
694886400	8	1.23984347872431
694890000	8	1.56289963519645
694893600	8	0.427038229934852
694897200	8	-0.34910950056031
694900800	8	0.0982853420393552
694904400	8	0.995280382946937
694908000	8	2.41656221707743
694911600	8	4.07334390995165
694915200	9	5.98737162808177
694918800	9	6.95277255417658
694922400	9	7.47191498136111
694926000	9	7.28518213275166
694929600	9	6.77325852916817
694933200	9	6.40105992118601
694936800	9	4.90724505370277
694940400	9	3.99117369333425
694944000	9	2.51537990953823
694947600	9	1.87934032849465
694951200	9	1.35210595316798
694954800	9	0.751382184182096
694958400	9	0.191324983319392
694962000	9	0.440332560124537
