Unix	jday	Downward_Long-Wave_Rad_Flux
694224000	1	351.450845086199
694227600	1	352.021890239355
694231200	1	351.582635335644
694234800	1	350.599416603399
694238400	1	350.15856668475
694242000	1	349.63719162313
694245600	1	338.382072932791
694249200	1	337.952229542535
694252800	1	337.595016805139
694256400	1	337.188395720547
694260000	1	336.68618549752
694263600	1	336.256859454148
694267200	1	329.344943607529
694270800	1	329.232476873422
694274400	1	323.049498509564
694278000	1	312.878467342408
694281600	1	308.306469321858
694285200	1	305.624125124258
694288800	1	299.921473660286
694292400	1	300.671432946044
694296000	1	304.408204695405
694299600	1	308.316949174883
694303200	1	308.909218685016
694306800	1	308.375324529896
694310400	2	290.384383548804
694314000	2	292.906216623068
694317600	2	285.047271611001
694321200	2	282.812445946942
694324800	2	281.711209561715
694328400	2	281.210968014824
694332000	2	271.500682656177
694335600	2	270.768435357295
694339200	2	268.47030028517
694342800	2	265.190688556292
694346400	2	262.971476685954
694350000	2	261.739007690695
694353600	2	257.051907756389
694357200	2	257.062733885025
694360800	2	256.868634471516
694364400	2	256.89280009456
694368000	2	256.978080402103
694371600	2	257.229911699956
694375200	2	263.84861415118
694378800	2	264.982930134379
694382400	2	268.730418795937
694386000	2	271.808144096581
694389600	2	274.490107617305
694393200	2	277.334255525529
694396800	3	298.885618659857
694400400	3	298.446346950502
694404000	3	298.972581149844
694407600	3	298.984160832158
694411200	3	298.819967874162
694414800	3	298.410374527454
694418400	3	286.609583384474
694422000	3	285.179454709418
694425600	3	283.760001538892
694429200	3	282.893708463427
694432800	3	282.731947757082
694436400	3	283.051933934561
694440000	3	289.262366418151
694443600	3	289.880810651491
694447200	3	290.817028538146
694450800	3	290.676337894727
694454400	3	290.432769042804
694458000	3	290.383421719021
694461600	3	296.174448211293
694465200	3	298.538358899248
694468800	3	302.344081847036
694472400	3	305.556429692132
694476000	3	308.84496529261
694479600	3	312.629924734415
694483200	4	337.579313912057
694486800	4	339.585209600878
694490400	4	340.321091837269
694494000	4	340.820443290378
694497600	4	351.564648166646
694501200	4	359.55372590198
694504800	4	383.481682895477
694508400	4	383.088647913338
694512000	4	366.706139242007
694515600	4	354.62033268847
694519200	4	345.061467052574
694522800	4	337.828574152079
694526400	4	296.556474291433
694530000	4	294.739476770552
694533600	4	291.15216254426
694537200	4	288.391017889819
694540800	4	286.152333226291
694544400	4	284.320631979032
694548000	4	275.469720653392
694551600	4	277.646156734225
694555200	4	280.454656682839
694558800	4	284.446314233164
694562400	4	288.855095643126
694566000	4	292.97209010752
694569600	5	323.240783191776
694573200	5	324.960931592138
694576800	5	324.084151547378
694580400	5	324.952150709197
694584000	5	326.051253156204
694587600	5	326.9933150346
694591200	5	333.202479023107
694594800	5	331.796150352567
694598400	5	329.137555193104
694602000	5	323.816664740747
694605600	5	320.21153163397
694609200	5	317.451179415577
694612800	5	300.721104048655
694616400	5	298.916783479998
694620000	5	296.714792479732
694623600	5	295.751952646442
694627200	5	295.080095727794
694630800	5	294.67112855958
694634400	5	291.676455050542
694638000	5	294.659111561711
694641600	5	298.135796727062
694645200	5	303.014075334961
694648800	5	308.503116581381
694652400	5	315.127411260373
694656000	6	351.606303009019
694659600	6	352.952252177943
694663200	6	358.317715722113
694666800	6	365.415456369535
694670400	6	368.094568343474
694674000	6	369.177662908163
694677600	6	373.95595892322
694681200	6	370.895434561301
694684800	6	369.987455930111
694688400	6	369.629710933586
694692000	6	369.894842991155
694695600	6	369.503201883601
694699200	6	360.433585916251
694702800	6	361.29287378545
694706400	6	362.334539779736
694710000	6	362.920228110347
694713600	6	361.790176053825
694717200	6	359.59431084984
694720800	6	324.693681441973
694724400	6	327.317410199855
694728000	6	326.28262595359
694731600	6	327.040590213004
694735200	6	328.7633096864
694738800	6	330.572559480241
694742400	7	341.801231539698
694746000	7	344.419379265319
694749600	7	345.823961692535
694753200	7	346.843085261891
694756800	7	347.506775677955
694760400	7	347.753078958263
694764000	7	344.191262637801
694767600	7	341.893490346523
694771200	7	337.448648979404
694774800	7	333.4873387022
694778400	7	334.517028373621
694782000	7	336.452209065773
694785600	7	343.215859198027
694789200	7	343.872428168983
694792800	7	337.816371982063
694796400	7	339.092302150885
694800000	7	340.649667684501
694803600	7	341.527498982252
694807200	7	317.780255225591
694810800	7	320.943014175889
694814400	7	324.502148936271
694818000	7	326.712996492183
694821600	7	329.021439597628
694825200	7	331.569455252553
694828800	8	354.125117301901
694832400	8	355.824299070593
694836000	8	356.173449187423
694839600	8	355.799081623457
694843200	8	354.709234436533
694846800	8	353.109445015284
694850400	8	335.266546460397
694854000	8	333.401116572818
694857600	8	329.734239445616
694861200	8	326.590688226379
694864800	8	324.73180684034
694868400	8	323.82887427616
694872000	8	357.291367406034
694875600	8	357.792101684603
694879200	8	364.908395309753
694882800	8	366.557983110531
694886400	8	366.746256764568
694890000	8	366.456675231871
694893600	8	343.281493236228
694897200	8	344.721649721245
694900800	8	331.390665368327
694904400	8	328.916289418862
694908000	8	329.108810623161
694911600	8	330.384354237084
694915200	9	379.415066558746
694918800	9	379.205384120351
694922400	9	381.069681102951
694926000	9	374.650739736055
694929600	9	369.822019654413
694933200	9	364.587012457826
