Unix	jday	Precipitation_rate
694224000	1	7.99016870890499e-05
694227600	1	6.10970807635132e-05
694231200	1	4.37898107344664e-05
694234800	1	3.39834126656146e-05
694238400	1	2.99971886726824e-05
694242000	1	2.60880877574666e-05
694245600	1	8.31870008299096e-06
694249200	1	8.49951082139914e-06
694252800	1	8.73186096538175e-06
694256400	1	1.080898199348e-05
694260000	1	1.18198003297378e-05
694263600	1	1.28070088604179e-05
694267200	1	3.94944702894149e-06
694270800	1	2.54930439286283e-06
694274400	1	1.56209530967485e-06
694278000	1	1.56406821031372e-06
694281600	1	1.64316233685188e-06
694285200	1	1.73307449483705e-06
694288800	1	1.13245799011923e-06
694292400	1	1.422843977098e-06
694296000	1	1.62529076254705e-06
694299600	1	1.71322989303824e-06
694303200	1	1.47006179253059e-06
694306800	1	1.21410273425673e-06
694310400	2	0
694314000	2	0
694317600	2	0
694321200	2	0
694324800	2	0
694328400	2	0
694332000	2	0
694335600	2	0
694339200	2	0
694342800	2	0
694346400	2	0
694350000	2	0
694353600	2	0
694357200	2	0
694360800	2	0
694364400	2	0
694368000	2	0
694371600	2	0
694375200	2	0
694378800	2	0
694382400	2	0
694386000	2	0
694389600	2	0
694393200	2	0
694396800	3	0
694400400	3	0
694404000	3	0
694407600	3	0
694411200	3	0
694414800	3	0
694418400	3	0
694422000	3	0
694425600	3	0
694429200	3	0
694432800	3	0
694436400	3	0
694440000	3	0
694443600	3	0
694447200	3	0
694450800	3	0
694454400	3	0
694458000	3	0
694461600	3	0
694465200	3	0
694468800	3	0
694472400	3	0
694476000	3	0
694479600	3	0
694483200	4	0
694486800	4	0
694490400	4	0
694494000	4	0
694497600	4	0
694501200	4	0
694504800	4	0
694508400	4	0
694512000	4	0
694515600	4	0
694519200	4	0
694522800	4	0
694526400	4	0
694530000	4	0
694533600	4	0
694537200	4	0
694540800	4	0
694544400	4	0
694548000	4	0
694551600	4	0
694555200	4	0
694558800	4	0
694562400	4	0
694566000	4	0
694569600	5	0
694573200	5	0
694576800	5	0
694580400	5	0
694584000	5	0
694587600	5	0
694591200	5	0
694594800	5	0
694598400	5	0
694602000	5	0
694605600	5	0
694609200	5	0
694612800	5	0
694616400	5	0
694620000	5	0
694623600	5	0
694627200	5	0
694630800	5	0
694634400	5	0
694638000	5	0
694641600	5	0
694645200	5	0
694648800	5	0
694652400	5	0
694656000	6	0
694659600	6	0
694663200	6	0
694666800	6	0
694670400	6	0
694674000	6	1.14145156893578e-06
694677600	6	0.000132903838947518
694681200	6	0.000222698642012345
694684800	6	0.000230775483332088
694688400	6	0.000242736832483536
694692000	6	0.000190509990368649
694695600	6	0.00015697823028052
694699200	6	5.6681411941955e-06
694702800	6	6.88657294242898e-06
694706400	6	3.97329077232209e-06
694710000	6	1.98645748723301e-06
694713600	6	1.94808476888363e-06
694717200	6	1.0124151027912e-06
694720800	6	0
694724400	6	0
694728000	6	0
694731600	6	0
694735200	6	0
694738800	6	0
694742400	7	0
694746000	7	0
694749600	7	0
694753200	7	0
694756800	7	0
694760400	7	0
694764000	7	0
694767600	7	0
694771200	7	0
694774800	7	0
694778400	7	0
694782000	7	0
694785600	7	1.01795053752588e-06
694789200	7	6.0972187826324e-07
694792800	7	6.85856653394516e-07
694796400	7	4.43674937984408e-07
694800000	7	3.54749258226963e-07
694803600	7	2.63850676043798e-07
694807200	7	0
694810800	7	0
694814400	7	0
694818000	7	0
694821600	7	0
694825200	7	0
694828800	8	0
694832400	8	0
694836000	8	0
694839600	8	0
694843200	8	0
694846800	8	0
694850400	8	0
694854000	8	0
694857600	8	0
694861200	8	0
694864800	8	0
694868400	8	0
694872000	8	0
694875600	8	1.53256018005178e-07
694879200	8	6.27787878627761e-07
694882800	8	3.84105271477516e-06
694886400	8	3.91582523920179e-06
694890000	8	2.86040583879265e-06
694893600	8	1.78033706770614e-05
694897200	8	1.0233319598438e-06
694900800	8	1.1613755132036e-07
694904400	8	8.46370401514122e-08
694908000	8	5.43451607223484e-07
694911600	8	7.77188898084885e-06
694915200	9	0
694918800	9	4.55537143670636e-06
694922400	9	4.57898034710668e-06
694926000	9	2.74502748294743e-06
694929600	9	1.83395307131357e-06
694933200	9	1.83395307131357e-06
694936800	9	0
694940400	9	0
694944000	9	0
694947600	9	0
694951200	9	0
694954800	9	0
694958400	9	0
694962000	9	0
694965600	9	0
694969200	9	0
694972800	9	0
694976400	9	0
694980000	9	0
694983600	9	0
694987200	9	0
694990800	9	0
