Unix	jday	V-component_of_wind
788918400	1	-1.95548178109516
788922000	1	-3.11860019934312
788925600	1	-3.93147091769896
788929200	1	-4.31256681801596
788932800	1	-4.39145126410354
788936400	1	-4.43701501812514
788940000	1	-7.3244764452403
788943600	1	-5.6882738899237
788947200	1	-3.94461687919743
788950800	1	-3.21875900356278
788954400	1	-3.10496969002985
788958000	1	-3.10030317212021
788961600	1	-4.52723884425108
788965200	1	-4.23734590652215
788968800	1	-3.67050877993102
788972400	1	-3.31659144790795
788976000	1	-3.39986092821185
788979600	1	-3.54571933672971
788983200	1	-3.75796019828226
788986800	1	-4.90455027082834
788990400	1	-4.69598842455674
788994000	1	-4.66979634202355
788997600	1	-3.86663424760095
789001200	1	-3.40443988764127
789004800	2	-4.43305213526816
789008400	2	-4.07696734706589
789012000	2	-4.17688218431239
789015600	2	-4.17665154269304
789019200	2	-4.23962648190402
789022800	2	-4.18653617138075
789026400	2	-3.6169171370265
789030000	2	-4.2530550545701
789033600	2	-2.29938767672914
789037200	2	0.636961067811774
789040800	2	1.9124941865538
789044400	2	2.39047439189811
789048000	2	2.49282143372594
789051600	2	1.82626200680314
789055200	2	2.59746222341943
789058800	2	5.0129325554957
789062400	2	5.88980817473924
789066000	2	6.22217175967261
789069600	2	7.96900035503526
789073200	2	6.42385624860354
789076800	2	4.56735343113893
789080400	2	3.64492623383553
789084000	2	4.4884812532168
789087600	2	5.66063950782591
789091200	3	8.37594359884245
789094800	3	9.9760596499745
789098400	3	11.0042103771432
789102000	3	10.4125610793051
789105600	3	9.24246506977947
789109200	3	8.15853280452145
789112800	3	6.32096690841972
789116400	3	5.71406009987321
789120000	3	3.65887161115409
789123600	3	2.87945005374411
789127200	3	2.02280433941851
789130800	3	1.05952280039214
789134400	3	1.27976046808702
789138000	3	0.309697476944471
789141600	3	0.0772695533409225
789145200	3	-0.111351559130634
789148800	3	-0.451255514445327
789152400	3	-0.708851940062357
789156000	3	-2.38066616572604
789159600	3	-1.50942323969564
789163200	3	-0.899119234006102
789166800	3	-0.677943514460033
789170400	3	-0.51847498943615
789174000	3	-0.473476302347152
789177600	4	-0.514599385494012
789181200	4	-0.443152344553124
789184800	4	-0.967216017744133
789188400	4	-1.54182092086477
789192000	4	-2.33202458398965
789195600	4	-3.06590120021419
789199200	4	-4.39647788724203
789202800	4	-4.18933557973909
789206400	4	-3.74318049481765
789210000	4	-3.69016819489289
789213600	4	-3.45145049567229
789217200	4	-3.31451902096405
789220800	4	-4.32244027881948
789224400	4	-3.68047589933744
789228000	4	-3.72732141343871
789231600	4	-3.76987874949572
789235200	4	-3.34327136574971
789238800	4	-3.02780683507827
789242400	4	-4.9363312450459
789246000	4	-3.63045869720082
789249600	4	-2.34034322682812
789253200	4	-1.05398121926652
789256800	4	-0.213283830305031
789260400	4	0.604424712977427
789264000	5	0.573130395726689
789267600	5	0.842372787540195
789271200	5	0.572258728534796
789274800	5	-0.165687843362541
789278400	5	-0.991939608511466
789282000	5	-1.6499933568208
789285600	5	-3.71560023849164
789289200	5	-4.17447415769288
789292800	5	-3.60204180030499
789296400	5	-3.77362300456101
789300000	5	-3.42337868492963
789303600	5	-3.10847885489946
789307200	5	-5.25763675037036
789310800	5	-3.71330234873609
789314400	5	-2.87374735418716
789318000	5	-2.04274037567283
789321600	5	-1.93017470785671
789325200	5	-1.89349561471392
789328800	5	-1.19657794538031
789332400	5	-2.81637142282188
789336000	5	-2.6689403984479
789339600	5	-2.16936364292902
789343200	5	-1.65690049252163
789346800	5	-1.27117727524764
789350400	6	-1.1808525821085
789354000	6	-2.82286519216235
789357600	6	-3.13236900939286
789361200	6	-3.29439735570765
789364800	6	-3.56796717320532
789368400	6	-3.881155737394
789372000	6	-7.70998711943822
789375600	6	-6.47333346397312
789379200	6	-5.17695931178301
789382800	6	-4.35099958974801
789386400	6	-3.94619569717284
789390000	6	-3.70400244129791
789393600	6	-6.14982515708092
789397200	6	-5.59428169535681
789400800	6	-5.25638113863673
789404400	6	-4.86768237497407
789408000	6	-4.56754253328926
789411600	6	-4.42109335562107
789415200	6	-4.32066167999189
789418800	6	-4.90933230358767
789422400	6	-4.47400161029885
789426000	6	-4.31556999899068
789429600	6	-4.51064396038981
789433200	6	-4.85739400321652
789436800	7	-6.92639136855545
789440400	7	-5.42483164749204
789444000	7	-5.67699280475394
789447600	7	-5.94030427338513
789451200	7	-5.4738223760923
789454800	7	-5.10901653006139
789458400	7	-5.21146478177109
789462000	7	-5.66811133148516
789465600	7	-4.33338570708591
789469200	7	-3.87815707579354
789472800	7	-3.89959428561097
789476400	7	-3.97940782776461
789480000	7	-4.82476688080618
789483600	7	-4.25479935075984
789487200	7	-5.1657256522545
789490800	7	-5.38167028065174
789494400	7	-1.59234619769
789498000	7	1.71800663310344
789501600	7	6.8575592854297
789505200	7	8.8856329577087
789508800	7	9.36763898687313
789512400	7	7.67967208907543
789516000	7	6.11691295671567
789519600	7	4.96230264527244
789523200	8	3.4776845710229
789526800	8	2.25978549773556
789530400	8	1.31963345044055
789534000	8	1.35700782888481
789537600	8	1.90346787372828
789541200	8	2.16853932010895
789544800	8	0.858888758886439
789548400	8	0.943989736098256
789552000	8	0.779198952097111
789555600	8	0.613813930867217
789559200	8	0.801956497336639
789562800	8	1.18336120125701
789566400	8	-0.381303242091787
789570000	8	0.218303175936805
789573600	8	0.0267083891667354
789577200	8	-0.436480946487578
789580800	8	-0.0389653904710835
789584400	8	0.206502146973303
789588000	8	0.264758461866434
789591600	8	0.372198818336051
789595200	8	0.369902796073818
789598800	8	-0.173188694150302
789602400	8	-0.405542560365662
789606000	8	-0.659534918014701
789609600	9	1.32248815541673
789613200	9	0.471405139384482
