Unix	jday	Downward_Long-Wave_Rad_Flux
788918400	1	324.647017074823
788922000	1	326.281564410751
788925600	1	326.364476972068
788929200	1	327.957858671309
788932800	1	329.188203406961
788936400	1	329.793326461686
788940000	1	324.132911849101
788943600	1	319.908011691766
788947200	1	314.293747140146
788950800	1	308.351451913548
788954400	1	303.611124627965
788958000	1	299.884517991043
788961600	1	282.819094098879
788965200	1	281.647707460889
788968800	1	281.352264110134
788972400	1	281.222595577903
788976000	1	280.971350739544
788979600	1	280.964743073483
788983200	1	284.693842336019
788986800	1	287.781122923537
788990400	1	291.678639048346
788994000	1	296.528334496575
788997600	1	301.070925676286
789001200	1	305.369520612298
789004800	2	328.451471441146
789008400	2	328.203358860509
789012000	2	329.068867651538
789015600	2	329.226202813498
789019200	2	327.403729769686
789022800	2	325.944783323086
789026400	2	336.104921678022
789030000	2	335.427875394088
789033600	2	336.783516212601
789037200	2	342.212972343516
789040800	2	348.245295370346
789044400	2	351.566591700815
789048000	2	350.895890543335
789051600	2	349.588107318382
789055200	2	358.258778361231
789058800	2	360.103264864784
789062400	2	359.707047781072
789066000	2	358.537876245615
789069600	2	345.583679014626
789073200	2	343.466259905379
789076800	2	339.019543677513
789080400	2	334.34536277263
789084000	2	331.032340235974
789087600	2	327.405806562594
789091200	3	318.094263985629
789094800	3	319.188128964676
789098400	3	330.596247057345
789102000	3	334.427191407062
789105600	3	333.625102265999
789109200	3	333.534206489682
789112800	3	312.900529404181
789116400	3	312.832325293017
789120000	3	305.174929993594
789123600	3	293.473321066395
789127200	3	288.34944840408
789130800	3	285.173476517788
789134400	3	281.904352222719
789138000	3	281.032680936036
789141600	3	276.47203943777
789145200	3	280.244906792548
789148800	3	280.58172859552
789152400	3	280.750383968615
789156000	3	303.074028986985
789159600	3	304.916816140224
789163200	3	297.836962991318
789166800	3	292.021096391241
789170400	3	291.234703229853
789174000	3	291.440692914668
789177600	4	292.20524243144
789181200	4	293.706689389791
789184800	4	296.098250774507
789188400	4	297.634651886637
789192000	4	298.572959611487
789195600	4	299.112109859475
789199200	4	299.242218344149
789202800	4	298.439697324941
789206400	4	296.372682428557
789210000	4	293.337243863394
789213600	4	290.375148468806
789217200	4	287.955482063847
789220800	4	274.639179730563
789224400	4	273.242005568513
789228000	4	271.707213836543
789231600	4	270.279173131933
789235200	4	269.291357296375
789238800	4	268.674322581429
789242400	4	271.965840087259
789246000	4	274.631777604385
789249600	4	278.469948222471
789253200	4	281.332074823268
789256800	4	285.328173711976
789260400	4	289.71618601365
789264000	5	308.651181189095
789267600	5	309.687119640946
789271200	5	312.51949230928
789274800	5	313.797370689385
789278400	5	314.26431220334
789282000	5	314.207032113753
789285600	5	309.634024597457
789289200	5	306.649306459606
789292800	5	302.352567340437
789296400	5	297.133733660175
789300000	5	292.540782720835
789303600	5	288.735353048785
789307200	5	270.91357712127
789310800	5	270.121824580326
789314400	5	270.13383154489
789318000	5	270.541176622223
789321600	5	271.093553059538
789325200	5	271.865678479308
789328800	5	282.254087239119
789332400	5	285.099214019545
789336000	5	289.291403343271
789339600	5	294.411139381994
789343200	5	300.079661542675
789346800	5	306.119124083724
789350400	6	348.209166251642
789354000	6	348.914143423432
789357600	6	346.747414858487
789361200	6	346.885559002086
789364800	6	346.709149747808
789368400	6	346.093877440953
789372000	6	329.579238758884
789375600	6	324.314835174533
789379200	6	317.564420101803
789382800	6	311.690466553211
789386400	6	307.369053350315
789390000	6	304.085692371058
789393600	6	285.192872275109
