Unix	jday	U-component_of_wind
852076800	1	0.427505684171727
852080400	1	1.63923728379486
852084000	1	2.16935109062746
852087600	1	1.92992978908479
852091200	1	1.52516261252826
852094800	1	1.21258684006968
852098400	1	0.994828594221904
852102000	1	1.14770237237674
852105600	1	0.819786067413647
852109200	1	0.272799033826516
852112800	1	0.0989604902871881
852116400	1	0.0977921451601591
852120000	1	0.662471625247834
852123600	1	0.622157564153226
852127200	1	0.522312621032262
852130800	1	0.0744682651517981
852134400	1	-0.359352334933827
852138000	1	-0.694720568861233
852141600	1	-0.390178899504824
852145200	1	-0.842229734062983
852148800	1	-1.39205914453357
852152400	1	-1.53173764341782
852156000	1	-0.787769838055217
852159600	1	-0.050073179323326
852163200	2	0.255498299437373
852166800	2	1.20276575851794
852170400	2	2.03308239589913
852174000	2	2.66719418913859
852177600	2	2.92600696001009
852181200	2	2.95221632306003
852184800	2	0.427199360446302
852188400	2	0.920047971852466
852192000	2	0.548226456358576
852195600	2	0.672360483147859
852199200	2	0.635175150487838
852202800	2	0.219357830236562
852206400	2	-2.48427483381533
852210000	2	-2.07215286296381
852213600	2	-1.80462178376613
852217200	2	-1.46865654954202
852220800	2	-1.49745321161747
852224400	2	-1.59254377308065
852228000	2	-0.519878404193438
852231600	2	-0.421616862329658
852235200	2	0.779817611632844
852238800	2	1.65914511798205
852242400	2	2.34736940899095
852246000	2	2.89341095627725
852249600	3	2.48406677635062
852253200	3	4.0076677106241
852256800	3	4.38187908629612
852260400	3	4.22146006667371
852264000	3	4.26517139283061
852267600	3	4.27873948523684
852271200	3	5.49468070320319
852274800	3	4.59161766302091
852278400	3	3.41292165088809
852282000	3	2.55763399451659
852285600	3	2.56079088544416
852289200	3	2.56772507402456
852292800	3	2.06129358822603
852296400	3	1.84222439587499
852300000	3	2.10741655597762
852303600	3	2.41339889138299
852307200	3	2.39834282055536
852310800	3	2.29136156969857
852314400	3	1.12815102407432
852318000	3	2.34939011699386
852321600	3	3.89117638124172
852325200	3	4.97206016025322
852328800	3	6.46712715722293
852332400	3	7.75190906838944
852336000	4	7.29975693494848
852339600	4	9.48020183283607
852343200	4	10.3398432895952
852346800	4	10.0907992993817
852350400	4	9.39660064606156
852354000	4	7.75201450145598
852357600	4	5.60096714276753
852361200	4	0.222326528681748
852364800	4	-4.9673180524544
852368400	4	-6.8933196301923
852372000	4	-5.30230444612603
852375600	4	-4.17558322396871
852379200	4	-2.79487308920182
852382800	4	-2.16424092435985
852386400	4	-1.9419312193571
852390000	4	-1.89561115522676
852393600	4	-1.86482096860894
852397200	4	-1.83548467512077
852400800	4	-1.27929524189243
852404400	4	-1.71216578291919
852408000	4	-1.85645873072283
852411600	4	-0.891435771610139
852415200	4	0.625195166063807
852418800	4	2.00477826223958
852422400	5	0.954463024489343
852426000	5	3.01824011805427
852429600	5	4.26327804809688
852433200	5	4.811342456491
852436800	5	5.15107861646992
852440400	5	5.43545875187155
852444000	5	4.58771861502019
852447600	5	5.35246900252482
852451200	5	5.17747208366993
852454800	5	4.03385966257308
852458400	5	2.58905242649436
852462000	5	1.4357598613889
852465600	5	-0.567836918898449
852469200	5	-0.43543151806387
852472800	5	0.0597940981906742
852476400	5	0.848119608453664
852480000	5	1.54437654998787
852483600	5	2.06925582834658
852487200	5	2.31588145361342
852490800	5	3.00658138430695
852494400	5	3.55665765090038
852498000	5	3.63695006454512
852501600	5	3.56196609018908
852505200	5	3.8834433633394
852508800	6	2.92499258830587
852512400	6	4.75698761295267
852516000	6	5.87655650326987
852519600	6	6.19215233274215
852523200	6	5.70208380084508
852526800	6	5.22446241564372
852530400	6	4.10369763578035
852534000	6	3.85023741582411
852537600	6	3.24503751663344
852541200	6	2.53209827174946
852544800	6	2.19338986890459
852548400	6	2.04796417606455
852552000	6	-0.80533393718918
852555600	6	-0.25941262516366
852559200	6	0.446254134014299
852562800	6	0.701347544379089
852566400	6	0.353328930254756
852570000	6	0.0875077491511224
852573600	6	0.369180556693776
852577200	6	0.270291868383798
852580800	6	0.797207522957078
852584400	6	1.91866990636685
852588000	6	3.36565615912942
852591600	6	4.47467946588357
852595200	7	4.01645600299011
852598800	7	5.1073978689279
852602400	7	5.906729849729
852606000	7	6.37900001793755
852609600	7	5.93578637317285
852613200	7	5.35679937138306
852616800	7	4.2681222879358
852620400	7	3.74623603868252
852624000	7	3.22345485221594
852627600	7	2.66261426800734
852631200	7	2.08980598211082
852634800	7	1.60588391102896
852638400	7	1.29258228476854
852642000	7	1.22574105222889
852645600	7	1.61852509136037
852649200	7	1.93008581974617
852652800	7	1.57589575919389
852656400	7	1.14139768635685
852660000	7	1.24032556019983
852663600	7	1.36409925021329
852667200	7	1.34391705085831
852670800	7	1.61854939065131
852674400	7	2.4054272582484
852678000	7	3.29058737879475
852681600	8	2.64908391095705
852685200	8	4.78475498776833
852688800	8	5.57816462470421
852692400	8	5.49229311139441
852696000	8	4.70060375538716
852699600	8	4.05277762006015
852703200	8	3.90124024322969
852706800	8	3.13659715812887
852710400	8	2.22505388629414
852714000	8	1.64351662249223
852717600	8	1.04260215019195
852721200	8	0.285260985972531
852724800	8	-0.173005597342787
852728400	8	-0.22481001814658
852732000	8	-0.41894899733088
852735600	8	-0.893316111261691
852739200	8	-1.45889316966932
852742800	8	-1.79770885308434
852746400	8	-2.56788499330222
852750000	8	-2.55371026060664
852753600	8	-1.94831433295451
