Unix	jday	Specific_humidity
852076800	1	0.0101736194501392
852080400	1	0.0101899842199301
852084000	1	0.0102711402298913
852087600	1	0.0103513200434445
852091200	1	0.0103880842073514
852094800	1	0.0103874125892658
852098400	1	0.0106467664546606
852102000	1	0.0105823174872179
852105600	1	0.009908532960142
852109200	1	0.00899131584473779
852112800	1	0.00926109061630131
852116400	1	0.00970864569132159
852120000	1	0.00990318975320383
852123600	1	0.00998268241409005
852127200	1	0.00982050306670903
852130800	1	0.00960642903369721
852134400	1	0.00916767197256375
852138000	1	0.0090192840804203
852141600	1	0.00948791918678696
852145200	1	0.00942604811217354
852148800	1	0.00934805699144511
852152400	1	0.00911486294705379
852156000	1	0.00896526261960055
852159600	1	0.00883920119846407
852163200	2	0.00881013386952933
852166800	2	0.00840797782096299
852170400	2	0.00843409826523269
852174000	2	0.0085698839667926
852177600	2	0.00873676652424705
852181200	2	0.00889199264520935
852184800	2	0.00940549718605741
852188400	2	0.00941742508460167
852192000	2	0.00947279412775942
852195600	2	0.00900904869808863
852199200	2	0.00892401533220055
852202800	2	0.00884459318622798
852206400	2	0.0085247798128919
852210000	2	0.00869907903974357
852213600	2	0.00879406165811396
852217200	2	0.00889909577072523
852220800	2	0.00893359570704396
852224400	2	0.00895322751597714
852228000	2	0.00933401145247185
852231600	2	0.00945609345427745
852235200	2	0.00937849188569635
852238800	2	0.00925791024768621
852242400	2	0.00913324277403765
852246000	2	0.00908878991531843
852249600	3	0.00921499691398872
852253200	3	0.0088621088537345
852256800	3	0.00886329000573726
852260400	3	0.00888570644869221
852264000	3	0.00880994591631773
852267600	3	0.00877300838693583
852271200	3	0.00892348676488707
852274800	3	0.00897164972062855
852278400	3	0.00882952531596654
852282000	3	0.00859556512241968
852285600	3	0.00839257534465839
852289200	3	0.00817282051336604
852292800	3	0.00799851331597824
852296400	3	0.00770215799710376
852300000	3	0.00734896536944574
852303600	3	0.00704426772043056
852307200	3	0.0069733596145797
852310800	3	0.00698077278907047
852314400	3	0.0071974171663961
852318000	3	0.00750622302127263
852321600	3	0.00778355855861417
852325200	3	0.00791299510808291
852328800	3	0.00760981598761049
852332400	3	0.00702650666112387
852336000	4	0.00625163134708258
852339600	4	0.00562013528894705
852343200	4	0.00530334509794398
852346800	4	0.00529289646861954
852350400	4	0.00562582664870932
852354000	4	0.00603221546483637
852357600	4	0.00697482742959441
852361200	4	0.00721435049871451
852364800	4	0.00613185922114975
852368400	4	0.00460569034065077
852372000	4	0.00409140855566532
852375600	4	0.00389076169742582
852379200	4	0.00433137277562173
852382800	4	0.00437901209014721
852386400	4	0.00444715104315665
852390000	4	0.00448779803517588
852393600	4	0.00452493520896732
852397200	4	0.00454835322861331
852400800	4	0.00499839216920121
852404400	4	0.0048858103886232
852408000	4	0.00467312891173043
852411600	4	0.00442353710257735
852415200	4	0.00434891406830919
852418800	4	0.00441139650863918
852422400	5	0.00472479121596555
852426000	5	0.00488742325776062
852429600	5	0.00511950482176069
852433200	5	0.00524896667411087
852436800	5	0.0053153143836891
852440400	5	0.00538013872521933
852444000	5	0.00554320702495122
852447600	5	0.00575093597959129
852451200	5	0.00588165410562506
852454800	5	0.00604614398833233
852458400	5	0.00620642545275749
852462000	5	0.00630618701455138
852465600	5	0.00630086439350227
852469200	5	0.00614449508010112
852472800	5	0.00601851059091658
852476400	5	0.00609142027397766
852480000	5	0.0062503020964304
852483600	5	0.00648971650968143
852487200	5	0.00698891747804656
852490800	5	0.00735572255524851
852494400	5	0.00768209293366294
852498000	5	0.00795936109197089
852501600	5	0.00806482535419784
852505200	5	0.00815389128960713
852508800	6	0.00847501338378145
