Unix	jday	U-component_of_wind
725846400	1	4.72305521284764
725850000	1	5.39997892631927
725853600	1	5.69635614005406
725857200	1	5.86519357052231
725860800	1	5.99449024101532
725864400	1	5.90082838128288
725868000	1	5.08641372511429
725871600	1	4.65629556953951
725875200	1	3.98505986706302
725878800	1	3.55533701200753
725882400	1	3.51030093811867
725886000	1	3.40838799438566
725889600	1	3.84393540351383
725893200	1	3.28803622030043
725896800	1	3.1829769235459
725900400	1	3.22732166342602
725904000	1	2.98380123170018
725907600	1	2.85097391018237
725911200	1	2.78589163180587
725914800	1	2.57500591441545
725918400	1	2.17690312680184
725922000	1	1.76816185164457
725925600	1	2.00527550434089
725929200	1	2.23171856873994
725932800	2	1.23539696944771
725936400	2	2.85906907809481
725940000	2	4.10972242064823
725943600	2	5.37586130613359
725947200	2	5.54589605359547
725950800	2	5.47804776286621
725954400	2	5.65615150437979
725958000	2	4.88057910511234
725961600	2	3.64985705137138
725965200	2	2.88832495110386
725968800	2	2.13171689044776
725972400	2	1.65564933779196
725976000	2	1.18903176811486
725979600	2	1.01504454668288
725983200	2	1.08146497043417
725986800	2	1.55573839674996
725990400	2	1.79840723221529
725994000	2	1.76947572084776
725997600	2	0.773353264229902
726001200	2	1.0392752179872
726004800	2	1.18466286137961
726008400	2	0.987059097139596
726012000	2	1.23270980634912
726015600	2	2.00359091048824
726019200	3	2.22962604150047
726022800	3	3.99186756527925
726026400	3	5.27562992284346
726030000	3	5.85559423261737
726033600	3	5.87107685252316
726037200	3	5.84311831284911
726040800	3	4.98114474610174
726044400	3	5.04022264867373
726048000	3	4.04329067061718
726051600	3	2.7007135992444
726055200	3	1.38529709882059
726058800	3	0.214718593534612
726062400	3	-0.900598411271299
726066000	3	-1.76601025894964
726069600	3	-1.96513676035025
726073200	3	-2.35916537116495
726076800	3	-2.85675662447489
726080400	3	-3.16994052339383
726084000	3	-3.66442788274
726087600	3	-2.96102586265093
726091200	3	-2.02505810288637
726094800	3	-1.2480246937905
726098400	3	-0.354024429684012
726102000	3	0.469562159739564
726105600	4	1.99094466882457
726109200	4	2.29086898290277
726112800	4	2.89433127128484
726116400	4	3.33076579640218
726120000	4	3.48431064170873
726123600	4	3.55846635902715
726127200	4	3.96222564477223
726130800	4	3.22045733531488
726134400	4	2.47917472972764
726138000	4	1.61884359350473
726141600	4	0.922135920690308
726145200	4	0.187742009733136
726148800	4	-0.701945613872914
726152400	4	-1.23644823166936
726156000	4	-1.21518935560737
726159600	4	-1.13492643099582
726163200	4	-0.936063814753073
726166800	4	-0.45363401909473
726170400	4	-0.232958934784062
726174000	4	-2.18527853329212
726177600	4	-4.09418554831544
726181200	4	-4.78755167577903
