Unix	jday	Downward_Long-Wave_Rad_Flux
725846400	1	329.576751418089
725850000	1	330.254217916881
725853600	1	332.777772941914
725857200	1	336.034773287306
725860800	1	343.244536483702
725864400	1	348.748790739913
725868000	1	372.338207583471
725871600	1	371.144593366958
725875200	1	358.867225324656
725878800	1	358.746051058723
725882400	1	362.275947805507
725886000	1	364.649170471804
725889600	1	374.741698486153
725893200	1	374.442733638277
725896800	1	374.356156083498
725900400	1	374.351747823538
725904000	1	374.270158226354
725907600	1	374.21354075589
725911200	1	373.356613302397
725914800	1	373.64531305908
725918400	1	373.051132313523
725922000	1	372.516603335732
725925600	1	369.853499981133
725929200	1	366.901781838535
725932800	2	323.30744317326
725936400	2	324.056761112346
725940000	2	325.864282977276
725943600	2	329.419844996086
725947200	2	333.294887156223
725950800	2	336.486173019252
725954400	2	336.638057891077
725958000	2	336.165638096975
725961600	2	329.052819373926
725965200	2	325.093079377599
725968800	2	330.50254887017
725972400	2	336.093703695226
725976000	2	366.506603511373
725979600	2	366.60956977296
725983200	2	368.750351301486
725986800	2	369.158837204265
725990400	2	368.508364359883
725994000	2	367.95835746628
725997600	2	357.659322871651
726001200	2	358.194921431793
726004800	2	355.916737518843
726008400	2	344.593113398392
726012000	2	336.403733591648
726015600	2	330.822418197388
726019200	3	312.520368191495
726022800	3	313.389524591465
726026400	3	312.350947140552
726030000	3	311.862671929472
726033600	3	311.385513024063
726037200	3	311.615664726096
726040800	3	308.993465534814
726044400	3	308.115159192559
726048000	3	305.285449129823
726051600	3	304.017508179401
726055200	3	302.541789092862
726058800	3	301.614003464598
726062400	3	296.340926420442
726066000	3	295.802747196979
726069600	3	294.736772303865
726073200	3	293.873504329245
726076800	3	293.158462992076
726080400	3	292.84402697428
726084000	3	291.51272614264
726087600	3	293.575864777205
726091200	3	294.439983711467
726094800	3	295.702593680811
726098400	3	295.590789056185
726102000	3	295.679287956224
726105600	4	298.129223201671
726109200	4	298.692478882916
726112800	4	297.887564007911
726116400	4	297.998812068819
726120000	4	298.060180392594
726123600	4	298.313969985953
726127200	4	300.243112118839
726130800	4	299.685889566566
726134400	4	298.067339785272
726138000	4	297.112203942932
726141600	4	296.553642202525
726145200	4	296.359215315867
726148800	4	334.469176897874
726152400	4	333.694169937691
726156000	4	338.741883933888
726159600	4	339.852732017882
726163200	4	341.035428081008
726166800	4	342.433170012899
726170400	4	357.866666478568
726174000	4	357.721416340232
726177600	4	358.112808168519
726181200	4	359.094347874412
726184800	4	360.237249826762
726188400	4	361.462002621231
726192000	5	374.469202402665
726195600	5	376.895058407543
726199200	5	378.347801228446
726202800	5	379.739147559087
726206400	5	379.845613424283
726210000	5	378.165739254945
726213600	5	361.630883372215
726217200	5	360.931165848714
726220800	5	358.897138304101
726224400	5	356.595802213002
726228000	5	349.391472917078
726231600	5	343.233627373013
726235200	5	346.115520633974
726238800	5	346.105884715243
726242400	5	343.378892627457
726246000	5	344.497597321392
726249600	5	346.74156233241
726253200	5	349.3693231716
726256800	5	369.970196014485
726260400	5	368.760974103954
726264000	5	369.561564208864
726267600	5	369.335788310235
726271200	5	367.537194299081
726274800	5	365.49936533673
726278400	6	358.819638374575
726282000	6	358.96882056592
726285600	6	360.445017859763
726289200	6	359.194418597514
726292800	6	355.982513584451
726296400	6	356.59940645178
726300000	6	367.338276008483
726303600	6	366.833673489831
726307200	6	363.761645947733
726310800	6	357.38151550558
726314400	6	355.819475927704
726318000	6	354.676962843934
726321600	6	337.078854170739
726325200	6	337.429181431027
726328800	6	329.623977057554
726332400	6	327.812818766304
726336000	6	329.477792846916
726339600	6	332.673724794599
726343200	6	357.782579172881
726346800	6	357.676841387443
726350400	6	352.957609500159
726354000	6	340.708363005828
726357600	6	342.114906218617
726361200	6	345.612887585928
726364800	7	371.299893185112
726368400	7	372.746980250802
726372000	7	373.692350434293
726375600	7	373.267233497427
726379200	7	373.310453562563
726382800	7	373.186855344676
726386400	7	351.424814528308
726390000	7	352.674695522315
726393600	7	336.377986832749
726397200	7	330.129805867531
726400800	7	331.645913634448
726404400	7	332.630984868226
726408000	7	306.435513391014
726411600	7	306.701523666442
726415200	7	309.062713499054
726418800	7	324.482528830581
726422400	7	331.950962978924
726426000	7	337.901286618616
726429600	7	364.208572327741
726433200	7	364.383785163505
726436800	7	364.173153222485
726440400	7	364.11351438294
726444000	7	363.990248139929
726447600	7	363.586755503189
726451200	8	358.648291173563
726454800	8	358.914686228999
726458400	8	357.679804418024
726462000	8	350.818027029026
726465600	8	349.717326473973
726469200	8	351.096039287356
726472800	8	359.099658229109
726476400	8	358.710588768808
726480000	8	354.680387286331
726483600	8	346.310854664936
726487200	8	339.270676951923
726490800	8	333.802042182031
726494400	8	347.868368432402
726498000	8	347.780430417908
726501600	8	354.376516893906
726505200	8	357.23634376884
726508800	8	358.514031322908
726512400	8	359.267618371749
726516000	8	363.808302941419
726519600	8	364.239556819497
726523200	8	363.221353490696
726526800	8	363.363742048245
726530400	8	363.811277254272
726534000	8	364.271566327726
726537600	9	370.396168045894
726541200	9	370.667588988993
726544800	9	369.805986955583
726548400	9	369.529767401782
726552000	9	369.358428729761
726555600	9	369.198933516663
726559200	9	368.572728116789
726562800	9	369.212936856371
726566400	9	368.113135551755
726570000	9	367.284372008621
726573600	9	366.962175126228
726577200	9	367.197778952233
726580800	9	376.913172648099
726584400	9	377.987666589215
726588000	9	377.295027682818
726591600	9	377.075533466909
726595200	9	376.883260406184
726598800	9	376.644674739552
726602400	9	364.965494192464
726606000	9	366.793803006685
