Unix	jday	V-component_of_wind
788918400	1	2.536284997518
788922000	1	2.13548384351426
788925600	1	1.99939401427084
788929200	1	2.09683605627382
788932800	1	2.29344810454354
788936400	1	2.39325676547062
788940000	1	1.88359625211571
788943600	1	1.96003517728251
788947200	1	1.69601315775227
788950800	1	1.45843347295417
788954400	1	1.25791090563189
788958000	1	0.980917133926623
788961600	1	1.89217920086776
788965200	1	0.851540489664698
788968800	1	-0.0550997713796173
788972400	1	-0.524723726147575
788976000	1	-1.24683725148801
788979600	1	-2.05833023935188
788983200	1	-0.3925233089884
788986800	1	-1.99675160149104
788990400	1	-3.1897603685048
788994000	1	-3.44160035638232
788997600	1	-3.43418808525448
789001200	1	-3.65652623321252
789004800	2	-2.64358379638716
789008400	2	-3.36650242362498
789012000	2	-4.22177409351783
789015600	2	-4.97289669243078
789019200	2	-5.38100925722
789022800	2	-6.22316188530638
789026400	2	-6.43588025418366
789030000	2	-6.18273407251171
789033600	2	-0.391060909528728
789037200	2	5.47459993100721
789040800	2	6.13631510787115
789044400	2	6.22340516035728
789048000	2	5.06469557220779
789051600	2	5.3145745769543
789055200	2	5.77866687888917
789058800	2	6.22616762941395
789062400	2	6.25162746572364
789066000	2	6.20826272804478
789069600	2	6.28906954846929
789073200	2	4.50662618796204
789076800	2	3.24605798072433
789080400	2	3.22090818156418
789084000	2	4.21293463015982
789087600	2	4.87429582345968
789091200	3	7.15847333133871
789094800	3	7.0265782323829
789098400	3	7.04805833436897
789102000	3	6.74719504300509
789105600	3	6.51987448730724
789109200	3	6.19738213167769
789112800	3	2.86185339955365
789116400	3	3.18614756265874
789120000	3	2.97792895204344
789123600	3	2.53042314933846
789127200	3	2.0714185083687
789130800	3	1.71987005038282
789134400	3	2.6443738785818
789138000	3	2.14413049095145
789141600	3	1.96110953348488
789145200	3	1.67242735634539
789148800	3	1.44504401278402
789152400	3	1.19874825316944
789156000	3	-2.00774067895878
789159600	3	-1.64114833780554
789163200	3	-2.163060733213
789166800	3	-3.01694674485063
789170400	3	-3.42353854402636
789174000	3	-3.66518551862643
789177600	4	-3.97551347790608
789181200	4	-3.49626341707971
789184800	4	-3.32425356649843
789188400	4	-3.04921496657212
789192000	4	-3.10843477952658
789195600	4	-3.08096286035958
789199200	4	-3.63259023931276
789202800	4	-3.17862734730591
789206400	4	-2.47423520511986
789210000	4	-2.19915044411335
789213600	4	-2.23208166239266
789217200	4	-2.22932568264635
789220800	4	-1.17994300680056
789224400	4	-1.12185996285581
789228000	4	-0.832970988997352
789231600	4	-0.391301746554423
789235200	4	0.287582200907383
789238800	4	1.01171950838528
789242400	4	1.89695760990732
789246000	4	2.58947601436413
789249600	4	3.28398118817256
789253200	4	3.704925316055
789256800	4	3.87338128265899
789260400	4	3.91311318320643
789264000	5	4.16479067887828
789267600	5	3.87892563942033
789271200	5	4.14153430641378
789274800	5	4.76021857333232
789278400	5	4.85007082773333
789282000	5	4.71759013827817
789285600	5	4.35677432401254
789289200	5	3.90993706558909
789292800	5	3.38248136859528
789296400	5	2.86002409198438
789300000	5	2.45409891369658
789303600	5	1.99462657098633
789307200	5	1.08133334823908
789310800	5	0.431102300287454
789314400	5	-0.011988389260992
789318000	5	-0.16586399678449
789321600	5	-0.261875532209248
789325200	5	-0.210411125449553
789328800	5	3.40140335432682
789332400	5	2.37934808289139
789336000	5	1.753488511435
789339600	5	1.41246965593839
789343200	5	1.23795172222283
789346800	5	1.15105201991704
789350400	6	3.68105570607385
