Unix	jday	Downward_Long-Wave_Rad_Flux
978307200	1	282.949533690779
978310800	1	283.553110089452
978314400	1	304.568355749425
978318000	1	314.157255320868
978321600	1	318.377066981992
978325200	1	321.150331964122
978328800	1	350.155078459571
978332400	1	347.689232707847
978336000	1	347.718655728963
978339600	1	347.491148584506
978343200	1	345.938199867421
978346800	1	343.249452186387
978350400	1	291.005373467029
978354000	1	291.063193992211
978357600	1	301.536515148558
978361200	1	305.807441058705
978364800	1	303.547271802641
978368400	1	299.841398749226
978372000	1	279.383106354159
978375600	1	282.15068360247
978379200	1	287.312997091462
978382800	1	295.843838594199
978386400	1	305.544401422818
978390000	1	314.922279454882
978393600	2	352.872932375037
978397200	2	352.553007836049
978400800	2	351.510144868848
978404400	2	353.456851001205
978408000	2	353.479541616912
978411600	2	353.544527978435
978415200	2	341.842055009258
978418800	2	341.461767443886
978422400	2	333.662284916423
978426000	2	328.254013042767
978429600	2	326.417829009181
978433200	2	325.247241218781
978436800	2	309.337496858217
978440400	2	308.739756026957
978444000	2	300.776445393613
978447600	2	296.463573315475
978451200	2	293.150574698059
978454800	2	289.472301003036
978458400	2	275.286250688054
978462000	2	277.736093590276
978465600	2	281.402465519182
978469200	2	285.516877286828
978472800	2	289.844124662213
978476400	2	294.088285429866
978480000	3	317.97166483205
978483600	3	319.111234648496
978487200	3	317.696937522138
978490800	3	317.787264550643
978494400	3	317.821879273827
978498000	3	317.61731951082
978501600	3	310.793804394214
978505200	3	308.662931431792
978508800	3	306.369867989237
978512400	3	303.173344980589
978516000	3	300.559734758389
978519600	3	298.420980232037
978523200	3	286.258815137182
978526800	3	285.787713265956
978530400	3	285.101604490424
978534000	3	284.433946690568
978537600	3	283.893102530868
978541200	3	283.550567315682
978544800	3	285.838879957702
978548400	3	288.56579381118
978552000	3	292.030533235892
978555600	3	295.37656072929
978559200	3	298.867527040903
978562800	3	301.789294420111
978566400	4	315.22072736274
978570000	4	315.764114323798
978573600	4	316.497144752664
978577200	4	318.605156738415
978580800	4	320.660987867815
978584400	4	322.173072136252
978588000	4	327.76485228079
978591600	4	327.664963344586
978595200	4	324.883284765047
978598800	4	321.451448543017
978602400	4	318.931913820757
978606000	4	317.096453282632
978609600	4	305.9977003693
978613200	4	305.400028543762
978616800	4	305.056359243226
978620400	4	304.12083389884
978624000	4	303.18161891011
978627600	4	302.431785606832
978631200	4	306.880280282845
978634800	4	309.876633626554
978638400	4	313.255475737218
978642000	4	317.203733200587
978645600	4	320.944768420872
978649200	4	324.588921335095
978652800	5	342.860348331435
978656400	5	344.85906798449
978660000	5	344.664215914579
978663600	5	345.002841329762
978667200	5	345.276684057433
978670800	5	345.164710467701
978674400	5	340.408869657981
978678000	5	340.30893519537
978681600	5	342.055980672905
978685200	5	339.513565408336
978688800	5	335.167180781262
978692400	5	331.707474181784
978696000	5	320.193598128708
978699600	5	319.324238504132
978703200	5	317.824578605727
978706800	5	317.199697813742
978710400	5	316.840312269725
978714000	5	316.502740588659
978717600	5	315.473065482781
978721200	5	317.696420313903
