Unix	jday	Temperature
978307200	1	289.192861927647
978310800	1	289.420447059239
978314400	1	289.470599625145
978318000	1	289.263996649657
978321600	1	288.724226216918
978325200	1	288.000442956269
978328800	1	286.546235961598
978332400	1	285.360850738173
978336000	1	284.030513787138
978339600	1	283.612820717845
978343200	1	283.425146484724
978346800	1	283.288103029281
978350400	1	283.37157967213
978354000	1	283.084239023992
978357600	1	283.283446371638
978361200	1	283.291147760717
978364800	1	283.059330764493
978368400	1	282.936718379614
978372000	1	283.959562600642
978375600	1	285.074436709666
978379200	1	285.87839606657
978382800	1	286.672135012537
978386400	1	287.075335775415
978390000	1	286.997225478414
978393600	2	286.937301686806
978397200	2	286.954579702238
978400800	2	287.182944390867
978404400	2	286.782663046437
978408000	2	286.785091141472
978411600	2	286.467119005682
978415200	2	286.649379954672
978418800	2	286.360864732623
978422400	2	285.382099434593
978426000	2	284.620426208491
978429600	2	284.634808426048
978433200	2	284.539081905632
978436800	2	284.447738531326
978440400	2	284.166933254298
978444000	2	283.187542363284
978447600	2	282.7479994525
978451200	2	282.3113028258
978454800	2	281.736569063221
978458400	2	283.243755715208
978462000	2	284.472585779163
978465600	2	286.288169262462
978469200	2	288.138734443033
978472800	2	289.676215156161
978476400	2	290.919311315739
978480000	3	291.213549913804
978483600	3	291.070707678539
978487200	3	291.034751183555
978490800	3	290.914208377377
978494400	3	290.646239209015
978498000	3	290.193009385762
978501600	3	289.205524636991
978505200	3	288.384767731429
978508800	3	286.971304534142
978512400	3	286.017481107066
978516000	3	285.45921074438
978519600	3	284.87172258589
978523200	3	284.352785507592
978526800	3	283.723760025414
978530400	3	283.37407574555
978534000	3	283.275179146787
978537600	3	283.286232093559
978541200	3	283.386293195224
978544800	3	285.335166616253
978548400	3	286.67462018813
978552000	3	288.020440537752
978555600	3	289.323064149877
978559200	3	290.45407126715
978562800	3	291.327312840713
978566400	4	290.648370833524
978570000	4	290.561178287426
978573600	4	290.695871487717
978577200	4	290.859798987519
978580800	4	290.751620318208
978584400	4	290.437039790607
978588000	4	289.623350618618
978591600	4	289.428141877547
978595200	4	288.413394658874
978598800	4	287.554560923026
978602400	4	287.032990463009
978606000	4	286.449240821209
978609600	4	286.513425615107
978613200	4	285.870947483915
978616800	4	285.460092486377
978620400	4	285.176541910587
978624000	4	284.882443011011
978627600	4	284.634761072036
978631200	4	286.4162130754
978634800	4	287.853387225495
978638400	4	289.717666811317
978642000	4	291.577496552953
978645600	4	293.020937632175
978649200	4	294.010940600934
978652800	5	295.486449276059
978656400	5	295.716004515864
978660000	5	295.727570447099
978663600	5	295.528100307779
978667200	5	294.803060598335
978670800	5	294.170734105295
978674400	5	292.986553797622
978678000	5	292.863841433525
978681600	5	290.281621046185
978685200	5	288.178445442649
978688800	5	287.088989256322
978692400	5	286.878571364268
978696000	5	287.88680470827
978699600	5	286.924839254451
978703200	5	287.35492936718
978706800	5	287.702062216667
978710400	5	287.650729337609
978714000	5	287.42356283337
978717600	5	287.827287525929
978721200	5	288.684750103509
978724800	5	289.749520016691
978728400	5	290.748373694172
978732000	5	291.735885736139
978735600	5	292.533412895127
978739200	6	292.809289840287
978742800	6	292.511585883219
978746400	6	292.638018165991
978750000	6	292.4962529263
978753600	6	292.064020698604
978757200	6	291.542711465337
978760800	6	290.915702952218
978764400	6	289.897177832222
978768000	6	287.051139207783
978771600	6	284.787695781759
978775200	6	284.302331885942
978778800	6	284.060602037481
978782400	6	284.39310524039
978786000	6	285.183845494627
978789600	6	285.154256811438
978793200	6	285.111168256544
978796800	6	284.847043511235
978800400	6	284.351054975399
978804000	6	287.189789368868
978807600	6	287.976099246752
978811200	6	289.770674787196
978814800	6	291.051662814297
978818400	6	292.265201080016
978822000	6	293.338845137665
978825600	7	293.600960187589
978829200	7	293.542898895915
978832800	7	292.974669958543
978836400	7	292.632068495293
978840000	7	292.441421332743
978843600	7	292.040042282097
978847200	7	290.9882844634
978850800	7	290.4400586534
978854400	7	289.110690848289
978858000	7	288.201687571452
978861600	7	287.825143634944
978865200	7	287.391464272217
978868800	7	285.816798111993
978872400	7	285.501231651806
978876000	7	285.360853064936
978879600	7	285.624397304897
978883200	7	285.023416347589
978886800	7	284.503269993239
978890400	7	287.56660030974
978894000	7	288.116199207775
978897600	7	289.638406843894
978901200	7	291.280124205426
978904800	7	292.628651784193
978908400	7	293.925958620007
978912000	8	294.614731922542
978915600	8	294.731462480935
978919200	8	295.10760895247
978922800	8	295.470635323947
978926400	8	295.408025591793
978930000	8	295.080664545802
978933600	8	293.881970795066
978937200	8	293.00469628535
978940800	8	289.088290485819
978944400	8	287.633019713731
978948000	8	287.720449273705
978951600	8	287.924945415608
978955200	8	287.963319651062
978958800	8	287.195075965776
978962400	8	286.519039817204
978966000	8	286.082216418527
978969600	8	285.833643622442
978973200	8	285.644238917013
978976800	8	286.889931603755
978980400	8	288.420969194412
978984000	8	290.112520032299
978987600	8	291.607237945771
978991200	8	292.778607620082
978994800	8	293.60357762321
978998400	9	293.240995314507
979002000	9	291.854940911031
979005600	9	291.278293924158
979009200	9	290.995424715209
979012800	9	290.098268076503
979016400	9	288.920687404896
979020000	9	287.7705161932
979023600	9	287.280630376151
979027200	9	286.895343608837
979030800	9	286.742633526148
979034400	9	286.562349401668
979038000	9	286.508855262769
979041600	9	286.844598005943
979045200	9	287.072517449652
979048800	9	287.034202238897
979052400	9	287.003334766676
979056000	9	286.950807645855
979059600	9	286.891007163708
979063200	9	286.840898141113
979066800	9	286.846909884865
979070400	9	286.85679100349
979074000	9	286.875129894418
979077600	9	286.955399934253
979081200	9	287.024723811696
979084800	10	286.737161458107
979088400	10	286.620832371069
979092000	10	286.33678630516
979095600	10	286.20337027804
979099200	10	286.198835154093
979102800	10	286.180167450717
979106400	10	286.445279685272
979110000	10	286.448510959966
979113600	10	286.173426411754
979117200	10	285.988569416334
979120800	10	285.823637926069
979124400	10	285.684619015866
979128000	10	285.588282729718
979131600	10	285.554536039718
979135200	10	285.399593927363
979138800	10	285.300482023053
979142400	10	285.212483377507
979146000	10	285.153087558636
979149600	10	285.238193372165
979153200	10	285.419537886811
979156800	10	285.75558842299
979160400	10	286.703787860393
979164000	10	287.145740532567
979167600	10	288.006211702654
979171200	11	288.627805900139
979174800	11	289.155744874934
979178400	11	289.973546482868
979182000	11	289.839110083444
979185600	11	289.415984717536
979189200	11	288.838647558494
979192800	11	287.364893929914
979196400	11	286.672835398588
979200000	11	285.334139231196
979203600	11	284.452567725069
979207200	11	284.218841829159
979210800	11	284.185019933557
979214400	11	284.428153205985
979218000	11	284.421006926995
979221600	11	284.077741850922
979225200	11	283.507274520301
979228800	11	282.457650009087
979232400	11	282.057574614317
979236000	11	285.501539176233
979239600	11	287.417152454766
979243200	11	289.04983200137
979246800	11	290.676809963756
979250400	11	292.152962365271
979254000	11	293.357762262624
979257600	12	293.097677681811
979261200	12	293.424380570708
979264800	12	293.57274288829
979268400	12	293.974277371689
979272000	12	294.437953353554
979275600	12	294.58992626532
979279200	12	293.385048980211
979282800	12	292.878703795847
979286400	12	290.426891863074
979290000	12	290.13037800069
979293600	12	289.719423318499
979297200	12	288.391455564411
979300800	12	288.777338195274
979304400	12	287.867750148958
979308000	12	287.149463445951
979311600	12	286.927879121991
