Unix	jday	Downward_Long-Wave_Rad_Flux
915148800	1	338.664221223739
915152400	1	341.040982459914
915156000	1	345.089778186498
915159600	1	349.406939327095
915163200	1	345.182113556823
915166800	1	341.067094343833
915170400	1	344.471217441981
915174000	1	343.075354408545
915177600	1	353.336713374926
915181200	1	359.423661219219
915184800	1	363.5521934297
915188400	1	366.211212079683
915192000	1	340.747127242436
915195600	1	340.862312253668
915199200	1	328.057453549184
915202800	1	322.213200212196
915206400	1	318.50038848009
915210000	1	315.870239044717
915213600	1	306.575029743566
915217200	1	308.796885401321
915220800	1	312.765576253611
915224400	1	316.290211368422
915228000	1	319.744817509836
915231600	1	322.982522066969
915235200	2	339.614515137485
915238800	2	338.497366129759
915242400	2	339.235255044512
915246000	2	340.883371813872
915249600	2	341.513448026557
915253200	2	341.584020403065
915256800	2	327.543278446157
915260400	2	326.553222917933
915264000	2	323.559543158155
915267600	2	321.129267242211
915271200	2	319.227993097612
915274800	2	317.747154091082
915278400	2	307.450049654224
915282000	2	307.346063645292
915285600	2	306.960413086635
915289200	2	306.30824239476
915292800	2	305.547778253291
915296400	2	304.822472008658
915300000	2	297.571318272237
915303600	2	299.956588297926
915307200	2	303.899391268221
915310800	2	307.236859555907
915314400	2	310.581112936915
915318000	2	313.776746456602
915321600	3	322.742387170959
915325200	3	324.215993224739
915328800	3	323.828041568189
915332400	3	324.98819797792
915336000	3	325.257660668798
915339600	3	325.123256649226
915343200	3	315.11470930087
915346800	3	314.910333376772
915350400	3	312.918831499422
915354000	3	311.169701811876
915357600	3	309.771696289115
915361200	3	308.599586262796
915364800	3	300.990771715405
915368400	3	301.243610848751
915372000	3	300.648458694923
915375600	3	299.623425535033
915379200	3	298.905566944889
915382800	3	298.359180307965
915386400	3	297.666662757053
915390000	3	300.902253203199
915393600	3	305.542142136827
915397200	3	310.660520192127
915400800	3	315.846214258005
915404400	3	320.576450744017
915408000	4	336.687293138377
915411600	4	338.172316760064
915415200	4	337.556940571956
915418800	4	338.544427775022
915422400	4	339.736825995979
915426000	4	340.73920592797
915429600	4	335.757794892459
915433200	4	336.698425974919
915436800	4	334.829505282703
915440400	4	332.01639750832
915444000	4	329.238356591464
915447600	4	326.871410921992
915451200	4	316.818302710625
915454800	4	315.963627432097
915458400	4	315.408103800809
915462000	4	314.339386544235
915465600	4	313.394756485561
915469200	4	312.517100148769
915472800	4	302.368748020479
915476400	4	306.124855115281
915480000	4	310.3010731688
915483600	4	314.369087588799
915487200	4	318.498763418537
915490800	4	322.282545784636
915494400	5	340.910052947822
915498000	5	342.654130598126
915501600	5	343.219731793423
915505200	5	344.55670311635
915508800	5	345.654023674731
915512400	5	346.287918819803
915516000	5	349.107799285887
915519600	5	344.132146957944
915523200	5	340.48715950995
915526800	5	336.728817433598
915530400	5	334.446529827497
915534000	5	335.307198019459
915537600	5	362.33637073135
915541200	5	362.775935136876
915544800	5	360.365598500492
915548400	5	360.271193979368
915552000	5	358.892087875778
915555600	5	355.50163593834
915559200	5	357.254146404685
915562800	5	359.306333956342
915566400	5	361.105501369937
915570000	5	357.172748020095
915573600	5	355.526250855701
915577200	5	355.677966546262
915580800	6	389.788102357287
915584400	6	388.709612901079
915588000	6	387.094137576396
915591600	6	378.609135240451
915595200	6	375.121741829407
915598800	6	372.751289805386
915602400	6	358.144986112198
915606000	6	357.54250746864
915609600	6	351.619658815053
915613200	6	345.126777209727
915616800	6	338.922512613946
915620400	6	333.293541104796
915624000	6	293.500375036946
915627600	6	292.567570894778
915631200	6	290.656558292979
915634800	6	291.036847439065
915638400	6	291.629760242356
915642000	6	292.273538603424
915645600	6	302.702409461327
915649200	6	303.036517778101
915652800	6	308.526851542319
915656400	6	313.902791268174
915660000	6	320.48201984579
915663600	6	327.4351678265
915667200	7	370.702198718177
915670800	7	375.812590108239
915674400	7	380.269081916568
915678000	7	383.987223449853
915681600	7	385.14831441802
915685200	7	385.478276858456
915688800	7	375.020426561332
915692400	7	370.74947886376
915696000	7	367.501632257246
915699600	7	365.195858906127
915703200	7	362.944105788587
915706800	7	360.475076852674
915710400	7	319.873350627345
915714000	7	318.022935294543
915717600	7	319.477451458619
915721200	7	322.868737619044
915724800	7	324.692998015498
915728400	7	325.850722362972
915732000	7	354.491197743775
915735600	7	354.224317018261
915739200	7	361.252857047492
915742800	7	364.592260956703
915746400	7	366.702295519211
915750000	7	369.072199953384
915753600	8	374.118390027215
915757200	8	371.044435463562
915760800	8	369.90750276122
915764400	8	368.144741992166
915768000	8	367.237916001672
915771600	8	366.507034876547
915775200	8	361.909274426474
915778800	8	361.988284197495
915782400	8	361.67163696356
915786000	8	361.420097076089
915789600	8	361.29339004213
915793200	8	361.243074064655
915796800	8	356.87145412529
915800400	8	356.910365511782
915804000	8	356.165186780001
915807600	8	355.712985808739
915811200	8	354.275308376756
915814800	8	353.068537544554
915818400	8	316.061988921953
915822000	8	317.113110438456
915825600	8	304.402220526952
915829200	8	301.574367029124
915832800	8	301.996965427634
915836400	8	303.609818699741
915840000	9	335.784473944771
915843600	9	335.033586776846
915847200	9	323.727751305499
915850800	9	319.011298679834
915854400	9	315.683986928198
915858000	9	312.898957961227
915861600	9	295.92197493052
915865200	9	294.096132604313
915868800	9	296.211931486115
915872400	9	304.341052707205
915876000	9	308.789252343524
915879600	9	312.714132707054
915883200	9	287.652368488109
915886800	9	286.060659073588
915890400	9	283.295981769274
915894000	9	281.343007766815
915897600	9	279.931622574628
915901200	9	278.89317189673
915904800	9	275.775907101559
915908400	9	277.90711386454
915912000	9	281.80909199362
915915600	9	285.449791803615
915919200	9	288.714933903089
915922800	9	291.997728337539
915926400	10	312.422378884477
915930000	10	314.363879687036
915933600	10	314.364371344769
915937200	10	314.837788984427
915940800	10	314.995080497222
915944400	10	314.832004370057
915948000	10	310.337432810962
915951600	10	307.993422568392
915955200	10	305.228407167249
915958800	10	302.866010416523
915962400	10	301.344577361421
915966000	10	300.475974968342
915969600	10	291.414110952693
915973200	10	291.536187887408
915976800	10	291.760188508806
915980400	10	291.65884413576
915984000	10	291.642754314819
915987600	10	291.81372635673
915991200	10	293.481395168391
915994800	10	296.27280460543
915998400	10	300.485516900083
916002000	10	305.169461372237
916005600	10	309.967922398107
916009200	10	314.64251479063
916012800	11	339.855853474364
916016400	11	343.171132665516
916020000	11	343.602362184738
916023600	11	345.31673975004
916027200	11	347.144995251586
916030800	11	348.998412244554
916034400	11	354.788948725254
916038000	11	355.524243902304
916041600	11	351.123850279255
916045200	11	346.103633188392
916048800	11	341.482774207844
916052400	11	337.683896375957
916056000	11	318.056646871659
916059600	11	316.98177787382
916063200	11	315.922763115622
916066800	11	315.751330025993
916070400	11	316.11885946782
916074000	11	317.030547617212
916077600	11	334.014056989278
916081200	11	338.005260595173
916084800	11	345.079930591542
916088400	11	354.010406286103
916092000	11	362.748496500234
916095600	11	369.607461389665
916099200	12	403.019489913776
916102800	12	402.711051055118
916106400	12	401.013555645567
916110000	12	400.681257785987
916113600	12	399.97229837322
916117200	12	398.124921637202
916120800	12	349.761207356184
916124400	12	348.704881730728
916128000	12	344.871979980644
916131600	12	339.744129441636
916135200	12	335.828072814991
916138800	12	333.043207570956
