Unix	jday	U-component_of_wind
915148800	1	-4.65890136113489
915152400	1	-4.70106543463365
915156000	1	-6.01265885951239
915159600	1	-7.54002057874665
915163200	1	-8.09344097154502
915166800	1	-8.33247887349279
915170400	1	-8.01068681185874
915174000	1	-7.48714540674425
915177600	1	-6.40017552813109
915181200	1	-5.37439509855365
915184800	1	-4.58760112592437
915188400	1	-3.75114805609331
915192000	1	-4.74089979717198
915195600	1	-2.33004367948795
915199200	1	-1.12625145942989
915202800	1	-0.308726651603337
915206400	1	0.0832599079186676
915210000	1	0.428585667102553
915213600	1	-1.18411299062679
915217200	1	-1.41250091005184
915220800	1	-1.86450563857053
915224400	1	-2.69612406068669
915228000	1	-3.98138183286292
915231600	1	-5.10656987965017
915235200	2	-6.59814085919275
915238800	2	-6.12604232435408
915242400	2	-6.18246112318891
915246000	2	-6.28003974519306
915249600	2	-6.40926893955201
915253200	2	-6.50084680590953
915256800	2	-5.02055121167307
915260400	2	-5.33039837176804
915264000	2	-4.75246322318281
915267600	2	-3.97504821656759
915271200	2	-2.92652202566518
915274800	2	-2.08659316991188
915278400	2	-4.66260376790028
915282000	2	-1.97719450560094
915285600	2	-0.752488247515251
915289200	2	-0.318810731681576
915292800	2	-0.0970575511909252
915296400	2	0.0301577385529765
915300000	2	-3.37730317763943
915303600	2	-3.00924744504641
915307200	2	-3.4714960064045
915310800	2	-3.74515629350743
915314400	2	-4.3358375170664
915318000	2	-5.07493822800348
915321600	3	-8.813382781831
915325200	3	-8.79489383388158
915328800	3	-8.9464457290045
915332400	3	-8.89790126862075
915336000	3	-8.66648974478876
915339600	3	-8.36490943080085
915343200	3	-5.90187824228792
915346800	3	-6.41035917031544
915350400	3	-5.90882704596447
915354000	3	-5.53573703779848
915357600	3	-4.72833871758787
915361200	3	-3.93389436725321
915364800	3	-6.50284945643619
915368400	3	-3.66773547194405
915372000	3	-2.40027938635736
915375600	3	-1.87165934082227
915379200	3	-1.56910354642581
915382800	3	-1.28129576922523
915386400	3	-3.29846008939002
915390000	3	-2.8445140346593
915393600	3	-2.61893005501905
915397200	3	-2.66177739845229
915400800	3	-3.46505809080369
915404400	3	-4.3411468412535
915408000	4	-7.78480735100515
915411600	4	-7.71123538218272
915415200	4	-8.04499862560638
915418800	4	-8.04286898152615
915422400	4	-7.87992106386211
915426000	4	-7.5959281704163
915429600	4	-4.25461129786773
915433200	4	-4.11739595045943
915436800	4	-3.2506040181461
915440400	4	-2.59181089932853
915444000	4	-1.60795922371273
915447600	4	-0.61765999982545
915451200	4	-0.80753218889175
915454800	4	0.131649837844269
915458400	4	0.753938214519913
915462000	4	1.71714822197109
915465600	4	2.12486421736103
915469200	4	2.55602813543778
915472800	4	4.86107380509285
915476400	4	4.4533247584581
915480000	4	4.56239908285952
915483600	4	3.66700787603372
915487200	4	2.2314925746362
915490800	4	0.888750022245744
915494400	5	1.31294292383476
915498000	5	-1.1257225214382
915501600	5	-2.53787651042337
915505200	5	-3.96584935601429
915508800	5	-5.05633801831174
915512400	5	-5.82550417923212
915516000	5	-7.20355732570269
915519600	5	-6.34318552052049
915523200	5	-3.89258773942016
915526800	5	-1.61296431694514
915530400	5	0.0335832222900417
915534000	5	1.24056728496188
915537600	5	3.09960669055871
915541200	5	2.91694257956223
915544800	5	3.12803805596886
915548400	5	3.21722457486596
915552000	5	3.1441089765263
915555600	5	2.80971798651629
915559200	5	1.20744014713047
915562800	5	0.777499568164724
915566400	5	0.956231187379479
915570000	5	1.2609281628571
915573600	5	0.0135577583280189
915577200	5	-0.939538731518577
915580800	6	-0.639338943100802
915584400	6	-1.33400436262492
915588000	6	-2.2923493720485
915591600	6	-3.88404760997618
915595200	6	-5.45536731684849
915598800	6	-6.53975587400304
915602400	6	-6.04771746167484
915606000	6	-6.3563288457033
915609600	6	-5.15739250384925
915613200	6	-2.8326315896249
915616800	6	-1.04378013718798
915620400	6	0.30654172053203
915624000	6	1.06846722979841
