Unix	jday	Pressure
883612800	1	100065.43355105
883616400	1	100071.204316858
883620000	1	100070.012143395
883623600	1	100060.012143395
883627200	1	100040.012143395
883630800	1	100031.205885741
883634400	1	100047.278438314
883638000	1	100073.350990887
883641600	1	100107.580225079
883645200	1	100170.315499042
883648800	1	100193.350990887
883652400	1	100213.350990887
883656000	1	100137.580225079
883659600	1	100160.615716924
883663200	1	100160.615716924
883666800	1	100162.158817424
883670400	1	100147.580225079
883674000	1	100153.350990887
883677600	1	100167.278438314
883681200	1	100207.278438314
883684800	1	100240.313930159
883688400	1	100290.313930159
883692000	1	100313.349422004
883695600	1	100331.506103623
883699200	2	100273.349422004
883702800	2	100247.578656196
883706400	2	100233.349422004
883710000	2	100197.578656196
883713600	2	100159.421974577
883717200	2	100138.229801114
883720800	2	100210.615716924
883724400	2	100229.42354346
883728000	2	100266.388051615
883731600	2	100299.42354346
883735200	2	100323.350990887
883738800	2	100353.350990887
883742400	2	100283.350990887
883746000	2	100283.350990887
883749600	2	100270.315499042
883753200	2	100227.580225079
883756800	2	100210.315499042
883760400	2	100213.350990887
883764000	2	100194.543164351
883767600	2	100232.459035305
883771200	2	100253.651208769
883774800	2	100269.421974577
883778400	2	100256.386482732
883782000	2	100239.421974577
883785600	3	100134.300784804
883789200	3	100112.759253187
883792800	3	100072.759253187
883796400	3	99992.7592531872
883800000	3	99961.5670797236
883803600	3	99941.5670797236
883807200	3	100074.604140452
883810800	3	100031.568648607
883814400	3	100025.496096034
883818000	3	100082.460604188
883821600	3	100132.460604188
883825200	3	100168.533156762
883828800	3	100095.797882798
883832400	3	100001.568648607
883836000	3	99964.6041404517
883839600	3	99914.6041404517
883843200	3	99884.6041404517
883846800	3	99853.411966988
883850400	3	99801.8688664884
883854000	3	99810.6766930248
883857600	3	99833.411966988
883861200	3	99844.6041404517
883864800	3	99848.5315878786
883868400	3	99858.5315878786
883872000	4	99834.6041404517
883875600	4	99832.7608220703
883879200	4	99808.8333746433
883882800	4	99721.8688664884
883886400	4	99671.8688664884
883890000	4	99654.6041404517
883893600	4	99574.9059272164
883897200	4	99601.8704353714
883900800	4	99621.8704353714
883904400	4	99651.8704353714
883908000	4	99663.7137537528
883911600	4	99679.1351614081
883915200	4	99674.9074960995
883918800	4	99650.6782619078
883922400	4	99624.9059272164
883926000	4	99591.8704353714
883929600	4	99591.8704353714
883933200	4	99583.7137537528
883936800	4	99464.0155405176
883940400	4	99458.8943507441
883944000	4	99440.0865242077
883947600	4	99416.1590767808
883951200	4	99398.0023951622
883954800	4	99381.9298425891
883958400	5	99398.0023951622
883962000	5	99394.9669033172
883965600	5	99372.2316293539
883969200	5	99292.2316293539
883972800	5	99224.0749477353
883976400	5	99164.0749477353
883980000	5	99097.1104395804
883983600	5	99112.2316293539
883987200	5	99121.0378870072
883990800	5	99144.9653344341
883994400	5	99134.9653344341
883998000	5	99134.9653344341
884001600	5	99086.1590767808
884005200	5	99051.9314114721
884008800	5	99020.0880930907
884012400	5	98970.0880930907
884016000	5	98972.823367054
884019600	5	98986.7508144809
884023200	5	99017.9429879445
884026800	5	99058.8349435264
884030400	5	99061.5702174896
884034000	5	99045.7978827983
884037600	5	99062.7623909533
884041200	5	99091.5686486066
884044800	6	99084.6041404517
884048400	6	99114.6041404517
884052000	6	99113.4119669881
884055600	6	99084.6041404517
884059200	6	99064.6041404517
884062800	6	99054.3039225699
884066400	6	99051.5686486066
884070000	6	99102.4606041885
884073600	6	99125.4976649165
884077200	6	99173.6543465351
884080800	6	99189.4251123435
884084400	6	99215.1958781518
884088000	6	99199.4251123435
884091600	6	99206.3880516154
884095200	6	99213.6527776521
884098800	6	99183.6527776521
884102400	6	99176.3880516154
884106000	6	99196.3880516154
884109600	6	99223.3525597703
884113200	6	99267.2800071972
884116800	6	99306.3880516154
884120400	6	99317.580225079
884124000	6	99319.1217566957
884127600	6	99320.3139301593
884131200	7	99317.2784383142
884134800	7	99323.0492041226
884138400	7	99307.2784383142
884142000	7	99277.2784383142
884145600	7	99239.1217566957
884149200	7	99239.1217566957
884152800	7	99293.0492041226
884156400	7	99360.3154990423
884160000	7	99379.1233255787
884163600	7	99416.3880516154
884167200	7	99416.3880516154
884170800	7	99428.2313699968
884174400	7	99315.4976649165
884178000	7	99263.6527776521
884181600	7	99283.6527776521
884185200	7	99289.4251123435
884188800	7	99246.6898383802
884192400	7	99209.7253302252
884196000	7	99132.4606041885
884199600	7	99125.4960960335
884203200	7	99125.1943092688
884206800	7	99163.3509908874
884210400	7	99155.1943092687
884214000	7	99136.3864827324
884217600	8	99020.3139301593
884221200	8	99030.614148041
884224800	8	99035.4945271505
884228400	8	98984.3023536869
884232000	8	98919.7237613422
884235600	8	98871.2668618418
884239200	8	98817.2800071972
884242800	8	98884.2445153522
884246400	8	98966.0878337336
884250000	8	99034.544733234
884253600	8	99099.4235434604
884257200	8	99142.4590353055
884260800	8	98924.6025715687
884264400	8	98937.3378455319
884268000	8	98945.4945271505
884271600	8	98932.4590353055
884275200	8	98938.2298011138
884278800	8	98969.4219745774
884282400	8	98939.4219745774
884286000	8	99022.1572485407
884289600	8	99122.1556796577
884293200	8	99140.3123612763
884296800	8	99097.2753005482
884300400	8	99061.2027479751
884304000	9	98984.2398087032
884307600	9	98984.8418133497
884311200	9	98991.8078903877
884314800	9	98946.6898383802
884318400	9	98974.8465199987
884322000	9	98990.6172858071
884325600	9	99110.0168500435
884329200	9	99148.4721806609
884332800	9	99200.3154990423
884336400	9	99267.580225079
884340000	9	99298.2313699968
884343600	9	99322.4606041885
884347200	9	99344.3070603359
884350800	9	99318.5347256446
884354400	9	99415.5008026826
884358000	9	99388.2360766458
884361600	9	99378.2345077628
884365200	9	99402.1619551897
884368800	9	99416.0894026166
884372400	9	99486.0878337336
884376000	9	99526.0862648506
884379600	9	99493.0492041226
884383200	9	99487.2768694312
884386800	9	99450.3123612763
884390400	10	99517.2768694312
884394000	10	99484.2398087032
884397600	10	99418.4690428948
884401200	10	99352.6982770865
884404800	10	99321.5061036229
884408400	10	99291.5061036229
884412000	10	99373.0492041226
884415600	10	99384.543164351
884419200	10	99377.2784383142
884422800	10	99392.1572485407
884426400	10	99422.1572485407
884430000	10	99433.3494220043
884433600	10	99444.3023536869
884437200	10	99458.5315878786
884440800	10	99434.3023536869
884444400	10	99398.5315878786
884448000	10	99398.5315878786
884451600	10	99398.5315878786
884455200	10	99348.5315878786
884458800	10	99396.1456720683
884462400	10	99382.7592531872
884466000	10	99344.3023536869
884469600	10	99321.5670797236
884473200	10	99301.5670797236
884476800	11	99324.3023536869
884480400	11	99372.4590353055
884484000	11	99390.37490626
884487600	11	99374.3023536869
884491200	11	99328.5315878786
884494800	11	99288.5315878786
884498400	11	99248.5331567616
884502000	11	99264.3039225699
884505600	11	99278.8333746433
884509200	11	99288.8333746433
884512800	11	99267.6412011797
884516400	11	99245.7978827983
884520000	11	99138.8349435264
884523600	11	99081.5686486066
884527200	11	99055.4960960335
884530800	11	99063.6527776521
884534400	11	99100.6172858071
884538000	11	99140.6172858071
884541600	11	99159.4251123434
884545200	11	99193.6527776521
884548800	11	99216.3880516154
884552400	11	99226.3880516154
884556000	11	99246.3880516154
884559600	11	99269.1233255787
884563200	12	99303.0507730056
884566800	12	99271.2058857411
884570400	12	99328.1703938961
884574000	12	99356.0846959676
884577600	12	99376.0846959676
884581200	12	99387.928014349
884584800	12	99403.3509908873
884588400	12	99429.4219745774
884592000	12	99452.4590353055
884595600	12	99527.3394144149
884599200	12	99550.37490626
884602800	12	99584.3023536869
884606400	12	99511.5686486066
884610000	12	99508.2298011138
884613600	12	99529.4219745774
884617200	12	99572.4590353055
884620800	12	99573.6512087691
884624400	12	99598.2298011138
