Unix	jday	U-component_of_wind
883612800	1	3.03915524968122
883616400	1	5.11899823197252
883620000	1	5.67549522886083
883623600	1	5.55654228257498
883627200	1	5.33085813702581
883630800	1	4.96687865174213
883634400	1	5.53278050413637
883638000	1	3.77202504219388
883641600	1	2.06732725131254
883645200	1	0.774495437531033
883648800	1	0.235113129940503
883652400	1	-0.198564247360761
883656000	1	0.0624231119847774
883659600	1	-0.290073516922994
883663200	1	-0.520426476307339
883666800	1	-0.674790239459003
883670400	1	-0.453889877125554
883674000	1	-0.207284609585992
883677600	1	0.94624649984125
883681200	1	1.25857045249834
883684800	1	2.05301709843354
883688400	1	2.76971595583723
883692000	1	3.54147283663108
883695600	1	4.12494049423293
883699200	2	0.48838538644848
883702800	2	2.97275454989002
883706400	2	3.71987724141863
883710000	2	3.91551887549341
883713600	2	3.79997282767266
883717200	2	3.65075368407464
883720800	2	4.54026963942954
883724400	2	3.70955678412872
883728000	2	2.70825350596545
883731600	2	1.46708141350194
883735200	2	0.596149671078334
883738800	2	-0.0345451847924854
883742400	2	-1.01709699546409
883746000	2	-0.60574782665251
883749600	2	-0.418676501250731
883753200	2	-0.513656148615976
883756800	2	-0.688806762569377
883760400	2	-0.77224913331774
883764000	2	0.450346835721401
883767600	2	0.735847798200343
883771200	2	1.57301232185705
883774800	2	2.40952564763494
883778400	2	3.34469009481795
883782000	2	4.00304722748362
883785600	3	3.9293861191165
883789200	3	4.02184586545418
883792800	3	4.04223719007839
883796400	3	4.12539416427469
883800000	3	4.33323228238323
883803600	3	4.32429328890317
883807200	3	4.14297914861137
883810800	3	3.1668868434643
883814400	3	2.60520841271024
883818000	3	2.76897006485761
883821600	3	2.3144036015709
883825200	3	1.45704283801542
883828800	3	0.639826705524128
883832400	3	-0.445161528960194
883836000	3	-1.05798723851656
883839600	3	-1.36702281792397
883843200	3	-1.68939566844692
883846800	3	-1.98945295670999
883850400	3	-1.41966623753588
883854000	3	-2.05084778342826
883857600	3	-1.63238786274148
883861200	3	-0.593851548092207
883864800	3	1.24124701125575
883868400	3	2.27956412966968
883872000	4	1.21767480784687
883875600	4	2.04237603299241
883879200	4	2.27053699489892
883882800	4	2.38155801569053
883886400	4	3.01294423720036
883890000	4	3.3903980683712
883893600	4	2.39548986395846
883897200	4	2.49263064698051
883900800	4	1.97355037106381
883904400	4	1.62993277731905
883908000	4	1.40166360419011
883911600	4	1.21897347405503
883915200	4	1.43268452034818
883918800	4	0.805644117021488
883922400	4	0.956472963652774
883926000	4	0.960713628218436
883929600	4	0.735370405352241
883933200	4	0.427341287661016
883936800	4	0.453097352653432
883940400	4	-0.258208513453458
883944000	4	-0.248079305605491
883947600	4	0.0766430085016705
883951200	4	0.812697435217671
883954800	4	1.57013200399768
883958400	5	-2.27574732859908
883962000	5	0.173434816101728
883965600	5	1.41065361241178
883969200	5	1.61897857871587
883972800	5	1.59068589985483
883976400	5	1.74308555598986
883980000	5	3.80402758675447
883983600	5	3.58695649264887
883987200	5	3.58875157019152
883990800	5	3.88143470241199
883994400	5	3.89462385117232
883998000	5	3.87075479269392
884001600	5	2.3349831630427
884005200	5	1.76358628997485
884008800	5	1.02356710152459
884012400	5	0.612988173263013
884016000	5	0.677996166012188
884019600	5	0.451409601435752
884023200	5	1.33205997612856
884026800	5	1.30457712750306
884030400	5	1.31938192293008
884034000	5	1.51748196471751
884037600	5	1.8606858630219
884041200	5	2.37513197207485
884044800	6	0.595156485402237
884048400	6	1.95790512225615
884052000	6	2.00482630777796
884055600	6	1.9343311185238
884059200	6	2.05536630939975
884062800	6	2.14727242456886
884066400	6	2.82137634293951
884070000	6	2.33006839379623
884073600	6	1.94050921817641
884077200	6	1.52892685096007
884080800	6	1.15812863146729
884084400	6	0.883646848091018
884088000	6	0.520841721038707
884091600	6	-0.0173259411273351
884095200	6	0.0705189667111686
884098800	6	0.42601111778289
884102400	6	0.903485680294148
884106000	6	1.16901529597626
884109600	6	1.36104673600054
884113200	6	1.21471490661713
884116800	6	1.90452902923524
884120400	6	2.5079200601655
884124000	6	3.2418985557902
884127600	6	3.89564904057647
884131200	7	1.96318440531644
884134800	7	3.98670727340392
884138400	7	4.85876526802956
884142000	7	5.07982464333288
884145600	7	5.13029371155262
884149200	7	5.10155162852243
884152800	7	5.64109747443358
884156400	7	4.91316027640462
884160000	7	3.61849578521044
884163600	7	2.44900762871151
884167200	7	1.58201094539456
884170800	7	0.77014747212179
884174400	7	-2.49245499076737
884178000	7	-2.50003811193965
