Unix	jday	Precipitation_rate
883612800	1	0
883616400	1	0
883620000	1	0
883623600	1	0
883627200	1	0
883630800	1	0
883634400	1	0
883638000	1	0
883641600	1	0
883645200	1	0
883648800	1	0
883652400	1	0
883656000	1	0
883659600	1	0
883663200	1	0
883666800	1	0
883670400	1	0
883674000	1	0
883677600	1	0
883681200	1	0
883684800	1	0
883688400	1	0
883692000	1	0
883695600	1	0
883699200	2	0
883702800	2	0
883706400	2	0
883710000	2	0
883713600	2	0
883717200	2	0
883720800	2	0
883724400	2	0
883728000	2	0
883731600	2	0
883735200	2	0
883738800	2	0
883742400	2	0
883746000	2	0
883749600	2	0
883753200	2	0
883756800	2	0
883760400	2	0
883764000	2	0
883767600	2	0
883771200	2	0
883774800	2	0
883778400	2	0
883782000	2	0
883785600	3	0
883789200	3	0
883792800	3	0
883796400	3	0
883800000	3	0
883803600	3	0
883807200	3	0
883810800	3	0
883814400	3	0
883818000	3	0
883821600	3	0
883825200	3	0
883828800	3	0
883832400	3	0
883836000	3	0
883839600	3	0
883843200	3	0
883846800	3	0
883850400	3	5.09551731537946e-07
883854000	3	1.01910346307589e-06
883857600	3	1.2060025452753e-06
883861200	3	1.57980073092207e-06
883864800	3	3.66915313545276e-06
883868400	3	6.57160674490591e-06
883872000	4	5.9294492178082e-06
883875600	4	4.10845601762183e-06
883879200	4	1.90245341694197e-06
883882800	4	1.2060025452753e-06
883886400	4	1.2060025452753e-06
883890000	4	6.96450813737349e-07
883893600	4	6.16434585807137e-06
883897200	4	3.22737046301767e-05
883900800	4	5.17285698766138e-05
883904400	4	6.16055353635449e-05
883908000	4	6.68246484570611e-05
883911600	4	7.77609057471868e-05
883915200	4	0.000147546613043658
883918800	4	0.000243017350075325
883922400	4	0.000333941253747529
883926000	4	0.000322836370165886
883929600	4	0.000279799373941685
883933200	4	0.000243616916739816
883936800	4	8.72766297951539e-05
883940400	4	0.00017116322495067
883944000	4	0.000244256840423429
883947600	4	0.00034424619770844
883951200	4	0.000450420707776727
883954800	4	0.000563047823076103
883958400	5	0.000871788299695675
883962000	5	0.00117802340854154
883965600	5	0.00106884898870499
883969200	5	0.000884177443860562
883972800	5	0.000793204624871963
883976400	5	0.000729581324488814
883980000	5	0.000373218620295198
883983600	5	0.00045772531973878
883987200	5	0.000470392967210973
883990800	5	0.000453767941176407
883994400	5	0.000450613681063008
883998000	5	0.000435741236332516
884001600	5	0.000319458278669572
884005200	5	0.000180757315515756
884008800	5	0.000128853341747847
884012400	5	0.000131953388408581
884016000	5	0.000140555200130929
884019600	5	0.000134680572155951
884023200	5	2.11700679099491e-05
884026800	5	1.62321227033994e-05
884030400	5	9.14974248961555e-06
884034000	5	5.90656148154952e-06
884037600	5	4.32964709711864e-06
884041200	5	3.58192021336528e-06
884044800	6	0
884048400	6	0
884052000	6	0
884055600	6	0
884059200	6	0
884062800	6	0
884066400	6	0
884070000	6	0
884073600	6	0
884077200	6	0
884080800	6	0
884084400	6	0
884088000	6	0
884091600	6	0
884095200	6	0
884098800	6	0
884102400	6	0
884106000	6	0
884109600	6	2.38975383212261e-06
884113200	6	9.76975767697432e-06
884116800	6	1.23176873488495e-05
884120400	6	1.2328898823056e-05
884124000	6	1.16324477717867e-05
884127600	6	9.85453687654103e-06
884131200	7	1.41217640381562e-06
884134800	7	1.19008747932927e-06
884138400	7	1.10862722933869e-06
884142000	7	8.40267875900739e-07
884145600	7	4.31279869214982e-07
884149200	7	4.31279869214982e-07
884152800	7	0
884156400	7	0
884160000	7	0
884163600	7	0
884167200	7	0
884170800	7	0
884174400	7	0
884178000	7	2.68359341450943e-07
884181600	7	1.10862722933869e-06
884185200	7	3.16296117623965e-06
884188800	7	4.03841873769034e-06
884192400	7	5.19012802410888e-06
884196000	7	3.61347507947923e-06
884199600	7	4.15019378635513e-06
884203200	7	3.45374299386575e-06
884206800	7	4.28279952470592e-06
884210400	7	5.65659781135657e-06
884214000	7	7.04949945426467e-06
884217600	8	7.46633906236627e-06
884221200	8	2.2096983706547e-05
884224800	8	3.98553180027847e-05
884228400	8	6.17542387439671e-05
884232000	8	7.0016223299766e-05
884235600	8	7.78692146420428e-05
884239200	8	7.35226832807317e-05
884242800	8	5.47743540450307e-05
884246400	8	4.56640794881342e-05
884250000	8	3.51991115571718e-05
884253600	8	2.98315185391946e-05
884257200	8	2.51189810184462e-05
884260800	8	6.88558635988285e-07
884264400	8	9.92107835713807e-07
884268000	8	1.29565698494215e-06
884271600	8	9.92107835713807e-07
884275200	8	6.88558635988285e-07
884278800	8	6.07098367475786e-07
884282400	8	0
884286000	8	0
884289600	8	0
884293200	8	0
884296800	8	0
884300400	8	0
884304000	9	9.17193151525898e-06
884307600	9	1.32483449041279e-05
884311200	9	2.83622534394145e-05
884314800	9	4.86276852582899e-05
884318400	9	4.75654994036475e-05
884322000	9	4.10288217630249e-05
884325600	9	0
884329200	9	0
884332800	9	0
884336400	9	0
884340000	9	0
884343600	9	0
884347200	9	0
884350800	9	0
884354400	9	0
884358000	9	0
884361600	9	0
884365200	9	0
884368800	9	0
884372400	9	0
884376000	9	0
884379600	9	0
884383200	9	0
884386800	9	0
884390400	10	0
884394000	10	0
884397600	10	0
884401200	10	0
884404800	10	0
884408400	10	0
884412000	10	0
884415600	10	0
884419200	10	0
884422800	10	0
884426400	10	0
884430000	10	0
884433600	10	0
884437200	10	2.68359341450943e-07
884440800	10	1.29552629029013e-06
884444400	10	3.64534593243965e-06
884448000	10	6.25563267671896e-06
884451600	10	9.66780897269624e-06
884455200	10	2.39875753433093e-05
884458800	10	2.95611295070391e-05
884462400	10	2.78996978206335e-05
884466000	10	2.86774370814316e-05
884469600	10	2.93115314659578e-05
884473200	10	3.23003208591833e-05
884476800	11	0.000127031749551881
884480400	11	0.000182317671276141
884484000	11	0.000189653668300248
884487600	11	0.000171608772326574
884491200	11	0.000137594489982353
884494800	11	0.000114661494573156
884498400	11	2.39621582845749e-05
884502000	11	3.5254193865521e-05
884505600	11	5.24619996573543e-05
884509200	11	7.30353742641669e-05
884512800	11	0.000101698665119079
884516400	11	0.000140980660973297
884520000	11	0.000174137630089291
884523600	11	0.000112842467806222
884527200	11	9.81999079512423e-05
884530800	11	0.000104072603750353
884534400	11	0.00010478785686367
884538000	11	0.000103413756230479
884541600	11	7.58747872905881e-05
884545200	11	7.01161893290368e-05
884548800	11	6.31465471204534e-05
884552400	11	5.9049170395915e-05
884556000	11	5.77025384297714e-05
884559600	11	5.29439038498806e-05
884563200	12	1.33417971011961e-05
884566800	12	1.40161266982856e-05
884570400	12	1.52844864697991e-05
884574000	12	1.34011363974854e-05
884577600	12	1.11518804496838e-05
884581200	12	8.88352141911298e-06
884584800	12	0
884588400	12	0
884592000	12	0
884595600	12	0
884599200	12	0
884602800	12	0
884606400	12	0
884610000	12	0
884613600	12	0
884617200	12	0
884620800	12	0
884624400	12	0
884628000	12	0
884631600	12	0
884635200	12	0
884638800	12	0
884642400	12	0
884646000	12	0
884649600	13	0
884653200	13	0
884656800	13	0
884660400	13	0
884664000	13	0
884667600	13	0
884671200	13	0
884674800	13	0
884678400	13	0
884682000	13	0
884685600	13	0
884689200	13	0
884692800	13	0
884696400	13	0
884700000	13	0
884703600	13	0
884707200	13	0
884710800	13	0
884714400	13	0
884718000	13	0
884721600	13	0
884725200	13	0
884728800	13	0
884732400	13	0
884736000	14	2.68359341450943e-07
884739600	14	3.49819600702483e-07
884743200	14	2.68359341450943e-07
884746800	14	8.14602592515397e-08
884750400	14	2.68359341450943e-07
