Unix	jday	U-component_of_wind
946684800	1	-3.59549610381637
946688400	1	-4.42212697946592
946692000	1	-4.74444399524367
946695600	1	-4.5385838785793
946699200	1	-3.67842858441511
946702800	1	-2.8584067562386
946706400	1	-3.11672160739485
946710000	1	-2.37056509470469
946713600	1	-0.636238392641049
946717200	1	1.14992201458641
946720800	1	2.35850192330533
946724400	1	3.16255989199939
946728000	1	2.32018744782405
946731600	1	2.69371603711033
946735200	1	2.39971127446632
946738800	1	2.03484575938328
946742400	1	2.10288608198052
946746000	1	2.16491326753377
946749600	1	1.65923220528975
946753200	1	1.82602939551149
946756800	1	2.05152625534049
946760400	1	1.77027024378425
946764000	1	1.19389417747603
946767600	1	0.738050472543821
946771200	2	0.704069961835784
946774800	2	0.894500794032937
946778400	2	1.37094092122602
946782000	2	2.06177150927107
946785600	2	2.83721206628588
946789200	2	3.54025940535155
946792800	2	4.05538146515243
946796400	2	4.78263296457241
946800000	2	4.86080272675884
946803600	2	4.62193678099144
946807200	2	4.558596419443
946810800	2	4.59131741843378
946814400	2	5.77641031316081
946818000	2	6.23886606998004
946821600	2	5.80963832828021
946825200	2	5.31677189923673
946828800	2	5.49159164247239
946832400	2	5.66139046010968
946836000	2	8.0612916701062
946839600	2	7.97083613795474
946843200	2	8.3285061061993
946846800	2	8.47300277132086
946850400	2	8.53197431624002
946854000	2	8.39539787113474
946857600	3	10.1040387343688
946861200	3	10.8135964627707
946864800	3	10.7215665085734
946868400	3	10.2652152739727
946872000	3	10.0817775645482
946875600	3	10.0421446460185
946879200	3	9.71514105737155
946882800	3	10.534119291698
946886400	3	10.9827473634414
946890000	3	11.4435310973192
946893600	3	11.8401179541238
946897200	3	12.0494023763257
946900800	3	11.8924019561139
946904400	3	12.0264328487016
946908000	3	11.587831455717
946911600	3	10.7903482049112
946915200	3	10.2049807790703
946918800	3	9.69818919270165
946922400	3	10.188895854195
946926000	3	9.58126531866022
946929600	3	8.57995656082065
946933200	3	7.82841794042363
946936800	3	7.69794991335768
946940400	3	7.6906149274607
946944000	4	8.28192581724427
946947600	4	8.17784140747113
946951200	4	7.45577332781606
946954800	4	6.83334825659426
946958400	4	6.36922802812774
946962000	4	6.01691758430599
946965600	4	5.07288957295076
946969200	4	5.3763793148057
946972800	4	5.24415786744546
946976400	4	5.21295327631559
946980000	4	5.16547121098791
946983600	4	5.08565295835748
946987200	4	5.057220119488
946990800	4	4.69671752364753
946994400	4	4.63383395029688
946998000	4	4.37208504735839
947001600	4	3.91563808387691
947005200	4	3.48186784611002
947008800	4	3.9280401125042
947012400	4	2.94999067276371
947016000	4	2.12561858453949
947019600	4	1.67419777694424
947023200	4	1.18817905384204
947026800	4	0.573397087702656
947030400	5	-0.813294260747087
947034000	5	-2.70800710072516
947037600	5	-3.8687308832082
947041200	5	-4.58467435157581
947044800	5	-4.85630333080494
947048400	5	-5.10646952735717
947052000	5	-3.90446606721332
947055600	5	-4.42060022780428
947059200	5	-4.15427437150242
947062800	5	-3.86556819921194
947066400	5	-3.24381898369807
947070000	5	-2.72116828949157
947073600	5	-3.05173946545443
947077200	5	-2.3354083087119
947080800	5	-1.91318757208584
947084400	5	-1.79493118566346
947088000	5	-1.57518001810688
947091600	5	-1.26560070233124
947095200	5	-0.731670323256831
947098800	5	-0.0799049930085289
947102400	5	0.439595105880071
947106000	5	0.0357748215010037
947109600	5	-1.19286378935868
947113200	5	-1.94300670799871
947116800	6	-0.707941768401108
947120400	6	-1.67342884240166
947124000	6	-2.21186333654257
947127600	6	-2.48889009196314
947131200	6	-2.61350876651308
947134800	6	-2.73462203147704
947138400	6	-3.62436596017036
947142000	6	-4.18806639948725
947145600	6	-3.66266932821948
947149200	6	-2.918638040519
947152800	6	-2.4763999657612
947156400	6	-2.22052923180586
947160000	6	-2.51131334320078
947163600	6	-2.7274019770496
947167200	6	-3.31176759266583
947170800	6	-3.72297206773541
947174400	6	-3.86929775774811
947178000	6	-4.01861887959013
947181600	6	-4.69529766247724
947185200	6	-5.2773254011389
947188800	6	-5.17935255768831
947192400	6	-5.08774012947207
947196000	6	-5.02610547615884
