Unix	jday	Precipitation_rate
725846400	1	1.01539989156967e-06
725850000	1	9.12354013618873e-07
725853600	1	5.10011142706714e-07
725857200	1	3.47877053730552e-07
725860800	1	2.55005571353357e-07
725864400	1	1.08698573645802e-06
725868000	1	5.88647913444182e-06
725871600	1	1.64546416821828e-05
725875200	1	2.94829548245008e-05
725878800	1	4.07672280959719e-05
725882400	1	4.19578706455087e-05
725886000	1	4.20586008244825e-05
725889600	1	1.77253648302203e-05
725893200	1	2.47253637130106e-05
725896800	1	2.97115862277321e-05
725900400	1	3.27513220843634e-05
725904000	1	3.66496068087646e-05
725907600	1	3.66358294480024e-05
725911200	1	1.96466455019836e-05
725914800	1	1.98888271526204e-05
725918400	1	2.49895572052835e-05
725922000	1	2.90407220161763e-05
725925600	1	2.9900255673891e-05
725929200	1	3.26816837964562e-05
725932800	2	3.53023730360929e-05
725936400	2	4.11286929755065e-05
725940000	2	4.36679393295215e-05
725943600	2	4.28613136271944e-05
725947200	2	4.23204786333421e-05
725950800	2	3.73946388936194e-05
725954400	2	1.27904538868907e-05
725958000	2	2.28594883712749e-05
725961600	2	3.38632088680154e-05
725965200	2	5.03740935279938e-05
725968800	2	7.79359148590149e-05
725972400	2	0.000112265384852461
725976000	2	0.000342327464615817
725979600	2	0.000455934086658118
725983200	2	0.0004976268064382
725986800	2	0.000455248231567174
725990400	2	0.000360781586176669
725994000	2	0.000289289185279245
725997600	2	2.60970439331155e-05
726001200	2	2.82251806826478e-05
726004800	2	2.58382133930339e-05
726008400	2	1.95041464769009e-05
726012000	2	1.52216187148556e-05
726015600	2	1.29282735784792e-05
726019200	3	1.04133206577736e-06
726022800	3	1.04034561545792e-06
726026400	3	9.37642569863913e-07
726030000	3	9.24851664120026e-07
726033600	3	1.83592597217673e-06
726037200	3	3.73322292164535e-06
726040800	3	1.32095005155185e-05
726044400	3	1.97113594366893e-05
726048000	3	1.80306617512049e-05
726051600	3	1.43755469248285e-05
726055200	3	1.16315067221598e-05
726058800	3	9.12474810511041e-06
726062400	3	6.09287803618046e-06
726066000	3	7.13697026558971e-06
726069600	3	6.10312101109673e-06
726073200	3	5.31813132927472e-06
726076800	3	3.98209181483715e-06
726080400	3	3.86659786727748e-06
726084000	3	5.30982350283346e-06
726087600	3	4.09476719855458e-06
726091200	3	3.49334580767318e-06
726094800	3	2.82817173786688e-06
726098400	3	2.17874777754572e-06
726102000	3	1.70520234803627e-06
726105600	4	4.72178208006397e-08
726109200	4	0
726112800	4	1.9729008631625e-09
726116400	4	9.86450431581248e-10
726120000	4	9.86450431581248e-10
726123600	4	9.86450431581248e-10
726127200	4	1.64229470768839e-05
726130800	4	2.6527395759512e-05
726134400	4	2.01616795337194e-05
726138000	4	1.73930423157804e-05
726141600	4	1.65581041380135e-05
726145200	4	1.57241507534437e-05
726148800	4	9.34683218457023e-07
726152400	4	1.18044552001599e-08
726156000	4	0
726159600	4	0
726163200	4	0
726166800	4	0
726170400	4	2.41233063964425e-05
