Unix	jday	U-component_of_wind
725846400	1	0.0942539432066418
725850000	1	0.404358777952127
725853600	1	-0.309812511675637
725857200	1	-1.86123341272004
725860800	1	-3.03625837345854
725864400	1	-3.74498924755154
725868000	1	-4.52353874228057
725871600	1	-3.89087431230191
725875200	1	-3.18535820899596
725878800	1	-2.28367313531327
725882400	1	-1.25317685193313
725886000	1	-0.467657783285774
725889600	1	-0.520723832614422
725893200	1	0.00352316014246945
725896800	1	0.0200068087536328
725900400	1	-0.501590449178666
725904000	1	-1.22615666439343
725907600	1	-1.79418372372558
725911200	1	-2.15027970436083
725914800	1	-2.96615862134635
725918400	1	-3.29502662796189
725922000	1	-3.69592782025744
725925600	1	-4.02230433830616
725929200	1	-4.2044045765769
725932800	2	-3.74629312570087
725936400	2	-3.65330632695248
725940000	2	-3.82239193113903
725943600	2	-4.03566541633213
725947200	2	-4.26897702658015
725950800	2	-4.63506431957889
725954400	2	-5.07355111532319
725958000	2	-4.76613588567049
725961600	2	-4.74316282584233
725965200	2	-4.93270352560539
725968800	2	-4.71900069115891
725972400	2	-4.3257054431781
725976000	2	-3.16674091777478
725979600	2	-2.33743512379876
725983200	2	-1.42545568117987
725986800	2	-0.689525805063045
725990400	2	0.0349765610384189
725994000	2	0.838099073321112
725997600	2	2.22692934423087
726001200	2	2.49082658452403
726004800	2	2.69748950289948
726008400	2	2.54190277944204
726012000	2	1.78180444982968
726015600	2	1.12770040679483
726019200	3	0.843712088069226
726022800	3	0.193822229570771
726026400	3	-0.725430865455582
726030000	3	-1.32922539430444
726033600	3	-0.947782135938138
726037200	3	-0.311517355775315
726040800	3	1.79668770893122
726044400	3	2.62310760519034
726048000	3	3.20353066676378
726051600	3	3.59642011788343
726055200	3	4.43574036622029
726058800	3	5.1965872972703
726062400	3	5.8613326325338
726066000	3	5.23560956458354
726069600	3	4.72321960454475
726073200	3	4.33767056905941
726076800	3	4.36011147951467
726080400	3	4.32695945246665
726084000	3	3.71523502065491
726087600	3	3.94630617090482
726091200	3	4.1713867136129
726094800	3	3.80425867569393
726098400	3	2.80314830675485
726102000	3	1.85886674818209
726105600	4	1.90341823157555
726109200	4	1.22715334027487
726112800	4	0.25503714320976
726116400	4	-0.461056286371855
726120000	4	-1.10369930675275
726123600	4	-1.45708215482834
726127200	4	0.417310039179877
726130800	4	0.852059644586253
