Unix	jday	Downward_Short-Wave_Rad_Flux
852076800	1	653.355152101685
852080400	1	653.355152101685
852084000	1	769.875620074754
852087600	1	821.745816104094
852091200	1	818.404876382219
852094800	1	783.992310259974
852098400	1	261.242643986659
852102000	1	261.242643986659
852105600	1	172.169472238782
852109200	1	115.29593950057
852112800	1	86.4675541835649
852116400	1	69.1855034428883
852120000	1	0
852123600	1	0
852127200	1	0
852130800	1	0
852134400	1	0
852138000	1	0
852141600	1	201.236104716184
852145200	1	201.236104716184
852148800	1	300.689669249234
852152400	1	399.511130532585
852156000	1	493.120096124838
852159600	1	577.754106916971
852163200	2	1039.20645394949
852166800	2	1039.20645394949
852170400	2	1019.59423932287
852174000	2	968.673545556386
852177600	2	912.143237718591
852181200	2	841.702563776487
852184800	2	133.252383998141
852188400	2	133.252383998141
852192000	2	81.5447682370921
852195600	2	54.5115038429757
852199200	2	40.8921179633025
852202800	2	32.7146328624633
852206400	2	0
852210000	2	0
852213600	2	0
852217200	2	0
852220800	2	0
852224400	2	0
852228000	2	70.3097677704712
852231600	2	70.3097677704712
852235200	2	113.772528358562
852238800	2	155.612347865305
852242400	2	215.309804665221
852246000	2	281.757416581029
852249600	3	685.314452913663
852253200	3	685.314452913663
852256800	3	681.240628420348
852260400	3	675.501997046087
852264000	3	672.099143005264
852267600	3	655.1139936393
852271200	3	254.686830277556
852274800	3	254.686830277556
852278400	3	167.858147068158
852282000	3	112.435045739897
852285600	3	84.3204578739147
852289200	3	67.4604105328359
852292800	3	0
852296400	3	0
852300000	3	0
852303600	3	0
852307200	3	0
852310800	3	0
852314400	3	49.3482834699118
852318000	3	49.3482834699118
852321600	3	36.3922579207391
852325200	3	34.4508099538211
852328800	3	37.0945012715357
852332400	3	38.7798698848255
852336000	4	67.897802963475
852339600	4	67.897802963475
852343200	4	93.2753207531232
852346800	4	113.013323448541
852350400	4	132.925517890845
852354000	4	142.483786534996
852357600	4	112.720025125412
852361200	4	112.720025125412
852364800	4	78.8511317926699
852368400	4	52.9868403499314
852372000	4	39.7507555268461
852375600	4	31.791741066718
852379200	4	0
852382800	4	0
852386400	4	0
852390000	4	0
852393600	4	0
852397200	4	0
852400800	4	129.418899552105
852404400	4	129.418899552105
852408000	4	241.578281325298
852411600	4	359.835371324644
852415200	4	428.378692676838
852418800	4	462.978305255036
852422400	5	1009.7922119759
852426000	5	1009.7922119759
852429600	5	1024.21758778611
852433200	5	1003.75028664887
852436800	5	963.398345900387
852440400	5	906.406942374209
852444000	5	250.891748030105
852447600	5	250.891748030105
852451200	5	162.513359692357
852454800	5	108.862924081379
852458400	5	81.6526364317887
852462000	5	65.3099748323404
852465600	5	0
852469200	5	0
852472800	5	0
852476400	5	0
852480000	5	0
852483600	5	0
852487200	5	157.958653476111
852490800	5	157.958653476111
852494400	5	255.092120497387
852498000	5	357.450056768599
852501600	5	459.711528644173
852505200	5	549.519684356119
852508800	6	1028.77939597635
852512400	6	1028.77939597635
852516000	6	1022.21155762158
852519600	6	997.57765102492
852523200	6	954.343860237519
852526800	6	895.439406463544
852530400	6	267.59728510759
852534000	6	267.59728510759
852537600	6	176.431676501408
852541200	6	118.136654594475
852544800	6	88.6079921054207
852548400	6	70.8937539656107
852552000	6	0
852555600	6	0
852559200	6	0
852562800	6	0
852566400	6	0
852570000	6	0
852573600	6	194.876120117683
852577200	6	194.876120117683
852580800	6	293.000598365026
852584400	6	390.918882700383
852588000	6	483.637254088468
852591600	6	567.268978998816
852595200	7	1036.7044078478
852598800	7	1036.7044078478
852602400	7	1027.76454679962
852606000	7	1000.11847970617
852609600	7	955.32175239835
852613200	7	895.639770754239
852616800	7	267.363217390997
852620400	7	267.363217390997
852624000	7	176.377506214119
852627600	7	118.093269162439
852631200	7	88.5793302880989
852634800	7	70.8640437187937
852638400	7	0
852642000	7	0
852645600	7	0
852649200	7	0
852652800	7	0
852656400	7	0
852660000	7	175.537517932361
852663600	7	175.537517932361
852667200	7	270.910149708562
852670800	7	367.506522636756
852674400	7	456.87551148597
852678000	7	536.845161286695
852681600	8	976.431155101543
852685200	8	976.431155101543
852688800	8	971.205788155394
852692400	8	948.734347457265
852696000	8	913.010101267767
852699600	8	861.806162431246
852703200	8	271.421300528216
852706800	8	271.421300528216
852710400	8	179.169802526584
852714000	8	119.948509750643
852717600	8	89.9753745434786
852721200	8	71.96916093374
852724800	8	0
852728400	8	0
852732000	8	0
852735600	8	0
852739200	8	0
852742800	8	0
852746400	8	192.199855527943
852750000	8	192.199855527943
852753600	8	292.306966320203
852757200	8	391.123716012026
852760800	8	484.505615879516
852764400	8	568.337027056164
852768000	9	1033.59252190065
852771600	9	1033.59252190065
852775200	9	1023.88575203467
852778800	9	995.176570931969
852782400	9	948.295727340766
852786000	9	886.113218905593
852789600	9	241.997518977405
852793200	9	241.997518977405
852796800	9	157.169958873355
852800400	9	105.254982315468
852804000	9	78.92696691411
852807600	9	63.1492023016496
852811200	9	0
852814800	9	0
852818400	9	0
852822000	9	0
852825600	9	0
852829200	9	0
852832800	9	50.8845441230032
852836400	9	50.8845441230032
852840000	9	89.7969655466735
852843600	9	136.61562557118
852847200	9	184.372934636939
852850800	9	230.823876547405
852854400	10	511.605784009797
852858000	10	511.605784009797
852861600	10	470.125142201605
