Unix	jday	V.component_of_wind
1104537600	1	2.03435226406026
1104541200	1	1.90849769737634
1104544800	1	2.22274812687169
1104548400	1	2.5414679990988
1104552000	1	3.06758748134713
1104555600	1	3.62412601298669
1104559200	1	2.45466571192805
1104562800	1	2.22495135877808
1104566400	1	1.80484209986107
1104570000	1	1.73133733923642
1104573600	1	1.78418989834892
1104577200	1	1.79411108309313
1104580800	1	2.31787593600231
1104584400	1	1.94294840906376
1104588000	1	1.57966730413742
1104591600	1	1.17865744090341
1104595200	1	0.86469447646001
1104598800	1	0.589521323442062
1104602400	1	0.724725635885159
1104606000	1	0.521720330325785
1104609600	1	0.637134490776583
1104613200	1	0.919683330054721
1104616800	1	0.996397281977274
1104620400	1	0.995269659491197
1104624000	2	1.2223904223146
1104627600	2	0.348983686981407
1104631200	2	0.185084752499296
1104634800	2	0.127786855691071
1104638400	2	0.364781544403251
1104642000	2	0.676904328277313
1104645600	2	1.45675354151405
1104649200	2	1.70123037049012
1104652800	2	1.90344992230248
1104656400	2	2.35458811572331
1104660000	2	2.28787339947106
1104663600	2	1.8722629824279
1104667200	2	0.574200091343825
1104670800	2	0.362282067240023
1104674400	2	-0.00592744604659211
1104678000	2	-0.119084626469601
1104681600	2	-0.17911507804314
1104685200	2	-0.310006120417902
1104688800	2	-1.34929378753826
1104692400	2	-1.36829195504971
1104696000	2	-1.62583514319207
1104699600	2	-1.75640700295848
1104703200	2	-2.00515426484298
1104706800	2	-2.26634986519106
1104710400	3	-2.88740322850126
1104714000	3	-3.16380480527194
1104717600	3	-3.38623312629762
1104721200	3	-3.5382510107305
1104724800	3	-3.76043462390464
1104728400	3	-4.00652036770362
1104732000	3	-5.31666077038391
1104735600	3	-4.70710260185556
1104739200	3	-4.21452446807849
1104742800	3	-3.96098136074451
1104746400	3	-3.84945462112296
1104750000	3	-4.03900079599655
1104753600	3	-4.87333595511508
1104757200	3	-4.82445504702889
1104760800	3	-5.08886548492923
1104764400	3	-5.66592126797041
1104768000	3	-5.84557613434192
1104771600	3	-6.04957719784811
1104775200	3	-6.76152166594394
1104778800	3	-7.32619331392462
1104782400	3	-8.7939110981425
1104786000	3	-8.37942446879296
1104789600	3	-8.19683810360312
1104793200	3	-8.24607251232167
1104796800	4	-9.26915614017338
1104800400	4	-9.647878396006
1104804000	4	-9.49614620581246
1104807600	4	-9.33195510880657
1104811200	4	-8.50097563555628
1104814800	4	-7.4893575090956
1104818400	4	-5.49145292034728
1104822000	4	-4.6867856787932
1104825600	4	-3.2978992320413
1104829200	4	-2.23980401167122
1104832800	4	-1.95210890597207
1104836400	4	-1.94022810067159
1104840000	4	-0.593386672387263
1104843600	4	-1.93914508692118
1104847200	4	-2.78551263752819
1104850800	4	-3.35231307619434
1104854400	4	-3.73309561136554
1104858000	4	-3.99909899303711
1104861600	4	-2.87368585034032
1104865200	4	-2.72769903936582
1104868800	4	-2.7636183447244
1104872400	4	-2.48811930586265
1104876000	4	-2.22216369773141
1104879600	4	-2.18523421948804
1104883200	5	-1.57725820639159
1104886800	5	-1.73616745915214
1104890400	5	-1.68047744645895
1104894000	5	-1.85595683977855
1104897600	5	-1.75926288626409
1104901200	5	-1.59984581593683
1104904800	5	-2.62160367449262
1104908400	5	-2.13590766881439
1104912000	5	-2.30098986988018
1104915600	5	-2.82260372870982
1104919200	5	-3.33425190930619
1104922800	5	-3.88681963596614
1104926400	5	-0.851251496674906
1104930000	5	-1.31018946624754
1104933600	5	-1.71201142865775
1104937200	5	-1.98831521667067
1104940800	5	-2.37953249396972
1104944400	5	-2.54704870457528
1104948000	5	-0.542214056040556
1104951600	5	-1.41811809131112
1104955200	5	-1.85843705460581
1104958800	5	-2.35750065485939
1104962400	5	-2.99584346788168
1104966000	5	-3.40891944764452
1104969600	6	-2.07700659193001
1104973200	6	-3.04169463425406
1104976800	6	-3.21289441485964
1104980400	6	-2.90674255862614
1104984000	6	-2.39425349282447
1104987600	6	-2.00138799224968
1104991200	6	-3.12081214032672
1104994800	6	-2.62949261222313
1104998400	6	-2.44079907969518
1105002000	6	-2.41170403141471
1105005600	6	-2.33874586368364
1105009200	6	-2.19885594072404
1105012800	6	-2.87977034129391
1105016400	6	-2.21676961862132
1105020000	6	-1.67757373924441
1105023600	6	-1.35073159927231
1105027200	6	-1.60354773708613
1105030800	6	-1.72185704570767
1105034400	6	-1.02569480677639
1105038000	6	-1.42739666735748
1105041600	6	-1.38023605751565
1105045200	6	-1.16125978696508
1105048800	6	-1.15989539450377
1105052400	6	-1.08972462724824
1105056000	7	-1.75589211855406
1105059600	7	-1.43203335069492
1105063200	7	-1.15296861904967
1105066800	7	-1.03749976492046
1105070400	7	-0.884934411685884
1105074000	7	-0.781404387584359
1105077600	7	-1.01761983097632
1105081200	7	-1.37761226644764
1105084800	7	-1.88866077381907
1105088400	7	-2.81106922398737
1105092000	7	-1.86540978355554
1105095600	7	-1.68485102747661
1105099200	7	-1.0942706944934
1105102800	7	-1.98413723424762
1105106400	7	-1.9628085991919
1105110000	7	-2.68020787543574
1105113600	7	-2.47768454651884
1105117200	7	-1.71705541563609
1105120800	7	-0.189764169773144
1105124400	7	1.31113143951615
1105128000	7	2.35519335015274
1105131600	7	2.57132481934748
1105135200	7	1.67648956637044
1105138800	7	0.881035865648379
1105142400	8	2.34208082751837
1105146000	8	0.910667778110642
1105149600	8	-0.0685304548100374
1105153200	8	-0.451780329401488
1105156800	8	-0.542000065746133
1105160400	8	-0.650921960713806
1105164000	8	-0.612602685325389
1105167600	8	-1.06433253944982
1105171200	8	-1.35801360166388
1105174800	8	-1.58504327268324
1105178400	8	-2.03758785386409
1105182000	8	-2.5840736260403
1105185600	8	-3.35383292915414
1105189200	8	-3.31925767122595
1105192800	8	-2.9734037157811
1105196400	8	-2.35339696148626
1105200000	8	-1.8516088729959
1105203600	8	-1.355707873787
1105207200	8	-2.67542921809001
1105210800	8	-1.89167632873071
1105214400	8	-1.73992295874827
1105218000	8	-1.76901622622572
1105221600	8	-2.21477832532086
1105225200	8	-2.46589753512549
1105228800	9	-4.19869898851024
1105232400	9	-3.05687849184165
1105236000	9	-2.39680398221364
1105239600	9	-2.07705661376742
1105243200	9	-1.53030787721079
1105246800	9	-1.01036768669081
1105250400	9	-0.385588433891564
1105254000	9	0.621535940548717
1105257600	9	1.57735468179538
1105261200	9	1.96059091902634
1105264800	9	1.98849715110818
1105268400	9	2.04628855487975
1105272000	9	0.496603344789043
1105275600	9	1.06726068972679
1105279200	9	1.42106667179503
1105282800	9	1.94178699059919
1105286400	9	2.07401943997607
1105290000	9	2.18331015230239
1105293600	9	1.71935792008141
1105297200	9	1.76324016074771
1105300800	9	1.49467244851005
1105304400	9	1.40049608803705
1105308000	9	1.34612268234961
1105311600	9	1.11538850551032
1105315200	10	0.615848024494866
1105318800	10	0.513340643192121
1105322400	10	0.296844311358123
1105326000	10	0.462326884113037
1105329600	10	0.994565259903821
1105333200	10	1.44696853330176
1105336800	10	1.38581340932944
1105340400	10	1.6228022658121
1105344000	10	1.69865569871038
1105347600	10	1.78918319225238
1105351200	10	1.50091311597551
1105354800	10	1.29718800178086
1105358400	10	1.39292205960252
1105362000	10	1.2287466976606
1105365600	10	1.0268284247765
1105369200	10	0.974622066838988
1105372800	10	0.884443139788642
1105376400	10	0.722853677225765
1105380000	10	0.929648458892534
1105383600	10	0.611830035675767
1105387200	10	0.338647108000258
1105390800	10	-0.106557199429476
1105394400	10	-0.416776923024813
1105398000	10	-0.792500961144323
1105401600	11	-3.01530318350889
1105405200	11	-2.52894777679942
1105408800	11	-2.11205448963556
1105412400	11	-1.6410402829212
1105416000	11	-1.21276485651498
1105419600	11	-0.771703750145445
1105423200	11	-0.772685287528029
1105426800	11	0.00626420034216029
1105430400	11	0.428847007011111
1105434000	11	0.70960089252534
1105437600	11	0.677673240970563
1105441200	11	0.470872601515467
1105444800	11	0.154055409531165
1105448400	11	-0.264566213587492
1105452000	11	-0.602221355706925
1105455600	11	-0.844448217100618
1105459200	11	-0.848277459536503
1105462800	11	-0.785485673327532
1105466400	11	-0.434209368801428
1105470000	11	-0.396016384792803
1105473600	11	-0.326758883253749
1105477200	11	-0.225297877660771
1105480800	11	-0.15195002962453
1105484400	11	-0.0729025777363477
1105488000	12	-0.198450298129766
1105491600	12	-0.498591742056135
1105495200	12	-0.531374186978911
1105498800	12	-0.534365616881795
1105502400	12	-0.408660692366115
1105506000	12	-0.233609888311505
1105509600	12	-0.686324034677193
1105513200	12	0.101346564050482
1105516800	12	0.790046990618096
1105520400	12	1.20783918353232
1105524000	12	1.07909190689574
1105527600	12	0.865804861988246
1105531200	12	0.269935872500207
1105534800	12	-0.224887530497089
1105538400	12	-0.680970785227201
1105542000	12	-0.757561424853381
1105545600	12	-0.673978513786967
1105549200	12	-0.68374775894312
1105552800	12	0.633541117022399
1105556400	12	0.420302620101357
1105560000	12	-0.304074889935323
1105563600	12	-0.896819861161946
1105567200	12	-1.18156266864006
1105570800	12	-1.51540053373912
1105574400	13	-0.451556606811702
1105578000	13	-1.41547757793393
1105581600	13	-1.86470997262608
1105585200	13	-1.8377221308573
1105588800	13	-1.34589850078794
1105592400	13	-0.881007290845653
1105596000	13	0.230529084213135
1105599600	13	0.938818581160545
1105603200	13	0.961145403425451
1105606800	13	0.730234456879149
1105610400	13	0.698072704830003
1105614000	13	0.70180835648398
1105617600	13	1.25210596437907
1105621200	13	0.869110462787324
1105624800	13	0.0711915930424492
1105628400	13	-0.524209822888857
1105632000	13	-0.783830808183849
1105635600	13	-1.08436783450682
1105639200	13	-0.348539149515161
1105642800	13	-0.944496305262351
1105646400	13	-1.0999867834802
1105650000	13	-0.918824249247726
1105653600	13	-0.822913652950147
1105657200	13	-0.67301858536521
1105660800	14	-0.924732830481039
1105664400	14	-0.904890759171486
1105668000	14	-0.754742565782094
1105671600	14	-0.590530822698251
1105675200	14	-0.485735892205064
1105678800	14	-0.248271516293959
1105682400	14	0.0478864640320553
1105686000	14	0.885771444231356
1105689600	14	1.67650265228656
1105693200	14	2.1821032080239
1105696800	14	2.17578490772203
1105700400	14	2.09951090787407
1105704000	14	2.44418254176095
1105707600	14	2.13342649458374
1105711200	14	1.84549132847399
1105714800	14	1.87687757925302
1105718400	14	1.75095050125602
1105722000	14	1.55498434013122
1105725600	14	2.58455647126216
1105729200	14	1.75134322137255
1105732800	14	1.43374538591554
1105736400	14	1.3087492719143
1105740000	14	1.1477923722421
1105743600	14	1.08913195651507
1105747200	15	2.85083238817141
1105750800	15	1.59526814251695
1105754400	15	0.588535959037468
1105758000	15	0.609713784338513
1105761600	15	1.13439670824314
1105765200	15	1.61581079089162
1105768800	15	1.55852532319613
1105772400	15	2.54989173210221
1105776000	15	2.3561427860812
1105779600	15	2.04986086279037
1105783200	15	2.50934284362161
1105786800	15	2.76203742850638
1105790400	15	4.29209465024854
1105794000	15	3.56699477168937
1105797600	15	2.89609613518909
1105801200	15	2.08848097510824
1105804800	15	1.45339708912371
1105808400	15	1.23643859490077
1105812000	15	-0.469206351714588
1105815600	15	-0.0517353228652518
1105819200	15	0.236006383672007
1105822800	15	0.23943653773386
1105826400	15	0.122162194688028
1105830000	15	-0.173446410166222
1105833600	16	0.482019951746859
1105837200	16	0.376341158558478
1105840800	16	0.356440821562905
1105844400	16	0.57729620126211
1105848000	16	0.717920719182007
1105851600	16	0.788393467792587
1105855200	16	-1.2747089095491
1105858800	16	-0.585378124063128
1105862400	16	-0.816760143307847
1105866000	16	-1.72602454373608
1105869600	16	-2.74139896566636
1105873200	16	-3.576570469436
1105876800	16	-4.04877420306759
1105880400	16	-4.08928667502364
1105884000	16	-4.17320311999647
1105887600	16	-4.27247793991799
1105891200	16	-4.73873358273982
1105894800	16	-5.18103793009306
1105898400	16	-5.01940196013709
1105902000	16	-6.04961188631208
1105905600	16	-7.36683072277576
1105909200	16	-8.14829339600559
1105912800	16	-7.77212864162498
1105916400	16	-7.88428442995521
1105920000	17	-9.32357984113672
1105923600	17	-6.367196007288
1105927200	17	-1.47472200204729
1105930800	17	2.59891320591095
1105934400	17	2.93452289591662
1105938000	17	3.68048115227988
1105941600	17	3.55629619595662
1105945200	17	3.82486256259636
1105948800	17	3.34516286129166
1105952400	17	3.09980495872027
1105956000	17	2.93284827276999
1105959600	17	2.81709569793737
1105963200	17	2.61135849389153
1105966800	17	2.29229990073664
1105970400	17	1.88541340502788
1105974000	17	1.86916114241831
1105977600	17	1.91739385237568
1105981200	17	1.9790768531367
1105984800	17	2.90630919515113
1105988400	17	2.24795755962408
1105992000	17	1.43166427488552
1105995600	17	1.02989145037538
1105999200	17	1.5748162334968
1106002800	17	2.19568198093678
1106006400	18	4.80307616243221
1106010000	18	4.11095934274752
1106013600	18	3.61923879448946
1106017200	18	3.60525152201019
1106020800	18	4.13143441072069
1106024400	18	4.81249432537565
1106028000	18	6.68699538929687
1106031600	18	6.60055391533949
1106035200	18	6.14926990278874
1106038800	18	5.36893853024824
1106042400	18	5.02018664442719
1106046000	18	4.6214598453473
1106049600	18	5.48382962344955
1106053200	18	5.19852678432449
1106056800	18	4.75936712075829
1106060400	18	4.71602214813096
1106064000	18	4.75918502782698
1106067600	18	4.7670984930548
1106071200	18	5.17340341530493
1106074800	18	3.64615611499192
1106078400	18	3.0607017398553
1106082000	18	2.93077951444037
1106085600	18	3.18422006761758
1106089200	18	3.18162786436402
1106092800	19	3.97276083588427
1106096400	19	3.26693359786806
1106100000	19	2.52214973222189
1106103600	19	2.52726892433961
1106107200	19	2.77474290648113
1106110800	19	2.93402029754163
1106114400	19	2.56087841734115
1106118000	19	3.04419741463484
1106121600	19	3.10227666182316
1106125200	19	3.0060597927387
1106128800	19	2.29346482108905
1106132400	19	1.61052984371352
1106136000	19	1.9487106315302
1106139600	19	1.00786747226212
1106143200	19	0.547462307075082
1106146800	19	0.387197517195523
1106150400	19	0.237174715523912
1106154000	19	0.0745103528347141
1106157600	19	0.362863823490432
1106161200	19	0.284807964232449
1106164800	19	0.231798623991353
1106168400	19	0.412834535815908
1106172000	19	0.52150037664079
1106175600	19	0.315281872209838
1106179200	20	1.60715814771961
1106182800	20	0.0117031993530417
1106186400	20	-0.527380010973143
1106190000	20	-0.292670248148995
1106193600	20	0.0586665887266547
1106197200	20	0.205213811051187
1106200800	20	-0.654228283386236
1106204400	20	-0.507698637086777
1106208000	20	-0.305037856676201
1106211600	20	-0.161510419257196
1106215200	20	-0.217185761569086
1106218800	20	-0.462157601034435
1106222400	20	-0.791435043104035
1106226000	20	-1.3196906034151
1106229600	20	-1.81865150262361
1106233200	20	-2.19777627302945
1106236800	20	-2.5521175013803
1106240400	20	-2.87350658013618
1106244000	20	-2.10637385156329
1106247600	20	-2.63423454445763
1106251200	20	-2.9140491172501
1106254800	20	-3.09898477473549
1106258400	20	-3.43809202060907
1106262000	20	-3.61433047164108
1106265600	21	-3.79744553761478
1106269200	21	-3.69983380735665
1106272800	21	-3.81579459169077
1106276400	21	-3.81325100385938
1106280000	21	-3.56425747380112
1106283600	21	-3.21858387997282
1106287200	21	-3.25337879696686
1106290800	21	-2.9017285608017
1106294400	21	-2.75880125490533
1106298000	21	-2.92860242438821
1106301600	21	-3.33443301448277
1106305200	21	-3.69004504019979
1106308800	21	-5.66278887887198
1106312400	21	-4.97050672111235
1106316000	21	-4.26688141157852
1106319600	21	-3.94790129427343
1106323200	21	-4.6130739271248
1106326800	21	-5.61071883795528
1106330400	21	-6.06027935287346
1106334000	21	-6.75876790688055
1106337600	21	-6.80703186289171
1106341200	21	-6.42816657509452
1106344800	21	-6.41093649954799
1106348400	21	-6.37844881710934
1106352000	22	-6.62611017029812
1106355600	22	-6.77329678639225
1106359200	22	-7.24104012020987
1106362800	22	-7.42537862233731
1106366400	22	-7.39073066553223
1106370000	22	-7.50454380400288
1106373600	22	-7.46179352258513
1106377200	22	-7.29695115497083
1106380800	22	-7.15371462712082
1106384400	22	-6.87913932419665
1106388000	22	-6.64711764154341
1106391600	22	-6.46244872894796
1106395200	22	-7.27176242630032
1106398800	22	-6.58941329798895
1106402400	22	-5.97815692739654
1106406000	22	-5.37254573793158
1106409600	22	-4.82304096145729
1106413200	22	-4.23929033780371
1106416800	22	-3.77149613377026
1106420400	22	-2.77837308773836
1106424000	22	-1.79513527004587
